wavelength,flux
4234.48,1.841
4235.454,2.073
4236.431,2.275
4237.405,1.572
4238.38,1.865
4239.357,2.406
4240.333,1.398
4241.311,2.058
4242.286,3.15
4243.264,3.843
4244.241,2.47
4245.217,3.004
4246.196,2.291
4247.173,1.118
4248.152,2.686
4249.129,2.493
4250.109,0.406
4251.087,1.466
4252.065,1.289
4253.045,4.607
4254.024,4.82
4255.005,2.432
4255.983,2.083
4256.965,0.911
4257.944,0.983
4258.926,3.626
4259.906,3.762
4260.886,1.39
4261.869,0.373
4262.849,1.591
4263.832,2.092
4264.813,1.661
4265.796,1.832
4266.778,1.908
4267.759,2.89
4268.743,2.832
4269.726,2.438
4270.71,3.094
4271.692,2.61
4272.677,2.813
4273.661,0.983
4274.644,-0.448
4275.629,0.544
4276.613,1.766
4277.599,3.259
4278.583,3.246
4279.57,3.275
4280.554,2.097
4281.539,1.023
4282.526,2.34
4283.512,1.588
4284.499,1.972
4285.485,0.228
4286.473,0.215
4287.459,0.675
4288.445,2.86
4289.435,2.506
4290.421,2.636
4291.411,2.979
4292.398,2.584
4293.388,2.578
4294.375,2.515
4295.363,2.093
4296.354,1.075
4297.342,1.915
4298.333,3.055
4299.322,1.985
4300.313,1.048
4301.303,1.501
4302.292,1.742
4303.284,1.111
4304.274,0.355
4305.267,0.901
4306.257,1.712
4307.25,-0.011
4308.241,2.108
4309.232,2.122
4310.226,0.419
4311.217,3.173
4312.211,3.719
4313.204,1.253
4314.198,-0.278
4315.19,0.679
4316.184,2.206
4317.179,2.37
4318.172,2.384
4319.167,3.037
4320.161,0.204
4321.157,0.613
4322.151,-0.446
4323.146,1.742
4324.143,1.753
4325.138,0.819
4326.135,1.611
4327.13,2.424
4328.128,1.677
4329.124,1.832
4330.12,3.929
4331.118,3.173
4332.114,1.345
4333.113,2.924
4334.11,1.521
4335.11,4.689
4336.107,2.114
4337.107,3.344
4338.104,3.2
4339.103,0.875
4340.103,0.534
4341.102,0.592
4342.103,1.639
4343.102,2.443
4344.103,0.975
4345.103,1.378
4346.102,1.983
4347.104,1.019
4348.104,4.099
4349.107,2.354
4350.107,2.041
4351.11,2.843
4352.111,2.302
4353.113,2.199
4354.117,1.147
4355.118,2.583
4356.123,1.409
4357.125,1.118
4358.129,4.201
4359.132,2.304
4360.135,1.988
4361.14,3.119
4362.144,3.092
4363.149,3.039
4364.153,2.261
4365.159,2.169
4366.164,3.864
4367.168,1.183
4368.175,3.81
4369.18,1.893
4370.188,2.62
4371.193,0.875
4372.201,1.442
4373.207,3.817
4374.213,1.888
4375.221,1.995
4376.228,2.319
4377.237,1.898
4378.244,4.032
4379.253,2.927
4380.261,2.012
4381.269,2.214
4382.279,2.095
4383.287,2.409
4384.298,1.456
4385.307,1.175
4386.318,1.414
4387.327,1.905
4388.336,1.867
4389.348,1.57
4390.358,2.028
4391.37,1.965
4392.38,0.622
4393.394,1.82
4394.404,2.043
4395.415,2.148
4396.429,0.124
4397.44,2.172
4398.454,0.167
4399.466,2.264
4400.48,2.883
4401.493,2.005
4402.505,2.47
4403.521,2.241
4404.534,3.084
4405.549,2.309
4406.562,2.156
4407.579,0.141
4408.593,3.47
4409.607,2.669
4410.624,2.163
4411.639,2.03
4412.656,0.804
4413.671,2.31
4414.688,2.398
4415.704,1.75
4416.723,3.182
4417.739,1.13
4418.755,2.201
4419.774,0.832
4420.791,1.883
4421.81,1.784
4422.827,2.046
4423.847,2.956
4424.865,1.406
4425.883,3.263
4426.903,2.915
4427.922,1.806
4428.943,2.713
4429.962,1.618
4430.983,0.964
4432.002,2.193
4433.022,3.552
4434.044,0.83
4435.064,1.65
4436.087,1.784
4437.108,2.137
4438.131,1.555
4439.152,2.108
4440.173,3.157
4441.197,2.4
4442.219,3.511
4443.243,5.474
4444.265,2.365
4445.29,1.889
4446.312,2.529
4447.335,2.446
4448.361,2.268
4449.384,2.014
4450.411,2.151
4451.434,1.569
4452.461,2.812
4453.485,3.612
4454.51,2.317
4455.537,0.996
4456.562,1.883
4457.589,3.065
4458.615,1.482
4459.643,1.736
4460.669,2.773
4461.695,0.485
4462.724,1.822
4463.75,2.55
4464.78,1.631
4465.807,1.936
4466.837,2.54
4467.864,2.035
4468.892,1.3
4469.923,1.736
4470.951,3.079
4471.982,3.494
4473.011,2.493
4474.042,2.608
4475.072,2.516
4476.101,0.846
4477.133,3.291
4478.163,2.498
4479.196,2.935
4480.227,2.562
4481.259,1.232
4482.291,1.544
4483.321,1.991
4484.355,2.815
4485.387,4.772
4486.421,3.648
4487.454,2.839
4488.488,3.308
4489.521,1.444
4490.554,1.218
4491.589,1.544
4492.623,1.422
4493.658,2.509
4494.692,3.289
4495.729,2.606
4496.763,2.19
4497.8,2.199
4498.834,3.361
4499.87,4.384
4500.907,2.296
4501.942,2.672
4502.98,0.081
4504.017,2.292
4505.055,1.298
4506.091,2.7
4507.128,2.847
4508.167,2.159
4509.205,2.678
4510.245,1.536
4511.282,2.207
4512.322,2.975
4513.36,2.628
4514.398,3.427
4515.439,1.542
4516.479,0.609
4517.52,2.117
4518.559,1.84
4519.601,1.674
4520.641,2.671
4521.681,2.247
4522.724,-0.216
4523.764,0.929
4524.807,1.63
4525.848,2.123
4526.892,2.74
4527.933,1.83
4528.975,1.451
4530.019,3.028
4531.061,2.532
4532.106,1.144
4533.149,2.813
4534.194,0.902
4535.237,2.156
4536.28,2.878
4537.327,2.104
4538.37,2.594
4539.417,2.345
4540.461,2.686
4541.508,2.867
4542.553,2.446
4543.598,2.546
4544.646,2.651
4545.691,2.763
4546.739,3.879
4547.785,3.496
4548.834,4.237
4549.88,1.497
4550.927,2.02
4551.977,1.569
4553.024,2.281
4554.074,0.638
4555.122,0.153
4556.172,3.413
4557.22,3.272
4558.269,2.868
4559.319,3.528
4560.368,1.551
4561.42,2.464
4562.469,2.6
4563.521,1.979
4564.571,2.696
4565.621,3.015
4566.674,1.653
4567.725,1.353
4568.778,3.612
4569.829,3.449
4570.883,3.072
4571.934,2.628
4572.989,2.174
4574.041,1.655
4575.093,2.207
4576.148,2.984
4577.201,2.134
4578.256,2.411
4579.309,2.06
4580.365,1.916
4581.419,1.516
4582.473,4.286
4583.53,2.083
4584.584,1.871
4585.641,1.99
4586.696,3.336
4587.754,3.438
4588.809,3.142
4589.865,2.315
4590.923,1.529
4591.979,2.133
4593.039,2.972
4594.095,2.422
4595.154,0.968
4596.211,2.691
4597.269,2.783
4598.329,3.185
4599.387,3.157
4600.447,2.592
4601.506,1.816
4602.567,2.332
4603.625,2.541
4604.685,3.436
4605.747,3.133
4606.806,2.162
4607.869,3.117
4608.929,3.337
4609.991,2.586
4611.052,4.048
4612.113,3.023
4613.176,2.141
4614.237,1.677
4615.301,2.151
4616.363,2.401
4617.428,2.357
4618.49,1.33
4619.552,2.062
4620.618,2.667
4621.681,3.199
4622.747,2.339
4623.81,1.288
4624.876,1.005
4625.94,2.008
4627.004,1.544
4628.071,-0.204
4629.136,2.927
4630.203,2.522
4631.269,4.279
4632.336,2.891
4633.402,1.903
4634.468,3.843
4635.537,2.643
4636.603,1.852
4637.672,2.317
4638.739,3.212
4639.809,2.371
4640.876,2.25
4641.944,1.47
4643.014,1.26
4644.083,3.628
4645.153,3.804
4646.222,2.402
4647.293,2.033
4648.362,1.573
4649.432,2.842
4650.504,4.137
4651.574,2.625
4652.646,1.927
4653.717,2.999
4654.79,2.795
4655.861,2.637
4656.935,3.06
4658.006,1.684
4659.077,2.514
4660.152,2.727
4661.224,1.676
4662.298,1.92
4663.371,2.48
4664.446,2.194
4665.52,0.882
4666.593,2.801
4667.669,2.527
4668.743,0.552
4669.819,1.739
4670.894,3.557
4671.971,2.919
4673.045,2.752
4674.121,1.056
4675.198,1.123
4676.274,2.194
4677.352,2.25
4678.428,1.688
4679.507,1.71
4680.583,1.257
4681.66,0.968
4682.74,3.228
4683.817,4.566
4684.897,3
4685.975,1.823
4687.056,1.54
4688.134,3.304
4689.212,2.46
4690.293,1.796
4691.373,3.021
4692.455,0.605
4693.534,1.954
4694.616,4.096
4695.696,2.34
4696.776,2.053
4697.859,1.957
4698.94,1.829
4700.024,2.147
4701.105,2.809
4702.189,3.786
4703.271,1.863
4704.353,1.581
4705.438,1.853
4706.52,2.643
4707.605,1.699
4708.688,1.981
4709.774,3.927
4710.858,2.852
4711.941,3.551
4713.028,1.91
4714.112,2.101
4715.199,1.993
4716.284,3.853
4717.372,4.153
4718.457,2.706
4719.542,2.291
4720.631,2.133
4721.717,2.274
4722.806,2.201
4723.892,1.251
4724.981,2.286
4726.068,2.302
4727.155,2.607
4728.246,1.811
4729.333,1.738
4730.424,0.916
4731.512,1.082
4732.603,2.138
4733.692,2.82
4734.781,2.866
4735.873,4.784
4736.962,2.843
4738.055,0.215
4739.145,2.314
4740.237,2.451
4741.328,0.936
4742.421,1.545
4743.512,1.493
4744.604,2.648
4745.697,3.346
4746.789,3.746
4747.884,3.615
4748.976,3.33
4750.071,3.61
4751.164,1.075
4752.257,3.84
4753.353,2.199
4754.446,2.855
4755.542,1.364
4756.637,1.529
4757.733,1.945
4758.828,2.145
4759.923,2.332
4761.021,2.717
4762.116,3.108
4763.214,3.325
4764.31,2.801
4765.408,2.237
4766.504,2.903
4767.601,2.313
4768.7,1.07
4769.797,1.49
4770.897,1.429
4771.995,2.503
4773.095,2.883
4774.193,0.436
4775.292,0.846
4776.393,2.437
4777.492,1.948
4778.593,2.162
4779.692,1.605
4780.795,1.643
4781.895,1.674
4782.995,1.476
4784.098,1.942
4785.198,2.722
4786.302,2.343
4787.403,1.677
4788.507,1.988
4789.608,2.591
4790.71,3.102
4791.815,1.989
4792.917,1.92
4794.022,3.019
4795.125,2.092
4796.231,2.553
4797.334,2.895
4798.438,3.899
4799.544,1.649
4800.649,1.434
4801.756,3.203
4802.86,2.993
4803.968,2.544
4805.073,2.995
4806.178,2.25
4807.287,2.639
4808.393,1.694
4809.501,0.926
4810.608,1.265
4811.717,1.299
4812.824,1.935
4813.931,2.143
4815.042,1.981
4816.149,1.129
4817.26,1.566
4818.368,1.03
4819.479,2.113
4820.588,1.11
4821.697,2.387
4822.809,2.274
4823.918,3.551
4825.03,3.002
4826.14,2.441
4827.253,1.682
4828.364,2.405
4829.477,3.133
4830.588,3.939
4831.699,3.728
4832.813,3.482
4833.925,2.584
4835.04,2.653
4836.152,3.043
4837.268,2.222
4838.38,2.646
4839.494,3.054
4840.609,2.44
4841.723,3.213
4842.839,1.826
4843.954,1.673
4845.071,2.329
4846.185,2.235
4847.3,2.753
4848.418,1.756
4849.533,3.513
4850.651,2.557
4851.768,3.08
4852.886,2.426
4854.002,1.562
4855.119,3.745
4856.239,2.638
4857.356,2.349
4858.476,1.94
4859.594,1.8
4860.714,2.102
4861.833,1.943
4862.951,2.743
4864.072,1.775
4865.191,1.385
4866.313,3.459
4867.433,2.998
4868.555,2.437
4869.675,2.89
4870.795,2.874
4871.919,0.929
4873.04,1.733
4874.163,3.434
4875.285,3.118
4876.409,2.451
4877.531,2.614
4878.653,3.15
4879.778,1.46
4880.9,2.964
4882.026,3.431
4883.149,3.13
4884.275,3.349
4885.398,3.663
4886.522,3.716
4887.649,2.148
4888.773,3.349
4889.901,2.947
4891.026,3.096
4892.154,2.496
4893.279,2.183
4894.405,3.164
4895.534,2.562
4896.66,2.355
4897.789,3.029
4898.916,2.574
4900.045,3.034
4901.172,4.315
4902.3,0.598
4903.431,2.181
4904.559,2.948
4905.689,3.08
4906.818,2.19
4907.95,2.061
4909.079,2.581
4910.208,0.35
4911.34,0.89
4912.47,1.039
4913.603,1.794
4914.733,1.76
4915.867,1.697
4916.998,2.844
4918.131,2.58
4919.263,1.006
4920.395,1.501
4921.529,1.694
4922.661,2.124
4923.796,2.46
4924.929,1.58
4926.065,3.003
4927.198,3.657
4928.332,2.083
4929.468,2.734
4930.602,2.564
4931.739,1.625
4932.874,2.684
4934.011,2.12
4935.146,3.161
4936.281,2.643
4937.419,4.199
4938.556,2.696
4939.694,1.463
4940.831,3.703
4941.97,2.212
4943.107,2.939
4944.244,1.381
4945.384,3.517
4946.522,2.171
4947.663,1.438
4948.801,1.684
4949.942,1.763
4951.081,1.866
4952.22,1.971
4953.362,2.33
4954.501,1.389
4955.644,0.818
4956.784,1.373
4957.927,1.715
4959.067,2.782
4960.208,3.163
4961.352,2.98
4962.493,2.54
4963.638,2.415
4964.779,2.19
4965.924,2.778
4967.067,3.399
4968.209,3.157
4969.355,4.32
4970.498,3.198
4971.645,2.609
4972.788,2.987
4973.935,4.316
4975.079,3.512
4976.224,3.666
4977.371,4.219
4978.516,5.136
4979.664,2.243
4980.81,2.884
4981.958,1.373
4983.104,2.604
4984.251,4.975
4985.4,2.671
4986.547,2.903
4987.697,3.365
4988.844,4.991
4989.995,3.693
4991.143,4.451
4992.291,3.932
4993.442,3.555
4994.591,2.37
4995.743,3.937
4996.892,6.241
4998.044,3.44
4999.194,2.592
5000.344,3.838
5001.497,3.744
5002.647,4.348
5003.801,5.225
5004.952,3.474
5006.106,2.378
5007.258,3.392
5008.413,3.386
5009.565,3.637
5010.717,3.044
5011.873,2.734
5013.026,5.083
5014.182,3.331
5015.335,2.806
5016.492,3.413
5017.646,3.552
5018.8,4.436
5019.958,2.286
5021.112,3.606
5022.27,2.415
5023.426,2.601
5024.584,3.161
5025.74,3.303
5026.896,4.664
5028.055,2.666
5029.212,2.498
5030.372,2.499
5031.529,3.125
5032.689,2.913
5033.847,2.08
5035.005,1.917
5036.166,5.076
5037.325,3.963
5038.486,2.797
5039.646,4.059
5040.808,3.325
5041.967,4.521
5043.127,4.545
5044.29,3.03
5045.45,3.961
5046.614,2.705
5047.775,3.296
5048.939,4.584
5050.1,4.31
5051.262,3.476
5052.427,2.858
5053.589,4.222
5054.754,4.386
5055.917,4.159
5057.083,4.941
5058.247,4.034
5059.41,3.749
5060.577,3.886
5061.741,4.364
5062.908,4.351
5064.073,3.599
5065.241,3.089
5066.406,2.32
5067.572,3.662
5068.74,3.491
5069.906,2.869
5071.075,3.715
5072.242,3.052
5073.412,2.11
5074.579,2.399
5075.746,4.589
5076.917,3.813
5078.084,4.234
5079.255,4.493
5080.424,3.513
5081.596,4.295
5082.765,2.482
5083.934,3.057
5085.106,5.524
5086.276,2.728
5087.449,3.367
5088.619,3.455
5089.792,3.028
5090.963,3.99
5092.135,3.931
5093.309,4.051
5094.48,4.969
5095.655,5.215
5096.828,4.546
5098.003,4.654
5099.176,4.038
5100.352,2.144
5101.525,3.087
5102.699,3.29
5103.875,3.475
5105.049,4.699
5106.227,4.146
5107.401,3.216
5108.579,3.47
5109.754,3.897
5110.93,3.969
5112.108,1.864
5113.284,3.636
5114.463,3.465
5115.64,3.956
5116.82,3.73
5117.997,2.885
5119.174,3.444
5120.354,2.502
5121.533,3.35
5122.713,4.019
5123.892,3.284
5125.074,3.759
5126.252,4.838
5127.432,2.571
5128.614,4.016
5129.794,4.256
5130.977,3.159
5132.157,3.194
5133.341,3.369
5134.522,4.353
5135.703,4.275
5136.887,2.881
5138.069,2.623
5139.254,2.916
5140.436,3.361
5141.622,3.541
5142.804,3.27
5143.987,3.106
5145.174,2.422
5146.357,2.83
5147.544,4.083
5148.728,3.445
5149.916,2.38
5151.1,2.81
5152.285,3.617
5153.473,3.532
5154.659,2.92
5155.848,2.666
5157.034,2.758
5158.223,3.1
5159.41,4.388
5160.596,3.989
5161.786,2.799
5162.974,4.153
5164.165,4.46
5165.353,4.29
5166.543,3.781
5167.732,3.669
5168.921,3.186
5170.113,3.32
5171.302,3.292
5172.495,3.884
5173.685,2.716
5174.878,2.663
5176.068,2.753
5177.259,3.61
5178.453,3.544
5179.644,4.652
5180.838,3.203
5182.03,2.453
5183.225,2.435
5184.417,3.586
5185.61,3.706
5186.806,3.686
5188,4.758
5189.196,3.599
5190.39,3.101
5191.586,2.119
5192.781,4.239
5193.978,5.079
5195.173,2.737
5196.368,3.61
5197.566,1.708
5198.762,3.04
5199.961,2.622
5201.157,3.249
5202.356,3.471
5203.553,2.733
5204.75,4.02
5205.951,4.113
5207.148,2.712
5208.349,2.534
5209.547,3.105
5210.749,3.682
5211.947,3.116
5213.146,4.412
5214.348,3.462
5215.548,3.303
5216.75,3.103
5217.951,3.367
5219.154,3.319
5220.354,1.699
5221.556,2.808
5222.76,3.499
5223.961,3.35
5225.166,3.755
5226.368,3.223
5227.573,3.821
5228.775,3.432
5229.979,3.16
5231.185,3.616
5232.388,3.233
5233.594,4.253
5234.798,2.606
5236.005,3.04
5237.21,4.27
5238.415,3.825
5239.623,3.81
5240.828,3.386
5242.037,3.764
5243.243,3.404
5244.452,2.577
5245.658,3.838
5246.865,3.362
5248.075,4.197
5249.282,4.481
5250.493,3.905
5251.701,3.452
5252.912,3.503
5254.12,5.089
5255.329,3.891
5256.541,3.517
5257.75,2.577
5258.962,4.021
5260.172,4.419
5261.385,3.953
5262.596,4.781
5263.806,5.053
5265.02,5.07
5266.231,4.789
5267.446,3.417
5268.657,5.066
5269.872,3.774
5271.084,3.07
5272.297,2.552
5273.513,2.389
5274.726,3.552
5275.942,3.903
5277.156,3.482
5278.373,3.499
5279.587,4.061
5280.805,3.371
5282.02,3.585
5283.235,4.826
5284.453,3.199
5285.669,3.084
5286.888,3.561
5288.104,2.919
5289.323,3.211
5290.54,4.375
5291.757,4.757
5292.978,4.299
5294.195,4.709
5295.416,4.232
5296.634,4.42
5297.855,3.63
5299.074,4.103
5300.293,3.457
5301.516,2.947
5302.735,3.87
5303.958,4.66
5305.178,4.961
5306.401,3.685
5307.622,3.134
5308.843,3.865
5310.067,3.937
5311.289,3.48
5312.514,3.848
5313.736,4.278
5314.961,4.757
5316.184,3.531
5317.407,3.921
5318.633,3.527
5319.857,3.158
5321.083,2.911
5322.308,3.098
5323.535,4.542
5324.76,4.841
5325.984,4.235
5327.213,4.348
5328.438,2.981
5329.667,4.136
5330.893,2.155
5332.122,2.037
5333.349,4.059
5334.576,3.818
5335.806,2.705
5337.034,4.206
5338.264,3.601
5339.492,4.41
5340.724,4.098
5341.952,3.045
5343.181,3.938
5344.413,3.992
5345.643,3.64
5346.875,5.253
5348.105,3.643
5349.339,4.289
5350.569,4.876
5351.8,2.852
5353.034,4.169
5354.266,4.097
5355.5,3.169
5356.732,4.043
5357.968,4.17
5359.2,4.431
5360.433,3.057
5361.669,4.055
5362.903,3.937
5364.139,4.005
5365.374,3.327
5366.611,2.855
5367.845,2.945
5369.08,1.701
5370.318,3.697
5371.554,2.83
5372.792,2.311
5374.028,3.796
5375.268,2.73
5376.504,3.398
5377.744,3.932
5378.981,3.692
5380.218,2.842
5381.459,3.058
5382.697,3.272
5383.938,2.67
5385.177,3.133
5386.419,5.097
5387.658,4.474
5388.897,4.484
5390.14,4.601
5391.38,3.742
5392.623,4.276
5393.864,3.032
5395.107,2.347
5396.349,4.617
5397.59,2.722
5398.835,3.374
5400.077,4.142
5401.322,3.95
5402.564,4.96
5403.811,5.059
5405.054,5.119
5406.297,4.5
5407.544,5.145
5408.788,3.499
5410.035,3.752
5411.28,4.487
5412.527,3.495
5413.772,4.442
5415.018,4.296
5416.267,3.64
5417.513,4.297
5418.762,3.805
5420.008,2.999
5421.258,3.439
5422.505,3.879
5423.753,4.222
5425.003,4.419
5426.251,3.399
5427.503,4.795
5428.751,4.598
5430.003,5.455
5431.252,4.277
5432.502,3.925
5433.755,4.968
5435.005,4.47
5436.258,3.997
