wavelength,flux
4499.87,62.669
4500.907,64.904
4501.942,63.525
4502.98,62.475
4504.017,63.197
4505.055,64.895
4506.091,65.681
4507.128,65.069
4508.167,64.871
4509.205,64.053
4510.245,62.713
4511.282,66.156
4512.322,66.862
4513.36,61.384
4514.398,62.897
4515.439,62.786
4516.479,65.985
4517.52,65.902
4518.559,62.734
4519.601,63.057
4520.641,63.844
4521.681,63.442
4522.724,65.323
4523.764,66.497
4524.807,63.897
4525.848,61.201
4526.892,63.888
4527.933,62.5
4528.975,56.591
4530.019,57.083
4531.061,57.097
4532.106,59.297
4533.149,59.048
4534.194,60.29
4535.237,57.57
4536.28,55.317
4537.327,58.213
4538.37,59.365
4539.417,64.443
4540.461,63.322
4541.508,63.654
4542.553,68.022
4543.598,63.561
4544.646,62.87
4545.691,63.208
4546.739,62.375
4547.785,62.194
4548.834,62.446
4549.88,61.324
4550.927,59.595
4551.977,58.839
4553.024,61.468
4554.074,65.433
4555.122,62.699
4556.172,61.785
4557.22,59.875
4558.269,63.654
4559.319,67.015
4560.368,61.658
4561.42,64.257
4562.469,64.122
4563.521,63.14
4564.571,64.989
4565.621,63.37
4566.674,62.924
4567.725,65.35
4568.778,67.004
4569.829,68.736
4570.883,61.55
4571.934,60.631
4572.989,58.625
4574.041,58.99
4575.093,63.138
4576.148,63.815
4577.201,65.201
4578.256,63.072
4579.309,61.897
4580.365,64.381
4581.419,62.097
4582.473,63.111
4583.53,64.575
4584.584,60.982
4585.641,64.613
4586.696,64.798
4587.754,63.809
4588.809,63.836
4589.865,63.998
4590.923,63.026
4591.979,61.489
4593.039,62.376
4594.095,63.6
4595.154,63.388
4596.211,62.817
4597.269,63.643
4598.329,62.67
4599.387,63.434
4600.447,66.174
4601.506,64.967
4602.567,63.879
4603.625,63.644
4604.685,61.766
4605.747,64.123
4606.806,66.096
4607.869,61.405
4608.929,62.358
4609.991,64.677
4611.052,63.252
4612.113,63.673
4613.176,63.29
4614.237,65.727
4615.301,66.925
4616.363,63.962
4617.428,63.466
4618.49,64.205
4619.552,61.402
4620.618,60.907
4621.681,66.914
4622.747,66.918
4623.81,66.305
4624.876,64.836
4625.94,61.995
4627.004,63.491
4628.071,66.303
4629.136,60.953
4630.203,62.242
4631.269,66.051
4632.336,66.277
4633.402,65.255
4634.468,64.218
4635.537,64.872
4636.603,66.243
4637.672,65.564
4638.739,64.715
4639.809,62.598
4640.876,64.646
4641.944,67.101
4643.014,64.497
4644.083,66.134
4645.153,62.833
4646.222,62.453
4647.293,61.558
4648.362,62.442
4649.432,63.118
4650.504,62.805
4651.574,63.283
4652.646,62.989
4653.717,62.96
4654.79,63.649
4655.861,63.799
4656.935,61.882
4658.006,64.828
4659.077,61.893
4660.152,66.202
4661.224,65.345
4662.298,64.714
4663.371,65.231
4664.446,65.498
4665.52,68.32
4666.593,66.61
4667.669,64.68
4668.743,60.162
4669.819,56.978
4670.894,63.557
4671.971,67.087
4673.045,66.484
4674.121,64.312
4675.198,66.873
4676.274,67.3
4677.352,65.211
4678.428,68.198
4679.507,61.773
4680.583,63.246
4681.66,63.313
4682.74,61.205
4683.817,61.74
4684.897,62.6
4685.975,66.96
4687.056,65.08
4688.134,62.547
4689.212,64.843
4690.293,61.555
4691.373,59.931
4692.455,61.6
4693.534,61.634
4694.616,61.069
4695.696,66.66
4696.776,63.707
4697.859,64.692
4698.94,65.683
4700.024,63.21
4701.105,66.441
4702.189,63.533
4703.271,62.65
4704.353,60.705
4705.438,62.181
4706.52,64.34
4707.605,66.244
4708.688,64.965
4709.774,61.261
4710.858,65.601
4711.941,63.546
4713.028,62.682
4714.112,65.471
4715.199,64.187
4716.284,62.336
4717.372,66.533
4718.457,66.026
4719.542,65.656
4720.631,65.609
4721.717,68.03
4722.806,65.092
4723.892,62.091
4724.981,64.852
4726.068,65.813
4727.155,64.548
4728.246,65.666
4729.333,66.513
4730.424,64.185
4731.512,63.475
4732.603,69.058
4733.692,66.37
4734.781,63.666
4735.873,64.237
4736.962,64.39
4738.055,64.278
4739.145,62.486
4740.237,65.969
4741.328,64.714
4742.421,66.713
4743.512,62.265
4744.604,60.024
4745.697,64.159
4746.789,67.649
4747.884,67.458
4748.976,67.971
4750.071,66.335
4751.164,64.675
4752.257,68.222
4753.353,63.893
4754.446,62.605
4755.542,64.248
4756.637,64.431
4757.733,61.743
4758.828,65.294
4759.923,63.414
4761.021,64.19
4762.116,64.389
4763.214,62.827
4764.31,64.819
4765.408,63.913
4766.504,64.259
4767.601,64.498
4768.7,63.25
4769.797,61.067
4770.897,61.631
4771.995,62.917
4773.095,61.658
4774.193,61.861
4775.292,62.458
4776.393,64.497
4777.492,66.271
4778.593,65.841
4779.692,67.537
4780.795,64.395
4781.895,66.894
4782.995,64.992
4784.098,62.853
4785.198,64.482
4786.302,63.91
4787.403,61.565
4788.507,62.068
4789.608,63.799
4790.71,61.976
4791.815,60.683
4792.917,63.442
4794.022,65.069
4795.125,63.931
4796.231,64.051
4797.334,65.82
4798.438,67.078
4799.544,65.659
4800.649,63.47
4801.756,65.587
4802.86,63.923
4803.968,65.887
4805.073,65.568
4806.178,66.295
4807.287,62.865
4808.393,64.665
4809.501,63.286
4810.608,62.26
4811.717,64.253
4812.824,63.31
4813.931,65.232
4815.042,64.355
4816.149,63.911
4817.26,66.507
4818.368,65.316
4819.479,65.296
4820.588,66.959
4821.697,64.757
4822.809,65.903
4823.918,63.32
4825.03,63.387
4826.14,65.1
4827.253,68.561
4828.364,64.644
4829.477,62.505
4830.588,65.166
4831.699,66.453
4832.813,65.36
4833.925,65.275
4835.04,64.914
4836.152,66.036
4837.268,61.13
4838.38,60.814
4839.494,65.695
4840.609,65.724
4841.723,63.248
4842.839,62.257
4843.954,64.883
4845.071,65.364
4846.185,64.148
4847.3,66.804
4848.418,65.266
4849.533,64.885
4850.651,67.257
4851.768,65.232
4852.886,64.013
4854.002,66.964
4855.119,65.074
4856.239,64.095
4857.356,63.15
4858.476,61.321
4859.594,61.241
4860.714,55.921
4861.833,42.491
4862.951,44.417
4864.072,48.316
4865.191,58.534
4866.313,60.812
4867.433,61.129
4868.555,62.853
4869.675,60.872
4870.795,63.44
4871.919,60.491
4873.04,55.484
4874.163,60.457
4875.285,63.342
4876.409,64.303
4877.531,63.418
4878.653,59.748
4879.778,61.497
4880.9,65.544
4882.026,63.772
4883.149,65.922
4884.275,61.285
4885.398,67.894
4886.522,61.785
4887.649,61.491
4888.773,62.98
4889.901,64.818
4891.026,62.228
4892.154,54.736
4893.279,56.503
4894.405,61.966
4895.534,67.792
4896.66,65.923
4897.789,64.853
4898.916,65.347
4900.045,62.883
4901.172,64.073
4902.3,64.941
4903.431,63.28
4904.559,61.04
4905.689,61.852
4906.818,67.442
4907.95,60.675
4909.079,62.343
4910.208,62.163
4911.34,56.637
4912.47,65.083
4913.603,65.199
4914.733,63.475
4915.867,63.548
4916.998,62.201
4918.131,62.953
4919.263,59.924
4920.395,54.182
4921.529,55.447
4922.661,59.091
4923.796,63.638
4924.929,62.885
4926.065,59.278
4927.198,61.58
4928.332,65.642
4929.468,68.043
4930.602,65.068
4931.739,64.635
4932.874,63.51
4934.011,64.119
4935.146,64.222
4936.281,61.508
4937.419,61.568
4938.556,60.5
4939.694,58.366
4940.831,59.104
4941.97,64.559
4943.107,66.389
4944.244,61.463
4945.384,65.891
4946.522,63.203
4947.663,62.756
4948.801,63.665
4949.942,64.159
4951.081,66.059
4952.22,64.403
4953.362,66.427
4954.501,66.487
4955.644,64.625
4956.784,63.263
4957.927,57.355
4959.067,52.759
4960.208,57.418
4961.352,61.031
4962.493,65.273
4963.638,67.059
4964.779,62.571
4965.924,64.661
4967.067,61.801
4968.209,64.116
4969.355,66.673
4970.498,63.826
4971.645,63.82
4972.788,64.895
4973.935,64.792
4975.079,65.13
4976.224,65.05
4977.371,64.055
4978.516,64.713
4979.664,66.404
4980.81,64.511
4981.958,64.731
4983.104,59.915
4984.251,57.839
4985.4,59.258
4986.547,58.111
4987.697,59.345
4988.844,60.58
4989.995,62.954
4991.143,64.043
4992.291,58.431
4993.442,59.449
4994.591,63.508
4995.743,62.443
4996.892,60.667
4998.044,63.373
4999.194,61.546
5000.344,58.959
5001.497,62.376
5002.647,59.773
5003.801,61.421
5004.952,61.364
5006.106,61.157
5007.258,60.39
5008.413,59.344
5009.565,60.589
5010.717,62.529
5011.873,62.227
5013.026,61.492
5014.182,60.738
5015.335,58.639
5016.492,60.736
5017.646,61.815
5018.8,59.576
5019.958,61.307
5021.112,61.961
5022.27,61.74
5023.426,61.015
5024.584,60.434
5025.74,61.359
5026.896,62.471
5028.055,63.317
5029.212,63.669
5030.372,63.556
5031.529,62.985
5032.689,64.522
5033.847,64.507
5035.005,62.847
5036.166,59.94
5037.325,58.249
5038.486,59.078
5039.646,62.763
5040.808,58.122
5041.967,54.932
5043.127,55.506
5044.29,59.149
5045.45,62.249
5046.614,63.64
5047.775,65.122
5048.939,64.67
5050.1,59.437
5051.262,58.612
5052.427,58.796
5053.589,57.783
5054.754,64.606
5055.917,60.51
5057.083,65.632
5058.247,64.301
5059.41,59.772
5060.577,62.266
5061.741,62.893
5062.908,63.583
5064.073,67.054
5065.241,60.951
5066.406,57.548
5067.572,61.463
5068.74,61.493
5069.906,59.775
5071.075,59.627
5072.242,61.899
5073.412,62.651
5074.579,62.854
5075.746,63.098
5076.917,60.305
5078.084,63.828
5079.255,62.414
5080.424,57.403
5081.596,57.718
5082.765,61.095
5083.934,56.859
5085.106,59.555
5086.276,59.811
5087.449,62.33
5088.619,64.175
5089.792,62.13
5090.963,64.907
5092.135,61.17
5093.309,63.207
5094.48,63.482
5095.655,61.476
5096.828,61.704
5098.003,61.525
5099.176,61.908
5100.352,58.633
5101.525,60.263
5102.699,63.668
5103.875,61.845
5105.049,63.92
5106.227,63.992
5107.401,61.297
5108.579,58.271
5109.754,60.447
5110.93,56.833
5112.108,59.162
5113.284,60.977
5114.463,59.663
5115.64,61.59
5116.82,62.237
5117.997,63.595
5119.174,61.999
5120.354,62.998
5121.533,66.715
5122.713,62.522
5123.892,62.071
5125.074,58.088
5126.252,59.788
5127.432,59.87
5128.614,62.377
5129.794,63.196
5130.977,61.026
5132.157,63.785
5133.341,61.838
5134.522,61.006
5135.703,61.689
5136.887,63.726
5138.069,60.124
5139.254,57.842
5140.436,58.227
5141.622,60.476
5142.804,58.566
5143.987,53.632
5145.174,57.411
5146.357,62.182
5147.544,60.961
5148.728,57.769
5149.916,58.801
5151.1,61.341
5152.285,60.245
5153.473,57.069
5154.659,57.935
5155.848,60.782
5157.034,63.656
5158.223,61.087
5159.41,60.886
5160.596,62.933
5161.786,64.124
5162.974,63.468
5164.165,59.952
5165.353,60.581
5166.543,58.087
5167.732,49.229
5168.921,42.257
5170.113,46.435
5171.302,54.444
5172.495,51.486
5173.685,40.881
5174.878,43.903
5176.068,54.021
5177.259,60.515
5178.453,64.738
5179.644,63.708
5180.838,61.538
5182.03,56.827
5183.225,49.989
5184.417,41.887
5185.61,38.099
5186.806,49.368
5188,58.521
5189.196,61.037
5190.39,60.311
5191.586,60.067
5192.781,58.16
5193.978,55.111
5195.173,61.044
5196.368,58.684
5197.566,61.064
5198.762,61.596
5199.961,64.123
5201.157,62.804
5202.356,61.365
5203.553,61.37
5204.75,60.597
5205.951,58.311
5207.148,57.306
5208.349,55.591
5209.547,54.87
5210.749,57.561
5211.947,55.426
5213.146,59.097
5214.348,62.74
5215.548,63.993
5216.75,61.437
5217.951,56.539
5219.154,58.552
5220.354,59.529
5221.556,60.984
5222.76,61.248
5223.961,59.849
5225.166,61.29
5226.368,60.884
5227.573,57.868
5228.775,56.365
5229.979,62.296
5231.185,64.69
5232.388,60.837
5233.594,62.621
5234.798,58.184
5236.005,59.865
5237.21,63.15
5238.415,65.265
5239.623,63.364
5240.828,64.182
5242.037,61.051
5243.243,63.652
5244.452,60.993
5245.658,64.428
5246.865,61.792
5248.075,60.591
5249.282,61.799
5250.493,63.446
5251.701,59.683
5252.912,61.842
5254.12,64.559
5255.329,62.261
5256.541,61.401
5257.75,63.929
5258.962,63.414
5260.172,61.723
5261.385,62.245
5262.596,60.594
5263.806,59.329
5265.02,58.555
5266.231,56.016
5267.446,53.238
5268.657,53.759
5269.872,55.071
5271.084,50.468
5272.297,54.847
5273.513,57.812
5274.726,59.616
5275.942,63.252
5277.156,62.278
5278.373,63.372
5279.587,65.098
5280.805,64.626
5282.02,63.592
5283.235,61.47
5284.453,57.758
5285.669,57.648
5286.888,62.832
5288.104,65.112
5289.323,65.188
5290.54,64.578
5291.757,65.944
5292.978,66.399
5294.195,64.457
5295.416,65.432
5296.634,63.229
5297.855,58.219
5299.074,59.948
5300.293,64.301
5301.516,61.851
5302.735,64.014
5303.958,63.932
5305.178,62.336
5306.401,66.125
5307.622,64.905
5308.843,61.506
5310.067,62.431
5311.289,64.088
5312.514,64.047
5313.736,64.699
5314.961,65.48
5316.184,63.613
5317.407,62.45
5318.633,63.51
5319.857,62.899
5321.083,66.273
5322.308,66.649
5323.535,61.752
5324.76,63.583
5325.984,59.98
5327.213,62.5
5328.438,59.414
5329.667,52.658
5330.893,56.941
5332.122,59.545
5333.349,61.741
5334.576,62.529
5335.806,61.586
5337.034,62.113
5338.264,63.226
5339.492,65.523
5340.724,62.052
5341.952,61.278
5343.181,59.36
5344.413,58.739
5345.643,61.059
5346.875,60.189
5348.105,62.39
5349.339,61.31
5350.569,60.089
5351.8,61.97
5353.034,64.068
5354.266,62.864
5355.5,65.101
5356.732,64.019
5357.968,65.501
5359.2,63.261
5360.433,65.574
5361.669,63.129
5362.903,63.266
5364.139,65.224
5365.374,60.339
5366.611,62.934
5367.845,61.765
5369.08,58.424
5370.318,60.902
5371.554,58.433
5372.792,54.718
5374.028,57.134
5375.268,61.773
5376.504,61.821
5377.744,63.028
5378.981,61.617
5380.218,62.446
5381.459,61.059
5382.697,61.371
5383.938,62.026
5385.177,60.308
5386.419,63.727
5387.658,61.404
5388.897,61.5
5390.14,64.71
5391.38,64.307
5392.623,63.259
5393.864,62.963
5395.107,62.805
5396.349,60.265
5397.59,58.483
5398.835,58.598
5400.077,60.731
5401.322,62.982
5402.564,61.891
5403.811,64.641
5405.054,62.087
5406.297,55.65
5407.544,57.525
5408.788,60.766
5410.035,58.521
5411.28,61.855
5412.527,63.985
5413.772,63.113
5415.018,61.946
5416.267,62.438
5417.513,62.215
5418.762,63.785
5420.008,62.772
5421.258,62.086
5422.505,62.698
5423.753,62.909
5425.003,64.078
5426.251,59.361
5427.503,66.486
