wavelength,flux
4360.135,3.82
4361.14,4.236
4362.144,2.273
4363.149,4.028
4364.153,7.78
4365.159,4.03
4366.164,6.798
4367.168,8.835
4368.175,5.149
4369.18,5.379
4370.188,6.176
4371.193,5.993
4372.201,5.646
4373.207,2.76
4374.213,4.644
4375.221,5.295
4376.228,4.443
4377.237,6.318
4378.244,4.278
4379.253,3.462
4380.261,2.084
4381.269,3.163
4382.279,2.638
4383.287,0.731
4384.298,1.646
4385.307,3.032
4386.318,1.771
4387.327,2.22
4388.336,2.492
4389.348,1.735
4390.358,2.705
4391.37,3.257
4392.38,4.289
4393.394,6.034
4394.404,4.337
4395.415,6.031
4396.429,5.215
4397.44,3.806
4398.454,4.921
4399.466,4.899
4400.48,3.635
4401.493,4.148
4402.505,5.799
4403.521,5.571
4404.534,4.162
4405.549,4.344
4406.562,5.301
4407.579,7.276
4408.593,4.627
4409.607,4.555
4410.624,6.43
4411.639,4.661
4412.656,3.389
4413.671,5.245
4414.688,5.275
4415.704,3.344
4416.723,2.256
4417.739,0.985
4418.755,2.985
4419.774,2.223
4420.791,2.493
4421.81,2.311
4422.827,4.019
4423.847,4.651
4424.865,4.141
4425.883,1.028
4426.903,1.138
4427.922,2.549
4428.943,2.623
4429.962,3.29
4430.983,4.098
4432.002,4.121
4433.022,4.223
4434.044,4.27
4435.064,4.587
4436.087,4.071
4437.108,6.311
4438.131,6.035
4439.152,4.344
4440.173,5.875
4441.197,4.968
4442.219,3.03
4443.243,3.795
4444.265,5.179
4445.29,5.555
4446.312,3.984
4447.335,8.173
4448.361,3.919
4449.384,5.415
4450.411,6.02
4451.434,5.951
4452.461,4.655
4453.485,6.128
4454.51,6.435
4455.537,5.55
4456.562,5.704
4457.589,4.682
4458.615,3.857
4459.643,6.159
4460.669,5.532
4461.695,8.005
4462.724,7.571
4463.75,7.896
4464.78,5.952
4465.807,4.999
4466.837,5.3
4467.864,5.789
4468.892,5.46
4469.923,4.417
4470.951,5.686
4471.982,6.218
4473.011,4.394
4474.042,6.83
4475.072,3.843
4476.101,1.328
4477.133,5.653
4478.163,4.408
4479.196,6.214
4480.227,6.359
4481.259,6.593
4482.291,7.255
4483.321,6.698
4484.355,6.665
4485.387,6.411
4486.421,5.809
4487.454,5.685
4488.488,4.219
4489.521,5.738
4490.554,4.921
4491.589,5.05
4492.623,5.672
4493.658,6.302
4494.692,6.539
4495.729,6.009
4496.763,5.345
4497.8,5.082
4498.834,5.971
4499.87,5.251
4500.907,5.599
4501.942,7.455
4502.98,5.113
4504.017,6.605
4505.055,6.699
4506.091,6.462
4507.128,3.669
4508.167,6.247
4509.205,5.821
4510.245,5.638
4511.282,6.262
4512.322,5.245
4513.36,5.782
4514.398,6.464
4515.439,5.885
4516.479,5.831
4517.52,6.679
4518.559,7.252
4519.601,5.298
4520.641,6.855
4521.681,5.64
4522.724,6.856
4523.764,7.006
4524.807,6.816
4525.848,4.803
4526.892,5.46
4527.933,5.851
4528.975,5.435
4530.019,4.502
4531.061,4.522
4532.106,5.393
4533.149,5.199
4534.194,5.343
4535.237,3.938
4536.28,6.475
4537.327,6.362
4538.37,4.286
4539.417,3.366
4540.461,5.581
4541.508,4.713
4542.553,6.681
4543.598,5.84
4544.646,5.584
4545.691,4.954
4546.739,4.046
4547.785,5.572
4548.834,7.003
4549.88,8.535
4550.927,5.339
4551.977,4.084
4553.024,4.774
4554.074,6.976
4555.122,5.208
4556.172,5.691
4557.22,4.608
4558.269,4.661
4559.319,7.201
4560.368,6.666
4561.42,5.852
4562.469,5.459
4563.521,4.642
4564.571,5.282
4565.621,5.567
4566.674,5.105
4567.725,4.01
4568.778,4.937
4569.829,5.165
4570.883,3.423
4571.934,4.595
4572.989,3.653
4574.041,4.833
4575.093,4.374
4576.148,5.233
4577.201,3.871
4578.256,4.306
4579.309,5.096
4580.365,2.692
4581.419,3.468
4582.473,4.832
4583.53,4.604
4584.584,9.692
4585.641,5.943
4586.696,4.94
4587.754,3.453
4588.809,7.357
4589.865,6.743
4590.923,5.696
4591.979,4.786
4593.039,6.681
4594.095,6.812
4595.154,4.262
4596.211,4.2
4597.269,5.384
4598.329,4.638
4599.387,4.594
4600.447,4.779
4601.506,4.764
4602.567,4.581
4603.625,6.447
4604.685,5.67
4605.747,5.797
4606.806,5.938
