wavelength,flux
3971.915,0.393
3972.831,0.078
3973.745,-0.429
3974.659,1.393
3975.576,1.415
3976.49,0.526
3977.407,1.115
3978.323,1.234
3979.24,-0.068
3980.155,0.171
3981.071,0.418
3981.989,1.025
3982.905,1.03
3983.823,-0.151
3984.74,-0.827
3985.659,0.967
3986.576,0.011
3987.493,0.208
3988.412,-0.034
3989.33,0.445
3990.25,1.959
3991.168,1.419
3992.088,1.197
3993.006,-0.864
3993.925,-0.051
3994.846,0.891
3995.765,-0.326
3996.686,0.538
3997.606,-0.024
3998.528,-0.401
3999.448,0.492
4000.367,1.117
4001.29,0.377
4002.21,-0.415
4003.133,-0.924
4004.054,0.451
4004.978,1.195
4005.899,0.719
4006.821,0.183
4007.745,0.283
4008.667,0.508
4009.591,1.145
4010.513,1.656
4011.438,0.79
4012.361,-0.423
4013.284,0.939
4014.209,1.073
4015.133,0.198
4016.059,0.472
4016.983,0.915
4017.909,0.394
4018.833,0.345
4019.758,0.442
4020.685,0.257
4021.61,-0.441
4022.537,-0.504
4023.462,0.365
4024.39,0.485
4025.316,0.307
4026.242,-0.131
4027.17,0.941
4028.097,1.161
4029.026,-0.285
4029.953,0.69
4030.882,1.327
4031.809,1.217
4032.739,0.081
4033.667,-0.536
4034.595,0.092
4035.525,0.148
4036.453,0.016
4037.384,0.321
4038.313,0.481
4039.244,0.487
4040.174,0.614
4041.103,0.64
4042.035,0.218
4042.965,-0.571
4043.897,0.956
4044.827,2.072
4045.76,0.637
4046.691,0.251
4047.622,-0.293
4048.555,0.59
4049.486,1.617
4050.42,1.421
4051.352,0.36
4052.286,0.273
4053.219,1.003
4054.151,1.156
4055.086,1.247
4056.019,1.098
4056.954,0.419
4057.887,0.078
4058.823,0.758
4059.757,1.177
4060.691,-0.157
4061.627,-0.741
4062.561,0.922
4063.498,1.07
4064.433,-0.806
4065.37,0.764
4066.305,1.511
4067.241,0.459
4068.179,-0.047
4069.115,0.407
4070.053,-0.047
4070.989,0.568
4071.928,0.901
4072.865,1.284
4073.802,1.796
4074.741,0.528
4075.679,0.633
4076.618,1.274
4077.556,0.046
4078.497,-0.228
4079.435,1.502
4080.373,0.147
4081.314,0.963
4082.253,0.666
4083.194,1.047
4084.134,1.033
4085.076,-0.348
4086.015,-0.056
4086.955,-0.18
4087.898,0.181
4088.838,0.091
4089.781,0.168
4090.722,0.913
4091.665,0.704
4092.606,0.263
4093.548,0.559
4094.492,1.127
4095.434,1.263
4096.378,0.714
4097.321,0.268
4098.266,1.74
4099.208,0.171
4100.151,0.006
4101.097,0.969
4102.04,0.567
4102.986,0.707
4103.93,0.259
4104.876,0.904
4105.821,0.813
4106.768,0.516
4107.712,0.688
4108.657,-0.551
4109.604,-0.102
4110.55,0.487
4111.498,0.295
4112.444,0.489
4113.392,1.165
4114.338,0.051
4115.285,0.548
4116.234,0.748
4117.181,0.961
4118.13,1.195
4119.078,0.931
4120.027,0.32
4120.975,0.039
4121.923,0.741
4122.874,0.427
4123.822,0.389
4124.773,1.402
4125.722,0.132
4126.673,0.46
4127.623,1.674
4128.572,1.54
4129.524,0.711
4130.475,0.814
4131.427,1.117
4132.377,0.636
4133.33,0.512
4134.281,1.212
4135.232,0.936
4136.186,-0.413
4137.137,0.749
4138.091,0.58
4139.043,0.326
4139.998,1.165
4140.95,1.954
4141.903,1.238
4142.858,0.11
4143.811,0.661
4144.767,0.152
4145.72,-0.258
4146.676,0.351
4147.63,1.12
4148.584,0.648
4149.541,-0.176
4150.495,0.506
4151.453,0.939
4152.407,0.209
4153.365,-0.322
4154.32,0.976
4155.276,1.003
4156.234,0.941
4157.19,0.397
4158.149,0.327
4159.105,1.33
4160.065,1.093
4161.022,-0.078
4161.979,0.05
4162.939,0.372
4163.896,0.384
4164.856,0.514
4165.815,0.582
4166.775,0.563
4167.734,0.395
4168.693,0.847
4169.654,1.078
4170.613,0.48
4171.575,0.845
4172.535,1.034
4173.497,0.917
4174.457,0.636
4175.417,0.467
4176.38,0.634
4177.341,0.809
4178.304,-0.145
4179.265,0.777
4180.229,0.915
4181.191,0.813
4182.155,1.282
4183.117,-1.065
4184.08,1.159
4185.044,0.804
4186.007,0
4186.972,0.249
4187.936,0.446
4188.901,0.698
4189.865,0.616
4190.829,0.993
4191.795,0.773
4192.759,0.158
4193.726,0.241
4194.691,0.953
4195.658,1.921
4196.624,0.616
4197.589,0.527
4198.557,1.153
4199.523,0.497
4200.491,1.275
4201.458,0.257
4202.426,0.335
4203.393,0.873
4204.36,1.095
4205.33,0.798
4206.297,-0.182
4207.267,1.414
4208.235,2.077
4209.205,1.255
4210.174,0.592
4211.142,1.025
4212.113,0.985
4213.082,0.256
4214.054,0.296
4215.023,0.749
4215.995,0.885
4216.965,0.584
4217.935,0.354
4218.908,0.25
4219.878,0.969
4220.852,0.9
4221.822,0.399
4222.796,0.727
4223.768,0.707
4224.739,0.303
4225.713,-0.123
4226.686,0.233
4227.66,0.929
4228.633,0.765
4229.608,-0.113
4230.581,0.688
4231.554,1.364
4232.53,1.103
4233.503,0.585
4234.48,0.519
4235.454,0.429
4236.431,1.054
4237.405,0.743
4238.38,0.795
4239.357,1.15
4240.333,0.727
4241.311,0.518
4242.286,1.209
4243.264,0.868
4244.241,0.609
4245.217,0.984
4246.196,1.181
4247.173,0.742
4248.152,0.152
4249.129,0.758
4250.109,1.216
4251.087,1.051
4252.065,0.996
4253.045,0.965
4254.024,0.271
4255.005,0.388
4255.983,0.292
4256.965,0.226
4257.944,0.507
4258.926,-0.789
4259.906,0.828
4260.886,0.711
4261.869,0.335
4262.849,0.807
4263.832,1.067
4264.813,1.068
4265.796,1.496
4266.778,1.349
4267.759,0.43
4268.743,0.205
4269.726,1.057
4270.71,0.064
4271.692,0.3
4272.677,0.905
4273.661,0.458
4274.644,-0.007
4275.629,0.937
4276.613,1.366
4277.599,0.737
4278.583,0.606
4279.57,0.812
4280.554,0.779
4281.539,0.644
4282.526,1.071
4283.512,0.827
4284.499,0.251
4285.485,0.062
4286.473,0.353
4287.459,0.518
4288.445,0.123
4289.435,0.561
4290.421,0.654
4291.411,0.774
4292.398,1.33
4293.388,1.342
4294.375,-0.514
4295.363,0.47
4296.354,1.298
4297.342,0.888
4298.333,0.291
4299.322,0.551
4300.313,0.996
4301.303,1.586
4302.292,1.419
4303.284,1.221
4304.274,0.922
4305.267,0.251
4306.257,0.648
4307.25,0.431
4308.241,0.789
4309.232,1.105
4310.226,0.909
4311.217,0.884
4312.211,1.559
4313.204,0.393
4314.198,0.765
4315.19,0.582
4316.184,0.057
4317.179,1.153
4318.172,1.03
4319.167,1.128
4320.161,1.505
4321.157,1.1
4322.151,1.07
4323.146,2.188
4324.143,0.852
4325.138,1.518
4326.135,1.051
4327.13,0.342
4328.128,0.69
4329.124,1.331
4330.12,0.903
4331.118,1.265
4332.114,0.937
4333.113,0.27
4334.11,0.291
4335.11,0.737
4336.107,-0.005
4337.107,1.413
4338.104,1.156
4339.103,1
4340.103,1.757
4341.102,1.707
4342.103,1.128
4343.102,1.043
4344.103,1.334
4345.103,0.757
4346.102,0.37
4347.104,1.469
4348.104,1.063
4349.107,0.979
4350.107,0.388
4351.11,0.145
4352.111,0.722
4353.113,1.377
4354.117,1.345
4355.118,0.549
4356.123,1.207
4357.125,0.875
4358.129,0.317
4359.132,2.079
4360.135,2.122
4361.14,1.175
4362.144,0.627
4363.149,0.354
4364.153,0.22
4365.159,0.435
4366.164,0.605
4367.168,0.25
4368.175,0.75
4369.18,0.317
4370.188,-0.82
4371.193,-0.171
4372.201,1.616
4373.207,0.971
4374.213,1.297
4375.221,0.759
4376.228,0.747
4377.237,2.932
4378.244,-0.537
4379.253,0.13
4380.261,0.78
4381.269,0.529
4382.279,0.935
4383.287,1.99
4384.298,0.985
4385.307,1.047
4386.318,1.132
4387.327,0.926
4388.336,0.999
4389.348,1.373
4390.358,0.736
4391.37,0.827
4392.38,1.068
4393.394,0.796
4394.404,0.534
4395.415,0.979
4396.429,0.87
4397.44,-0.041
4398.454,0.071
4399.466,1.079
4400.48,1.366
4401.493,0.241
4402.505,0.219
4403.521,0.86
4404.534,0.974
4405.549,1.132
4406.562,1.594
4407.579,1.55
4408.593,0.699
4409.607,1.043
4410.624,0.64
4411.639,0.561
4412.656,0.851
4413.671,0.402
4414.688,1.04
4415.704,0.41
4416.723,0.988
4417.739,1.037
4418.755,0.618
4419.774,1.477
4420.791,0.613
4421.81,1.456
4422.827,0.871
4423.847,0.495
4424.865,0.855
4425.883,0.481
4426.903,1.57
4427.922,1.598
4428.943,1.414
4429.962,1.297
4430.983,1.198
4432.002,1.091
4433.022,0.646
4434.044,0.721
4435.064,0.801
4436.087,0.869
4437.108,1.011
4438.131,1.113
4439.152,1.206
4440.173,1.42
4441.197,0.238
4442.219,0.034
4443.243,0.884
4444.265,0.557
4445.29,1.301
4446.312,0.909
4447.335,1.207
4448.361,1.254
4449.384,0.637
4450.411,0.554
4451.434,0.653
4452.461,0.727
4453.485,0.096
4454.51,0.208
4455.537,0.608
4456.562,0.11
4457.589,2.163
4458.615,1.641
4459.643,0.929
4460.669,0.658
4461.695,0.645
4462.724,0.902
4463.75,0.525
4464.78,1.327
4465.807,0.611
4466.837,0.193
4467.864,0.4
4468.892,-0.436
4469.923,0.837
4470.951,1.002
4471.982,0.578
4473.011,0.314
4474.042,0.318
4475.072,0.364
4476.101,0.442
4477.133,0.981
4478.163,0.999
4479.196,0.881
4480.227,0.962
4481.259,0.845
4482.291,0.473
4483.321,-0.243
4484.355,0.616
4485.387,0.914
4486.421,0.388
4487.454,0.972
4488.488,-0.012
4489.521,0.782
4490.554,0.629
4491.589,0.761
4492.623,1.643
4493.658,1.511
4494.692,1.807
4495.729,1.527
4496.763,0.824
4497.8,0.39
4498.834,0.631
4499.87,1.3
4500.907,1.655
4501.942,1.515
4502.98,1.155
4504.017,0.927
4505.055,0.847
4506.091,0.743
4507.128,0.835
4508.167,0.614
4509.205,1.327
4510.245,1.697
4511.282,1.036
4512.322,0.669
4513.36,1.017
4514.398,0.56
4515.439,0.434
4516.479,1.23
4517.52,1.791
4518.559,0.931
4519.601,0.921
4520.641,1.123
4521.681,1.147
4522.724,0.837
4523.764,0.49
4524.807,0.689
4525.848,1.265
4526.892,0.938
4527.933,1.528
4528.975,1.773
4530.019,1.52
4531.061,2.132
4532.106,0.751
4533.149,1.004
4534.194,0.962
4535.237,0.653
4536.28,0.714
4537.327,0.706
4538.37,0.562
4539.417,1.318
4540.461,1.484
4541.508,1.172
4542.553,1.255
4543.598,1.528
4544.646,0.392
4545.691,0.881
4546.739,0.82
4547.785,1.055
4548.834,1.786
4549.88,1.229
4550.927,0.997
4551.977,0.882
4553.024,1.033
4554.074,0.998
4555.122,0.75
4556.172,1.037
4557.22,1.867
4558.269,1.646
4559.319,1.599
4560.368,2.039
4561.42,1.781
4562.469,0.496
4563.521,1.741
4564.571,0.983
4565.621,0.664
4566.674,1.284
4567.725,1.594
4568.778,1.034
4569.829,0.699
4570.883,0.246
4571.934,0.667
4572.989,1.086
4574.041,1.375
4575.093,2.171
4576.148,0.747
4577.201,1.302
4578.256,1.481
4579.309,1.447
4580.365,1.294
4581.419,0.252
4582.473,1.734
4583.53,1.372
4584.584,1.373
4585.641,0.875
4586.696,0.453
4587.754,2.195
4588.809,0.187
4589.865,1.126
4590.923,1.606
4591.979,1.318
4593.039,1.179
4594.095,0.789
4595.154,1.489
4596.211,0.517
4597.269,1.089
4598.329,1.436
4599.387,0.443
4600.447,0.732
4601.506,1.118
4602.567,1.107
4603.625,1.378
4604.685,1.355
4605.747,0.878
4606.806,0.864
4607.869,0.903
4608.929,0.89
4609.991,1.267
4611.052,1.121
4612.113,0.676
4613.176,1.273
4614.237,0.708
4615.301,1.158
4616.363,1.505
4617.428,1.442
4618.49,1.477
4619.552,1.628
4620.618,0.997
4621.681,0.985
4622.747,1.1
4623.81,1.01
4624.876,0.801
4625.94,0.804
4627.004,1.487
4628.071,1.197
4629.136,1.104
4630.203,1.152
4631.269,0.903
4632.336,0.761
4633.402,1.024
4634.468,1.739
4635.537,1.412
4636.603,0.592
4637.672,0.809
4638.739,1.929
4639.809,0.82
4640.876,1.535
4641.944,1.211
4643.014,0.638
4644.083,1.086
4645.153,1.137
4646.222,1.293
4647.293,1.491
4648.362,0.796
4649.432,0.378
4650.504,1.095
4651.574,1.559
4652.646,0.609
4653.717,1.563
4654.79,0.711
4655.861,0.392
4656.935,1.474
4658.006,0.269
4659.077,2.153
4660.152,1.077
4661.224,0.488
4662.298,1.185
4663.371,1.535
4664.446,1.009
4665.52,0.702
4666.593,1.436
4667.669,0.93
4668.743,0.28
4669.819,0.848
4670.894,1.332
4671.971,1.065
4673.045,0.879
4674.121,0.579
4675.198,1.064
4676.274,1.861
4677.352,0.907
4678.428,0.539
4679.507,1.301
4680.583,1.555
4681.66,1.4
4682.74,1.239
4683.817,0.641
4684.897,0.653
4685.975,1.211
4687.056,1.053
4688.134,0.836
4689.212,1.169
4690.293,1.08
4691.373,0.583
4692.455,0.863
4693.534,0.889
4694.616,0.709
4695.696,0.743
4696.776,0.778
4697.859,1.133
4698.94,1.433
4700.024,1.44
4701.105,1.374
4702.189,1.319
4703.271,1.056
4704.353,1.045
4705.438,1.07
4706.52,1.532
4707.605,1.873
4708.688,1.602
4709.774,1.231
4710.858,1.045
4711.941,0.936
4713.028,1.305
4714.112,1.329
4715.199,0.899
4716.284,1.281
4717.372,1.205
4718.457,1.764
4719.542,1.127
4720.631,0.745
4721.717,1.622
4722.806,1.627
4723.892,1.927
4724.981,1
4726.068,1.195
4727.155,1.379
4728.246,0.594
4729.333,0.91
4730.424,0.628
4731.512,1.968
4732.603,1.666
4733.692,1.045
4734.781,1.326
4735.873,0.186
4736.962,1.402
4738.055,1.259
4739.145,1.159
4740.237,1.227
4741.328,0.883
4742.421,0.951
4743.512,1.628
4744.604,1.499
4745.697,1.576
4746.789,1.556
4747.884,1.053
4748.976,1.072
4750.071,1.421
4751.164,1.455
4752.257,0.447
4753.353,0.324
4754.446,1.466
4755.542,0.961
4756.637,1.084
4757.733,1.044
4758.828,1.155
4759.923,1.099
4761.021,0.677
4762.116,0.608
4763.214,0.67
4764.31,0.366
4765.408,0.541
4766.504,1.112
4767.601,1.303
4768.7,0.884
4769.797,0.849
4770.897,0.882
4771.995,0.942
4773.095,0.884
4774.193,0.964
4775.292,1.437
4776.393,0.224
4777.492,0.809
4778.593,0.907
4779.692,0.788
4780.795,1.518
4781.895,1.524
4782.995,0.822
4784.098,1.509
4785.198,0.943
4786.302,0.039
4787.403,0.553
4788.507,0.973
4789.608,1.185
4790.71,0.906
4791.815,0.867
4792.917,0.999
4794.022,0.888
4795.125,0.779
4796.231,1.144
4797.334,1.159
4798.438,0.89
4799.544,0.733
4800.649,0.949
4801.756,1.35
4802.86,1.205
4803.968,0.614
4805.073,0.762
4806.178,1.015
4807.287,0.719
4808.393,0.851
4809.501,0.612
4810.608,0.97
4811.717,1.468
4812.824,1.167
4813.931,0.648
4815.042,1.652
4816.149,1.316
4817.26,1.495
4818.368,0.803
4819.479,0.674
4820.588,1.717
4821.697,0.823
4822.809,1.371
4823.918,0.731
4825.03,0.942
4826.14,1.073
4827.253,0.333
4828.364,1.505
4829.477,1.467
4830.588,0.865
4831.699,0.765
4832.813,0.869
4833.925,0.655
4835.04,0.631
4836.152,0.859
4837.268,0.79
4838.38,1.153
4839.494,1.147
4840.609,0.718
4841.723,1.824
4842.839,1.452
4843.954,1.809
4845.071,1.629
4846.185,1.494
4847.3,1.901
4848.418,1.03
4849.533,1.663
4850.651,1.036
4851.768,0.734
4852.886,1.233
4854.002,1.411
4855.119,1.083
4856.239,2.032
4857.356,1.188
4858.476,1.088
4859.594,1.085
4860.714,0.195
4861.833,1.209
4862.951,1.007
4864.072,1.295
4865.191,1.229
4866.313,1.191
4867.433,1.573
4868.555,0.961
4869.675,0.918
4870.795,1.121
4871.919,1.196
4873.04,0.976
4874.163,0.8
4875.285,1.204
4876.409,0.953
4877.531,1.744
4878.653,1.204
4879.778,0.834
4880.9,1.89
4882.026,0.77
4883.149,1.335
4884.275,0.979
4885.398,1.147
4886.522,1.439
4887.649,0.993
4888.773,1.429
4889.901,0.951
4891.026,1.63
4892.154,1.621
4893.279,1.181
4894.405,1.364
4895.534,1.068
4896.66,2.054
4897.789,1.439
4898.916,1.503
4900.045,1.784
4901.172,0.988
4902.3,1.288
4903.431,1.225
4904.559,0.923
4905.689,1.497
4906.818,1.825
4907.95,1.092
4909.079,1.327
4910.208,0.853
4911.34,0.849
4912.47,1.022
4913.603,1.195
4914.733,1.289
4915.867,0.907
4916.998,1.182
4918.131,0.736
4919.263,1.189
4920.395,1.766
4921.529,1.247
4922.661,1.5
4923.796,1.376
4924.929,0.81
4926.065,0.825
4927.198,1.196
4928.332,1.239
4929.468,1.382
4930.602,1.425
4931.739,1.005
4932.874,1.173
4934.011,1.061
4935.146,0.389
4936.281,1.707
4937.419,1.462
4938.556,0.985
4939.694,0.75
4940.831,0.747
4941.97,0.932
4943.107,1.095
4944.244,0.915
4945.384,1.395
4946.522,1.014
4947.663,0.362
4948.801,0.804
4949.942,1.007
4951.081,0.457
4952.22,0.515
4953.362,0.747
4954.501,0.855
4955.644,0.955
4956.784,0.872
4957.927,0.764
4959.067,0.59
4960.208,0.811
4961.352,0.942
4962.493,0.605
4963.638,0.92
4964.779,1.313
4965.924,0.986
4967.067,1.011
4968.209,1.015
4969.355,0.641
4970.498,1.478
4971.645,0.555
4972.788,1.006
4973.935,1.635
4975.079,1.635
4976.224,1.58
4977.371,1.443
4978.516,0.962
4979.664,0.761
4980.81,1.294
4981.958,1.518
4983.104,0.828
4984.251,1
4985.4,0.984
4986.547,0.768
4987.697,0.915
4988.844,0.88
4989.995,0.547
4991.143,1.538
4992.291,1.131
4993.442,0.684
4994.591,0.806
4995.743,0.933
4996.892,0.766
4998.044,1.238
4999.194,1.353
5000.344,1.07
5001.497,0.815
5002.647,0.784
5003.801,0.976
5004.952,1.289
5006.106,0.866
5007.258,1.023
5008.413,0.924
5009.565,0.846
5010.717,1.477
5011.873,1.551
5013.026,1.625
5014.182,1.681
5015.335,1.62
5016.492,1.239
5017.646,0.926
5018.8,1.722
5019.958,1.546
5021.112,1.394
5022.27,1.562
5023.426,1.295
5024.584,0.766
5025.74,1.86
5026.896,1.134
5028.055,1.466
5029.212,1.654
5030.372,1.066
5031.529,0.729
5032.689,0.937
5033.847,1.266
5035.005,1.449
5036.166,1.403
5037.325,1.202
5038.486,0.989
5039.646,0.941
5040.808,1.501
5041.967,1.383
5043.127,1.124
5044.29,1.055
5045.45,1.041
5046.614,1.347
5047.775,1.103
5048.939,1.395
5050.1,1.531
5051.262,0.982
5052.427,0.551
5053.589,1.47
5054.754,1.66
5055.917,1.668
5057.083,1.604
5058.247,1.742
5059.41,1.97
5060.577,1.263
5061.741,1.858
5062.908,1.512
5064.073,1.293
5065.241,1.629
5066.406,1.64
5067.572,1.475
5068.74,1.17
5069.906,1.221
5071.075,1.454
5072.242,1.316
5073.412,0.904
5074.579,1.396
