wavelength,flux
4229.608,49.814
4230.581,48.855
4231.554,51.453
4232.53,52.054
4233.503,50.895
4234.48,51.786
4235.454,52.928
4236.431,47.102
4237.405,42.287
4238.38,42.512
4239.357,39.353
4240.333,39.492
4241.311,47.019
4242.286,51.508
4243.264,50.42
4244.241,51.635
4245.217,51.483
4246.196,49.709
4247.173,49.645
4248.152,48.346
4249.129,46.018
4250.109,45.451
4251.087,45.714
4252.065,50.114
4253.045,48.343
4254.024,48.841
4255.005,51.137
4255.983,52.582
4256.965,53.91
4257.944,52.48
4258.926,50.189
4259.906,49.172
4260.886,50.181
4261.869,51.265
4262.849,46.481
4263.832,48.996
4264.813,46.382
4265.796,50.105
4266.778,49.784
4267.759,50.023
4268.743,49.55
4269.726,49.293
4270.71,49.502
4271.692,47.85
4272.677,45.276
4273.661,45.496
4274.644,48.994
4275.629,51.279
4276.613,50.475
4277.599,55.164
4278.583,53.889
4279.57,51.291
4280.554,50.65
4281.539,50.791
4282.526,47.376
4283.512,42.002
4284.499,43.325
4285.485,42.907
4286.473,42.444
4287.459,44.544
4288.445,49.45
4289.435,51.476
4290.421,51.428
4291.411,53.113
4292.398,53.03
4293.388,50.777
4294.375,49.545
4295.363,49.188
4296.354,49.458
4297.342,48.596
4298.333,49.061
4299.322,48.606
4300.313,47.537
4301.303,44.3
4302.292,45.271
4303.284,43.841
4304.274,42.962
4305.267,46.687
4306.257,48.537
4307.25,49.043
4308.241,49.154
4309.232,47.34
4310.226,46.193
4311.217,42.252
4312.211,38.677
4313.204,36.725
4314.198,37.384
4315.19,39.276
4316.184,39.628
4317.179,41.214
4318.172,43.151
4319.167,37.93
4320.161,38.316
4321.157,39.089
4322.151,41.229
4323.146,42.765
4324.143,44.278
4325.138,44.747
4326.135,46.553
4327.13,49.582
4328.128,51.246
4329.124,52.338
4330.12,55.629
4331.118,57.615
4332.114,53.426
4333.113,50.528
4334.11,51.259
4335.11,50.933
4336.107,46.923
4337.107,43.468
4338.104,40.823
4339.103,42.916
4340.103,47.026
4341.102,47.151
4342.103,47.795
4343.102,50.318
4344.103,48.703
4345.103,50.464
4346.102,46.257
4347.104,47.978
4348.104,48.703
4349.107,44.904
4350.107,40.957
4351.11,39.482
4352.111,36.281
4353.113,35.935
4354.117,43.234
4355.118,42.761
4356.123,41.403
4357.125,39.613
4358.129,44.178
4359.132,43.705
4360.135,45.698
4361.14,47.509
4362.144,49.112
4363.149,46.57
4364.153,44.708
4365.159,46.358
4366.164,46.364
4367.168,49.206
4368.175,49.577
4369.18,50.408
4370.188,51.47
4371.193,50.592
4372.201,49.656
4373.207,54.16
4374.213,53.904
4375.221,54.181
4376.228,56.759
4377.237,56.964
4378.244,57.562
4379.253,57.818
4380.261,54.993
4381.269,53.668
4382.279,50.788
4383.287,52.955
4384.298,51.173
4385.307,51.467
4386.318,51.979
4387.327,49.022
4388.336,47.448
4389.348,49.973
4390.358,52.944
4391.37,53.45
4392.38,52.284
4393.394,53.011
4394.404,48.629
4395.415,45.719
4396.429,44.068
4397.44,39.151
4398.454,43.888
4399.466,47.707
4400.48,49.113
4401.493,50.277
4402.505,49.199
4403.521,49.764
4404.534,51.15
4405.549,46.751
4406.562,48.537
4407.579,49.854
4408.593,52.608
4409.607,50.576
4410.624,54.171
4411.639,52.847
4412.656,49.127
4413.671,52.035
4414.688,51.769
4415.704,47.721
4416.723,51.148
4417.739,46.757
4418.755,47.187
4419.774,44.821
4420.791,52.059
4421.81,52.1
4422.827,55.956
4423.847,55.742
4424.865,54.885
4425.883,53.919
4426.903,53.729
4427.922,51.392
4428.943,48.147
4429.962,50.601
4430.983,50.931
4432.002,52.933
4433.022,53.406
4434.044,54.61
4435.064,55.147
4436.087,49.813
4437.108,52.424
4438.131,52.922
4439.152,52.477
4440.173,54.4
4441.197,54.268
4442.219,53.129
4443.243,53.88
4444.265,51.225
4445.29,51.413
4446.312,51.399
4447.335,48.179
4448.361,46.999
4449.384,44.508
4450.411,50.823
4451.434,54.947
4452.461,56.056
4453.485,55.823
4454.51,53.28
4455.537,50.051
4456.562,48.788
4457.589,51.558
4458.615,55.192
4459.643,56.084
4460.669,57.147
4461.695,54.938
4462.724,53.954
4463.75,55.492
4464.78,57.458
4465.807,54.661
4466.837,53.136
4467.864,50.671
4468.892,48.168
4469.923,50.89
4470.951,49.403
4471.982,50.701
4473.011,49.792
4474.042,49.127
4475.072,49.961
4476.101,51.717
4477.133,51.956
4478.163,52.336
4479.196,51.265
4480.227,51.263
4481.259,51.691
4482.291,52.552
4483.321,51.407
4484.355,48.931
4485.387,55.864
4486.421,54.626
4487.454,56.369
4488.488,58.863
4489.521,56.944
4490.554,59.531
4491.589,55.194
4492.623,53.163
4493.658,54.632
4494.692,52.464
4495.729,49.221
4496.763,52.43
4497.8,56.45
4498.834,55.651
4499.87,60.11
4500.907,57.126
4501.942,54.723
4502.98,53.006
4504.017,53.333
4505.055,55.237
4506.091,56.172
4507.128,54.195
4508.167,51.949
4509.205,51.308
4510.245,52.656
4511.282,55.448
4512.322,57.644
4513.36,57.314
4514.398,55.326
4515.439,57.98
4516.479,58.83
4517.52,59.226
4518.559,60.677
4519.601,61.049
4520.641,55.939
4521.681,56.068
4522.724,56.782
4523.764,56.35
4524.807,57.493
4525.848,57.327
4526.892,56.786
4527.933,58.643
4528.975,56.163
4530.019,56.072
4531.061,55.466
4532.106,54.847
4533.149,57.339
4534.194,56.409
4535.237,56.44
4536.28,59.188
4537.327,56.406
4538.37,51.496
4539.417,52.282
4540.461,52.512
4541.508,49.713
4542.553,50.18
4543.598,48.292
4544.646,48.614
4545.691,51.466
4546.739,50.739
4547.785,52.109
4548.834,50.681
4549.88,51.589
4550.927,55.813
4551.977,56.56
4553.024,56.015
4554.074,55.467
4555.122,53.607
4556.172,54.237
4557.22,55.499
4558.269,54.265
4559.319,57.265
4560.368,55.546
4561.42,53.033
4562.469,55.652
4563.521,53.336
4564.571,53.004
4565.621,54.283
4566.674,55.864
4567.725,55.143
4568.778,50.449
4569.829,50.052
4570.883,56.058
4571.934,58.806
4572.989,57.577
4574.041,57.499
4575.093,59.055
4576.148,55.792
4577.201,54.928
4578.256,54.752
4579.309,52.341
4580.365,54.882
4581.419,56.497
4582.473,57.483
4583.53,55.489
4584.584,55.384
4585.641,55.772
4586.696,55.546
4587.754,57.219
4588.809,60.183
4589.865,59.814
4590.923,55.726
4591.979,57.032
4593.039,54.75
4594.095,51.623
4595.154,53.962
4596.211,53.224
4597.269,56.08
4598.329,52.735
4599.387,54.484
4600.447,53.922
4601.506,51.483
4602.567,53.116
4603.625,54.567
4604.685,52.948
4605.747,54.586
4606.806,56.634
4607.869,56.105
4608.929,54.125
4609.991,57.137
4611.052,56.263
4612.113,54.837
4613.176,54.671
4614.237,56.193
4615.301,56.459
4616.363,54.262
4617.428,57.643
4618.49,57.418
4619.552,55.433
4620.618,57.842
4621.681,59.982
4622.747,59.833
4623.81,59.931
4624.876,57.965
4625.94,58.566
4627.004,55.948
4628.071,59.115
4629.136,54.827
4630.203,59.023
4631.269,58.632
4632.336,55.716
4633.402,55.545
4634.468,56.622
4635.537,58.058
4636.603,58.621
4637.672,59.002
4638.739,59.399
4639.809,57.669
4640.876,58.277
4641.944,59.338
4643.014,56.856
4644.083,56.296
4645.153,57.474
4646.222,55.94
4647.293,59.707
4648.362,56.668
4649.432,54.74
4650.504,55.137
4651.574,57.638
4652.646,58.126
4653.717,56.093
4654.79,55.664
4655.861,57.38
4656.935,59.159
4658.006,53.21
4659.077,56.83
4660.152,52.81
4661.224,50.711
4662.298,52.465
4663.371,54.647
4664.446,56.011
4665.52,53.858
4666.593,55.004
4667.669,55.867
4668.743,53.814
4669.819,53.342
4670.894,53.7
4671.971,56.493
4673.045,58.783
4674.121,57.967
4675.198,58.718
4676.274,56.44
4677.352,55.206
4678.428,55.159
4679.507,52.751
4680.583,50.43
4681.66,49.116
4682.74,50.338
4683.817,50.235
4684.897,53.999
4685.975,55.819
4687.056,55.436
4688.134,54.439
4689.212,54.813
4690.293,56.363
4691.373,57.39
4692.455,56.125
4693.534,54.546
4694.616,54.091
4695.696,54.513
4696.776,54.17
4697.859,58.7
4698.94,53.456
4700.024,54.592
4701.105,57.575
4702.189,57.217
4703.271,55.942
4704.353,54.915
4705.438,56.353
4706.52,56.538
4707.605,56.02
4708.688,56.863
4709.774,56.189
4710.858,55.053
4711.941,55.341
4713.028,54.507
4714.112,52.043
4715.199,53.201
4716.284,51.961
4717.372,52.658
4718.457,55.816
4719.542,56.301
4720.631,54.294
4721.717,55.002
4722.806,54.987
4723.892,54.117
4724.981,54.524
4726.068,54.878
4727.155,54.333
4728.246,53.946
4729.333,53.822
4730.424,53.375
4731.512,55.409
4732.603,58.627
4733.692,59.939
4734.781,59.413
4735.873,58.483
4736.962,58.361
4738.055,58.959
4739.145,58.83
4740.237,57.777
4741.328,56.96
4742.421,53.666
4743.512,51.796
4744.604,54.327
4745.697,54.045
4746.789,55.477
4747.884,58.915
4748.976,54.836
4750.071,53.401
4751.164,55.24
4752.257,56.924
4753.353,55.603
4754.446,55.987
4755.542,58.116
4756.637,58.327
4757.733,57.867
4758.828,56.86
4759.923,55.342
4761.021,58.24
4762.116,58.336
4763.214,57.518
4764.31,57.952
4765.408,56.149
4766.504,55.24
4767.601,55.767
4768.7,53.929
4769.797,53.395
4770.897,55.73
4771.995,53.857
4773.095,55.729
4774.193,58.619
4775.292,53.551
4776.393,54.82
4777.492,53.133
4778.593,52.577
4779.692,52.118
4780.795,53.091
4781.895,55.606
4782.995,50.526
4784.098,56.82
4785.198,55.718
4786.302,54.672
4787.403,57.597
4788.507,58.913
4789.608,58.215
4790.71,57.441
4791.815,58.304
4792.917,58.962
4794.022,59.556
4795.125,58.396
4796.231,56.147
4797.334,55.779
4798.438,56.045
4799.544,55.421
4800.649,56.195
4801.756,55.615
4802.86,54.219
4803.968,55.731
4805.073,58.195
4806.178,56.226
4807.287,60.496
4808.393,60.435
4809.501,59.209
4810.608,59.115
4811.717,58.542
4812.824,57.051
4813.931,56.345
4815.042,57.203
4816.149,58.135
4817.26,58.263
4818.368,57.923
4819.479,57.13
4820.588,55.943
4821.697,55.721
4822.809,57.309
4823.918,56.09
4825.03,57.856
4826.14,56.639
4827.253,55.929
4828.364,55.968
4829.477,56.905
4830.588,59.98
4831.699,58.119
4832.813,58.149
4833.925,60.624
4835.04,58.649
4836.152,56.535
4837.268,57.178
4838.38,56.228
4839.494,54.578
4840.609,54.911
4841.723,55.622
4842.839,54.747
4843.954,53.98
4845.071,55.411
4846.185,56.671
4847.3,56.375
4848.418,57.071
4849.533,57.498
4850.651,54.324
4851.768,56.484
4852.886,55.952
4854.002,53.609
4855.119,54.235
4856.239,54.073
4857.356,52.275
4858.476,52.478
4859.594,53.694
4860.714,55.104
4861.833,53.554
4862.951,52.378
4864.072,53.697
4865.191,54.302
4866.313,53.803
4867.433,52.798
4868.555,51.104
4869.675,48.457
4870.795,46.739
4871.919,46.291
4873.04,44.427
4874.163,43.363
4875.285,48.513
4876.409,60.131
4877.531,51.613
4878.653,45.254
4879.778,43.323
4880.9,45.016
4882.026,44.141
4883.149,47.846
4884.275,49.168
4885.398,48.1
4886.522,48.333
4887.649,48.986
4888.773,50.027
4889.901,51.032
4891.026,51.809
4892.154,52.753
4893.279,52.804
4894.405,53.481
4895.534,55.514
4896.66,52.393
4897.789,50.565
4898.916,51.848
4900.045,51.741
4901.172,52.948
4902.3,50.652
4903.431,50.759
4904.559,53.221
4905.689,50.395
4906.818,49.637
4907.95,51.448
4909.079,57.564
4910.208,58.921
4911.34,57.002
4912.47,56.489
4913.603,57.308
4914.733,59.768
4915.867,56.662
4916.998,58.484
4918.131,54.372
4919.263,55.663
4920.395,56.202
4921.529,57.124
4922.661,57.6
4923.796,55.55
4924.929,52.216
4926.065,53.892
4927.198,56.53
4928.332,55.444
4929.468,57.268
4930.602,57.272
4931.739,55.602
4932.874,53.984
4934.011,48.989
4935.146,48.074
4936.281,47.152
4937.419,50.357
4938.556,52.814
4939.694,52.2
4940.831,51.819
4941.97,54.996
4943.107,55.647
4944.244,57.737
4945.384,58.699
4946.522,56.706
4947.663,54.416
4948.801,56.396
4949.942,51.794
4951.081,55.093
4952.22,53.028
4953.362,50.875
4954.501,53.113
4955.644,54.424
4956.784,55.258
4957.927,56.207
4959.067,58.564
4960.208,57.524
4961.352,57.325
4962.493,58.77
4963.638,56.285
4964.779,56.886
4965.924,59.905
4967.067,57.978
4968.209,56.405
4969.355,56.507
4970.498,54.58
4971.645,53.435
4972.788,54.99
4973.935,56.38
4975.079,59.192
4976.224,57.916
4977.371,57.215
4978.516,56.275
4979.664,54.599
4980.81,56.918
4981.958,54.714
4983.104,56.412
4984.251,54.69
4985.4,55.027
4986.547,57.381
4987.697,57.88
4988.844,57.478
4989.995,56.674
4991.143,55.652
4992.291,56.805
4993.442,54.222
4994.591,54.938
4995.743,50.636
4996.892,50.563
4998.044,48.782
4999.194,48.951
5000.344,50.194
5001.497,51.976
5002.647,52.293
5003.801,53.171
5004.952,54.632
5006.106,53.175
5007.258,54.364
5008.413,55.054
5009.565,53.93
5010.717,54.029
5011.873,53.826
5013.026,54.513
5014.182,51.721
5015.335,52.276
5016.492,51.492
5017.646,50.873
5018.8,55.982
5019.958,55.198
5021.112,55.343
5022.27,58.342
5023.426,55.893
5024.584,54.536
5025.74,52.34
5026.896,50.199
5028.055,50.21
5029.212,47.9
5030.372,47.505
5031.529,50.676
5032.689,48.843
5033.847,50.957
5035.005,50.249
5036.166,49.282
5037.325,50.93
5038.486,52.84
5039.646,51.04
5040.808,50.824
5041.967,52.194
5043.127,50.508
5044.29,53.656
5045.45,54.113
5046.614,52.903
5047.775,55.685
5048.939,54.866
5050.1,53.852
5051.262,54.034
5052.427,52.677
5053.589,52.114
5054.754,49.837
5055.917,48.832
5057.083,48.202
5058.247,50.21
5059.41,55.301
5060.577,53.737
5061.741,56.107
5062.908,57.098
5064.073,50.512
5065.241,52.003
5066.406,53.081
5067.572,53.133
5068.74,54.401
5069.906,52.865
5071.075,55.414
5072.242,54.911
5073.412,56.181
5074.579,56.166
5075.746,56.836
5076.917,57.727
5078.084,56.474
5079.255,53.746
5080.424,54.28
5081.596,52.024
5082.765,53.759
5083.934,54.164
5085.106,53.384
5086.276,55.172
5087.449,56.594
5088.619,53.48
5089.792,52.569
5090.963,54.051
5092.135,53.522
5093.309,51.756
5094.48,50.704
5095.655,50.389
5096.828,50.172
5098.003,52.777
5099.176,53.819
5100.352,52.148
5101.525,52.983
5102.699,55.136
5103.875,51.63
5105.049,52.497
5106.227,53.181
5107.401,54.801
5108.579,56.999
5109.754,54.934
5110.93,53.315
5112.108,56.13
5113.284,52.557
5114.463,52.205
5115.64,50.233
5116.82,51.142
5117.997,53.702
5119.174,51.491
5120.354,51.161
5121.533,53.979
5122.713,52.116
5123.892,50.199
5125.074,51.193
5126.252,52.165
5127.432,55.077
5128.614,54.86
5129.794,54.598
5130.977,54.438
5132.157,55.143
5133.341,54.057
5134.522,52.823
5135.703,55.226
5136.887,53.042
5138.069,50.374
5139.254,50.235
5140.436,50.264
5141.622,50.324
5142.804,50.668
5143.987,51.716
5145.174,49.809
5146.357,50.376
5147.544,50.607
5148.728,52.362
5149.916,51.592
5151.1,52.139
5152.285,52.065
5153.473,51.758
5154.659,50.37
5155.848,51.743
5157.034,51.745
5158.223,50.071
5159.41,49.57
5160.596,51.958
5161.786,54.317
5162.974,50.928
5164.165,49.235
5165.353,51.452
5166.543,47.52
5167.732,49.455
5168.921,49.719
5170.113,51.305
5171.302,49.87
5172.495,50.014
5173.685,53.622
5174.878,54.365
5176.068,53.09
5177.259,53.513
5178.453,52.13
5179.644,47.776
5180.838,45.082
5182.03,41.1
5183.225,40.077
5184.417,40.48
5185.61,41.419
5186.806,41.903
5188,41.432
5189.196,43.937
5190.39,45.362
5191.586,47.293
5192.781,52.067
5193.978,51.943
5195.173,49.989
5196.368,48.402
5197.566,46.351
5198.762,43.138
5199.961,43.571
5201.157,47.732
5202.356,47.748
5203.553,52.403
5204.75,50.457
5205.951,50.034
5207.148,49.58
5208.349,49.514
5209.547,50.101
5210.749,52.035
5211.947,50.78
5213.146,50.783
5214.348,52.383
5215.548,54.69
5216.75,55.951
5217.951,53.096
5219.154,52.248
5220.354,49.682
5221.556,45.719
5222.76,47.479
5223.961,47.065
5225.166,48.989
5226.368,50.588
5227.573,54.141
5228.775,50.247
5229.979,54.757
5231.185,50.345
5232.388,51.793
5233.594,51.901
5234.798,53.511
5236.005,55.383
5237.21,54.306
5238.415,53.124
5239.623,49.187
5240.828,50.168
5242.037,46.984
5243.243,47.844
5244.452,49.629
5245.658,51.321
5246.865,52.745
5248.075,51.694
5249.282,51.22
5250.493,51.097
5251.701,54.77
5252.912,53.681
5254.12,55.37
5255.329,54.544
5256.541,55.789
5257.75,54.651
5258.962,53.954
5260.172,56.472
5261.385,55.411
5262.596,53.284
5263.806,51.529
5265.02,52.508
5266.231,51.227
5267.446,52.692
5268.657,51.736
5269.872,51.546
5271.084,52.043
5272.297,55.284
5273.513,56.767
5274.726,59.628
5275.942,55.877
5277.156,51.701
5278.373,49.52
5279.587,47.833
5280.805,46.842
5282.02,46.364
5283.235,45.023
5284.453,45.041
5285.669,46.707
5286.888,46.568
5288.104,48.379
5289.323,49.584
5290.54,53.327
5291.757,52.702
5292.978,53.03
5294.195,56.432
5295.416,57.138
5296.634,53.886
5297.855,52.977
5299.074,54.211
5300.293,52.832
5301.516,53.493
5302.735,56.218
5303.958,57.808
5305.178,57.95
5306.401,55.78
5307.622,56.465
5308.843,57.73
5310.067,57.01
5311.289,54.928
5312.514,53.831
5313.736,54.408
5314.961,52.762
5316.184,53.043
5317.407,53.427
5318.633,54.557
5319.857,56.766
5321.083,58.456
5322.308,58.766
5323.535,57.694
5324.76,58.359
5325.984,58.141
5327.213,58.662
5328.438,58.346
5329.667,56.379
5330.893,56.402
5332.122,54.69
5333.349,56.207
5334.576,56.137
5335.806,55.391
5337.034,57.114
5338.264,54.538
5339.492,53.02
5340.724,51.662
5341.952,51.447
5343.181,48.873
5344.413,48.365
5345.643,47.716
5346.875,49.697
5348.105,55.043
5349.339,56.944
5350.569,54.324
5351.8,56.643
5353.034,57.832
5354.266,54.817
5355.5,54.294
5356.732,51.949
5357.968,52.195
5359.2,54.682
5360.433,53.592
5361.669,56.108
5362.903,54.913
5364.139,54.95
5365.374,54.912
5366.611,54.158
5367.845,54.757
5369.08,58.163
5370.318,59.754
5371.554,55.949
5372.792,61.022
5374.028,57.809
5375.268,59.567
5376.504,56.036
5377.744,58.133
5378.981,56.792
5380.218,51.968
5381.459,57.836
5382.697,52.503
5383.938,52.679
5385.177,52.854
5386.419,52.225
5387.658,52.064
5388.897,52.301
5390.14,56.888
5391.38,58.747
5392.623,56.584
5393.864,55.932
5395.107,56.356
5396.349,55.347
5397.59,55.138
5398.835,56.266
5400.077,55.114
5401.322,56.267
5402.564,56.057
5403.811,57.932
5405.054,56.825
5406.297,53.839
5407.544,55.977
5408.788,52.169
5410.035,52.42
5411.28,54.628
5412.527,53.018
5413.772,50.598
5415.018,51.753
5416.267,53.235
5417.513,55.367
5418.762,51.276
5420.008,51.4
5421.258,49.445
5422.505,50.644
5423.753,50.962
5425.003,53.963
5426.251,53.248
5427.503,52.666
5428.751,53.9
5430.003,55.035
5431.252,58
