wavelength,flux
4828.364,8.127
4829.477,10.173
4830.588,8.38
4831.699,10.96
4832.813,8.906
4833.925,11.16
4835.04,10.89
4836.152,9.133
4837.268,9.173
4838.38,9.004
4839.494,8.476
4840.609,8.686
4841.723,10.833
4842.839,8.833
4843.954,8.541
4845.071,10.474
4846.185,9.236
4847.3,7.773
4848.418,8.822
4849.533,8.649
4850.651,8.221
4851.768,9.259
4852.886,9.439
4854.002,8.845
4855.119,7.825
4856.239,9.787
4857.356,9.555
4858.476,8.706
4859.594,9.055
4860.714,8.721
4861.833,6.966
4862.951,10.446
4864.072,9.788
4865.191,10.045
4866.313,9.658
4867.433,11.663
4868.555,6.52
4869.675,9.041
4870.795,8.681
4871.919,10.507
4873.04,8.6
4874.163,10.284
4875.285,9.305
4876.409,9.067
4877.531,8.095
4878.653,9.13
4879.778,9.658
4880.9,7.237
4882.026,7.736
4883.149,7.438
4884.275,6.547
4885.398,5.96
4886.522,7.639
4887.649,8.461
4888.773,7.346
4889.901,7.532
4891.026,9.752
4892.154,14.314
4893.279,16.594
4894.405,13.786
4895.534,9.571
4896.66,6.514
4897.789,7.002
4898.916,6.902
4900.045,9.978
4901.172,7.144
4902.3,7.554
4903.431,6.978
4904.559,7.907
4905.689,9.305
4906.818,9.899
4907.95,8.442
4909.079,8.674
4910.208,9.996
4911.34,10.871
4912.47,10.481
4913.603,10.302
4914.733,10.005
4915.867,9.177
4916.998,9.763
4918.131,8.903
4919.263,7.175
4920.395,7.673
4921.529,10.199
4922.661,9.592
4923.796,7.853
4924.929,9.305
4926.065,9.227
4927.198,8.637
4928.332,8.895
4929.468,8.307
4930.602,10.509
4931.739,8.227
4932.874,10.55
4934.011,9.186
4935.146,8.717
4936.281,9.312
4937.419,8.097
4938.556,9.669
4939.694,7.061
4940.831,8.011
4941.97,9.107
4943.107,8.681
4944.244,8.466
4945.384,8.633
4946.522,9.487
4947.663,9.299
4948.801,9.801
4949.942,8.37
4951.081,7.138
4952.22,8.32
4953.362,8.606
4954.501,8.589
4955.644,9.783
4956.784,9.278
4957.927,7.371
4959.067,9.86
4960.208,10.451
4961.352,9.831
4962.493,11.606
4963.638,9.069
4964.779,10.193
4965.924,9.774
4967.067,6.901
4968.209,10.01
4969.355,7.135
4970.498,6.981
4971.645,8.16
4972.788,8.563
4973.935,9.706
4975.079,9.792
4976.224,10.516
4977.371,10.342
4978.516,9.772
4979.664,9.78
4980.81,10.711
4981.958,7.733
4983.104,7.062
4984.251,9.448
4985.4,9.983
4986.547,9.904
4987.697,8.706
4988.844,9.082
4989.995,9.481
4991.143,12.155
4992.291,12.373
4993.442,12.239
4994.591,10.239
4995.743,8.758
4996.892,9.045
4998.044,7.272
4999.194,6.8
5000.344,7.95
5001.497,8.451
5002.647,9.25
5003.801,11.159
5004.952,10.603
5006.106,8.751
5007.258,10.207
5008.413,9.982
5009.565,9.224
5010.717,9.608
5011.873,9.249
5013.026,6.051
5014.182,10.994
5015.335,6.699
5016.492,9.449
5017.646,9.914
5018.8,11.261
5019.958,8.344
5021.112,9.064
5022.27,8.652
5023.426,7.626
5024.584,9.642
5025.74,8.442
5026.896,8.892
5028.055,9.779
5029.212,9.978
5030.372,10.17
5031.529,11.325
5032.689,9.109
5033.847,9.626
5035.005,8.823
5036.166,8.287
5037.325,8.286
5038.486,14.71
5039.646,16.51
5040.808,15.188
5041.967,11.368
5043.127,9.951
5044.29,8.246
5045.45,8.65
5046.614,10.198
5047.775,8.617
5048.939,8.468
5050.1,7.548
5051.262,7.034
5052.427,8.509
5053.589,9.508
5054.754,8.737
5055.917,7.458
5057.083,8.009
5058.247,6.924
5059.41,7.527
5060.577,10.578
5061.741,9.631
5062.908,9.345
5064.073,10.318
5065.241,9.393
5066.406,8.801
5067.572,9.883
5068.74,7.119
5069.906,9.683
5071.075,9.113
5072.242,8.02
5073.412,7.535
5074.579,8.881
5075.746,8.297
5076.917,6.704
5078.084,9.788
5079.255,8.899
5080.424,8.194
5081.596,11.003
5082.765,6.811
5083.934,7.675
5085.106,9.164
5086.276,8.746
5087.449,8.708
