wavelength,flux
4013.284,4.371
4014.209,3.551
4015.133,4.363
4016.059,3.36
4016.983,7.481
4017.909,3.967
4018.833,5.161
4019.758,5.107
4020.685,5.425
4021.61,5.276
4022.537,6.913
4023.462,6.279
4024.39,3.177
4025.316,6.71
4026.242,9.656
4027.17,6.834
4028.097,4.099
4029.026,5.506
4029.953,8.012
4030.882,6.95
4031.809,4.063
4032.739,4.458
4033.667,6.19
4034.595,3.026
4035.525,5.818
4036.453,4.278
4037.384,2.953
4038.313,2.673
4039.244,4.403
4040.174,2.169
4041.103,2.27
4042.035,7.035
4042.965,6.133
4043.897,5.242
4044.827,6.706
4045.76,5.732
4046.691,4.284
4047.622,7.307
4048.555,9.426
4049.486,6.069
4050.42,5.102
4051.352,6.845
4052.286,3.418
4053.219,6.924
4054.151,7.109
4055.086,2.861
4056.019,5.274
4056.954,5.567
4057.887,6.758
4058.823,5.651
4059.757,4.118
4060.691,6.19
4061.627,4.456
4062.561,6.259
4063.498,7.97
4064.433,6.128
4065.37,3.919
4066.305,4.988
4067.241,8.699
4068.179,9.17
4069.115,5.751
4070.053,4.697
4070.989,6.407
4071.928,5.486
4072.865,7.022
4073.802,7.666
4074.741,6.1
4075.679,4.037
4076.618,4.348
4077.556,5.013
4078.497,4.235
4079.435,3.859
4080.373,4.196
4081.314,1.208
4082.253,2.674
4083.194,3.803
4084.134,3.948
4085.076,4.305
4086.015,7.007
4086.955,4.423
4087.898,3.699
4088.838,6.997
4089.781,2.998
4090.722,6.669
4091.665,7.019
4092.606,3.788
4093.548,3.983
4094.492,7.723
4095.434,4.79
4096.378,4.151
4097.321,7.074
4098.266,4.886
4099.208,3.593
4100.151,9.236
4101.097,4.169
4102.04,5.335
4102.986,2.393
4103.93,6.518
4104.876,7.352
4105.821,5.411
4106.768,4.359
4107.712,4.013
4108.657,5.387
4109.604,8.238
4110.55,7.449
4111.498,5.472
4112.444,9.03
4113.392,7.056
4114.338,5.963
4115.285,6.034
4116.234,4.674
4117.181,4.315
4118.13,5.381
4119.078,4.522
4120.027,6.298
4120.975,5.007
4121.923,4.346
4122.874,6.92
4123.822,5.461
4124.773,1.045
4125.722,4.74
4126.673,5.433
4127.623,2.67
4128.572,4.561
4129.524,6.717
4130.475,7.278
4131.427,5.404
4132.377,4.736
4133.33,5.73
4134.281,5.796
4135.232,5.004
4136.186,4.031
4137.137,4.655
4138.091,5.119
4139.043,4.566
4139.998,7.551
4140.95,4.767
4141.903,4.835
4142.858,5.999
4143.811,6.948
4144.767,7.52
4145.72,8.239
4146.676,8.65
4147.63,7.431
4148.584,5.563
4149.541,6.302
4150.495,7.999
4151.453,4.415
4152.407,9.537
4153.365,7.329
4154.32,4.883
4155.276,6.598
4156.234,8.262
4157.19,7.776
4158.149,7.258
4159.105,6.478
4160.065,5.856
4161.022,6.911
4161.979,6.827
4162.939,6.296
4163.896,5.649
4164.856,4.928
4165.815,5.168
4166.775,4.895
4167.734,4.609
4168.693,5.558
4169.654,4.555
4170.613,4.012
4171.575,6.228
4172.535,4.786
4173.497,4.589
4174.457,6.898
4175.417,5.896
4176.38,4.497
4177.341,5.498
4178.304,7.215
4179.265,8.412
4180.229,6.776
4181.191,5.081
4182.155,4.777
4183.117,5.78
4184.08,4.945
4185.044,5.389
4186.007,5.888
4186.972,4.6
4187.936,4.1
4188.901,4.648
4189.865,2.972
4190.829,4.569
4191.795,4.328
4192.759,4.075
4193.726,5.177
4194.691,4.996
4195.658,2.811
4196.624,3.379
4197.589,6.274
4198.557,7.246
4199.523,5.17
4200.491,2.749
4201.458,5.257
4202.426,3.976
4203.393,6.221
4204.36,1.285
4205.33,2.655
4206.297,4.884
4207.267,4.404
4208.235,5.196
4209.205,6.033
4210.174,3.573
4211.142,3.918
4212.113,2.867
4213.082,7.898
4214.054,3.249
4215.023,3.545
4215.995,4.043
4216.965,6.46
4217.935,7.352
4218.908,5.76
4219.878,5.834
4220.852,7.715
4221.822,7.124
4222.796,5.223
4223.768,6.663
4224.739,7.149
4225.713,5.967
4226.686,6.03
4227.66,4.313
4228.633,6.514
4229.608,8.449
4230.581,6.239
4231.554,4.337
4232.53,3.63
4233.503,4.212
4234.48,5.842
4235.454,6.219
4236.431,5.348
4237.405,8.011
4238.38,5.634
4239.357,6.428
4240.333,5.244
4241.311,2.404
4242.286,6.964
4243.264,4.287
4244.241,7.92
4245.217,4.232
4246.196,6.049
4247.173,9.428
4248.152,6.592
4249.129,3.596
4250.109,5.462
4251.087,7.792
4252.065,6.985
4253.045,5.94
4254.024,7.545
4255.005,6.566
4255.983,3.85
4256.965,5.022
4257.944,6.424
4258.926,6.882
4259.906,6.585
4260.886,6.097
4261.869,5.743
4262.849,5.642
4263.832,5.203
4264.813,4.625
4265.796,6.318
4266.778,4.27
4267.759,6.24
4268.743,3.862
4269.726,5.159
4270.71,7.731
4271.692,6.246
4272.677,4.185
4273.661,6.553
4274.644,7.202
4275.629,4.486
4276.613,5.492
4277.599,4.905
4278.583,4.66
4279.57,5.054
4280.554,5.628
4281.539,6.16
4282.526,6.619
4283.512,6.885
4284.499,6.404
4285.485,6.104
4286.473,7.111
4287.459,7.134
4288.445,6.561
4289.435,6.288
4290.421,4.155
4291.411,4.973
4292.398,6.896
4293.388,8.82
4294.375,7.943
4295.363,7.569
4296.354,7.966
4297.342,6.686
4298.333,7.085
4299.322,8.018
4300.313,6.795
4301.303,5.882
4302.292,7.239
4303.284,5.593
4304.274,6.22
4305.267,7.147
4306.257,5.675
4307.25,8.122
4308.241,10.33
4309.232,6.376
4310.226,6.611
4311.217,5.209
4312.211,7.303
4313.204,8.372
4314.198,7.759
4315.19,7.566
4316.184,8.129
4317.179,7.646
4318.172,5.626
4319.167,4.713
4320.161,5.811
4321.157,5.725
4322.151,6.786
4323.146,6.307
4324.143,5.077
4325.138,7.569
4326.135,9.201
4327.13,7.649
4328.128,5.836
4329.124,7.082
4330.12,8.53
4331.118,7.292
4332.114,6.609
4333.113,9.308
4334.11,7.187
4335.11,6.04
4336.107,6.207
4337.107,6.615
4338.104,6.982
4339.103,6.575
4340.103,5.957
4341.102,7.307
4342.103,6.722
4343.102,4.891
4344.103,5.209
4345.103,6.749
4346.102,9.347
4347.104,7.754
4348.104,3.659
4349.107,7.941
4350.107,6.904
4351.11,5.536
4352.111,5.339
4353.113,6.596
4354.117,5.097
4355.118,4.136
4356.123,6.94
4357.125,7.279
4358.129,7.764
4359.132,2.566
4360.135,4.844
4361.14,5.923
4362.144,6.327
4363.149,6.702
4364.153,8.503
4365.159,7.302
4366.164,4.514
4367.168,4.222
4368.175,5.759
4369.18,7.354
4370.188,8.5
4371.193,9.292
4372.201,10.357
4373.207,11.803
4374.213,13.879
4375.221,16.444
4376.228,15.923
4377.237,13.143
4378.244,10.57
4379.253,6.916
4380.261,5.976
4381.269,7.551
4382.279,4.223
4383.287,8.545
4384.298,4.222
4385.307,5.311
4386.318,6.654
4387.327,6.844
4388.336,6.436
4389.348,6.264
4390.358,6.135
4391.37,5.958
4392.38,6.724
4393.394,7.323
4394.404,6.061
4395.415,6.311
4396.429,5.694
4397.44,4.553
4398.454,5.443
4399.466,5.088
4400.48,4.938
4401.493,4.664
4402.505,4.974
4403.521,5.54
4404.534,5.681
4405.549,5.972
4406.562,7.207
4407.579,7.787
4408.593,5.177
4409.607,6.261
4410.624,5.367
4411.639,4.146
4412.656,3.741
4413.671,8.367
4414.688,7.112
4415.704,7.496
4416.723,7.847
4417.739,6.754
4418.755,6.821
4419.774,6.346
4420.791,7.569
4421.81,5.774
4422.827,3.314
4423.847,6.308
4424.865,7.395
4425.883,6.769
4426.903,6.358
4427.922,7.001
4428.943,8.903
4429.962,9.912
4430.983,7.773
4432.002,6.918
4433.022,9.753
4434.044,7.547
4435.064,9.331
4436.087,6.736
4437.108,9.317
4438.131,9.153
4439.152,8.108
4440.173,8.194
4441.197,9.517
4442.219,8.111
4443.243,6.224
4444.265,6.494
4445.29,6.09
4446.312,5.634
4447.335,8.435
4448.361,6.3
4449.384,5.688
4450.411,6.761
4451.434,9.561
4452.461,9.45
4453.485,7.376
4454.51,7.066
4455.537,6.611
4456.562,6.3
4457.589,6.251
4458.615,5.839
4459.643,5.826
4460.669,5.164
4461.695,4.695
4462.724,8.511
4463.75,8.141
4464.78,8.901
4465.807,9.223
4466.837,7.684
4467.864,8.462
4468.892,7.872
4469.923,6.729
4470.951,7.762
4471.982,7.927
4473.011,6.802
4474.042,7.688
4475.072,8.829
4476.101,8.456
4477.133,8.177
4478.163,6.229
4479.196,6.979
4480.227,5.751
4481.259,5.675
4482.291,7.189
4483.321,7.097
4484.355,6.781
4485.387,8.303
4486.421,7.515
4487.454,3.652
4488.488,4.828
4489.521,6.182
4490.554,5.061
4491.589,5.744
4492.623,6.001
4493.658,5.958
4494.692,6.301
4495.729,4.181
4496.763,4.149
4497.8,4.128
4498.834,3.443
4499.87,2.733
4500.907,2.797
4501.942,5.06
4502.98,5.47
4504.017,6.454
4505.055,5.763
4506.091,4.687
4507.128,5.243
4508.167,5.087
4509.205,7.62
4510.245,8.329
4511.282,6.316
4512.322,5.343
4513.36,5.804
4514.398,5.749
4515.439,5.622
4516.479,5.808
4517.52,5.733
4518.559,6.08
4519.601,4.88
4520.641,6.839
4521.681,6.888
4522.724,6.314
4523.764,6.853
4524.807,8.198
4525.848,6.191
4526.892,5.507
4527.933,6.174
4528.975,7.141
4530.019,7.563
4531.061,6.61
4532.106,7.719
4533.149,4.227
4534.194,3.844
4535.237,7.991
4536.28,8.252
4537.327,6.169
4538.37,7.928
4539.417,7.474
4540.461,6.207
4541.508,7.434
4542.553,8.326
4543.598,7.872
4544.646,7.006
4545.691,7.124
4546.739,7.641
4547.785,4.407
4548.834,7.553
4549.88,5.123
4550.927,8.084
4551.977,4.788
4553.024,5.102
4554.074,7.214
4555.122,5.625
4556.172,4.466
4557.22,4.266
4558.269,5.391
4559.319,5.519
4560.368,4.938
4561.42,6.443
4562.469,5.952
4563.521,5.777
4564.571,7.729
4565.621,7.11
4566.674,7.641
4567.725,9.417
4568.778,7.498
4569.829,9.292
4570.883,7.208
4571.934,5.567
4572.989,6.41
4574.041,6.8
4575.093,6.446
4576.148,6.847
4577.201,7.089
4578.256,6.882
4579.309,8.816
4580.365,8.797
4581.419,7.847
4582.473,6.965
4583.53,8.127
4584.584,6.304
4585.641,6.98
4586.696,9.684
4587.754,6.689
4588.809,9.563
4589.865,11.403
4590.923,9.38
4591.979,9.497
4593.039,8.958
4594.095,8.561
4595.154,8.557
4596.211,7.756
4597.269,8.626
4598.329,6.441
4599.387,7.547
4600.447,7.421
4601.506,9.137
4602.567,7.654
4603.625,8.247
4604.685,5.815
4605.747,7.732
4606.806,7.955
4607.869,6.879
4608.929,8.184
4609.991,5.437
4611.052,4.511
4612.113,5.885
4613.176,5.56
4614.237,5.982
4615.301,3.109
4616.363,4.8
4617.428,4.889
4618.49,5.818
4619.552,6.1
4620.618,4.541
4621.681,6.375
4622.747,6.502
4623.81,6.846
4624.876,6.5
4625.94,6.115
4627.004,7.028
4628.071,6.142
4629.136,7.513
4630.203,7.19
4631.269,7.172
4632.336,6.744
4633.402,7.465
4634.468,5.699
4635.537,8.092
4636.603,8.896
4637.672,6.264
4638.739,9.278
4639.809,8.606
4640.876,7.896
4641.944,8.021
4643.014,7.66
4644.083,7.486
4645.153,7.568
4646.222,8.383
4647.293,5.539
4648.362,6.883
4649.432,6.391
4650.504,5.937
4651.574,5.698
4652.646,4.535
4653.717,5.107
4654.79,5.101
4655.861,5.458
4656.935,3.991
4658.006,3.922
4659.077,5.359
4660.152,5.397
4661.224,3.962
4662.298,3.582
4663.371,4.948
4664.446,4.814
4665.52,6.135
4666.593,7.153
4667.669,8.795
4668.743,5.575
4669.819,9.399
4670.894,10.914
4671.971,9.292
4673.045,9.931
4674.121,8.897
4675.198,9.375
4676.274,8.831
4677.352,8.543
4678.428,9.08
4679.507,8.987
4680.583,9.023
4681.66,9.415
4682.74,8.993
4683.817,9.133
4684.897,9.734
4685.975,9.071
4687.056,10.334
4688.134,8.58
4689.212,8.443
4690.293,11.148
4691.373,10.893
4692.455,9.092
4693.534,9.843
4694.616,9.726
4695.696,10.199
4696.776,10.54
4697.859,10.261
4698.94,10.519
4700.024,10.931
4701.105,11.207
4702.189,10.33
4703.271,8.957
4704.353,7.995
4705.438,8.668
4706.52,12.543
4707.605,10.596
4708.688,12.19
4709.774,12.037
4710.858,11.396
4711.941,10.112
4713.028,12.018
4714.112,12.03
4715.199,11.255
4716.284,11.123
4717.372,11.037
4718.457,10.591
4719.542,10.702
4720.631,11.194
4721.717,10.684
4722.806,10.757
4723.892,9.839
4724.981,11.86
4726.068,9.568
4727.155,11.447
4728.246,8.393
4729.333,10.862
4730.424,9.858
4731.512,9.923
4732.603,9.469
4733.692,8.982
4734.781,8.811
4735.873,9.102
4736.962,9.904
4738.055,11.705
4739.145,11.842
4740.237,10.774
4741.328,11.271
4742.421,10.536
4743.512,10.535
4744.604,10.751
4745.697,9.941
4746.789,11.991
4747.884,8.174
4748.976,12.166
4750.071,7.561
4751.164,10.224
4752.257,11.215
4753.353,9.168
4754.446,9.745
4755.542,10.075
4756.637,11.571
4757.733,12.005
4758.828,11.33
4759.923,9.808
4761.021,9.646
4762.116,10.942
4763.214,10.075
4764.31,10.343
4765.408,9.168
4766.504,10.388
4767.601,8.161
4768.7,10.24
4769.797,11.069
4770.897,7.598
4771.995,10.008
4773.095,8.098
4774.193,12.812
4775.292,11.532
4776.393,10.088
4777.492,9.749
4778.593,10.89
4779.692,10.495
4780.795,11.167
4781.895,10.271
4782.995,8.277
4784.098,9.454
4785.198,9.645
4786.302,9.845
4787.403,10.327
4788.507,9.845
4789.608,9.833
4790.71,9.096
4791.815,9.204
4792.917,10.769
4794.022,11.19
4795.125,10.462
4796.231,12.296
4797.334,12.144
4798.438,13.114
4799.544,11.646
4800.649,11.565
4801.756,10.739
4802.86,11.005
4803.968,12.071
4805.073,9.909
4806.178,8.685
4807.287,9.981
4808.393,10.049
4809.501,8.841
4810.608,7.398
4811.717,8.807
4812.824,10.06
4813.931,7.975
4815.042,9.43
4816.149,7.197
4817.26,10.664
4818.368,9.961
4819.479,9.071
4820.588,9.12
4821.697,11.65
4822.809,9.733
4823.918,10.834
4825.03,8.631
4826.14,9.64
4827.253,10.286
4828.364,10.047
4829.477,9.397
4830.588,10.028
4831.699,11.503
4832.813,11.552
4833.925,10.865
4835.04,9.038
4836.152,8.003
4837.268,9.407
4838.38,9.625
4839.494,10.907
4840.609,10.429
4841.723,8.672
4842.839,12.544
4843.954,9.418
4845.071,9.362
4846.185,9.501
4847.3,8.794
4848.418,9.596
4849.533,10.6
4850.651,9.966
4851.768,9.795
4852.886,8.283
4854.002,9.878
4855.119,11.226
4856.239,11.162
4857.356,10.369
4858.476,11.141
4859.594,10.556
4860.714,8.662
4861.833,10.641
4862.951,9.872
4864.072,9.909
4865.191,11.272
4866.313,7.918
4867.433,8.587
4868.555,11.077
4869.675,10.419
4870.795,10.376
4871.919,9.811
4873.04,10.21
4874.163,10.449
4875.285,10.364
4876.409,8.946
4877.531,10.191
4878.653,9.469
4879.778,11.165
4880.9,9.457
4882.026,10.392
4883.149,11.731
4884.275,10.713
4885.398,10.638
4886.522,11.101
4887.649,10.723
4888.773,11.295
4889.901,10.681
4891.026,9.423
4892.154,10.893
4893.279,11.048
4894.405,12.351
4895.534,7.467
4896.66,10.81
4897.789,9.369
4898.916,9.078
4900.045,10.815
4901.172,11.278
4902.3,9.05
4903.431,8.287
4904.559,10.79
4905.689,8.958
4906.818,8.168
4907.95,9.178
4909.079,10.174
4910.208,9.279
4911.34,9.121
4912.47,8.613
4913.603,10.113
4914.733,11.143
4915.867,10.436
4916.998,10.679
4918.131,10.811
4919.263,12.057
4920.395,11.911
4921.529,10.342
4922.661,12.637
4923.796,11.156
4924.929,10.52
4926.065,11.669
4927.198,9.654
4928.332,10.611
4929.468,12.029
4930.602,10.99
4931.739,9.275
4932.874,9.923
4934.011,11.012
4935.146,11.662
4936.281,12.161
4937.419,11.621
4938.556,11.833
4939.694,10.519
4940.831,11.851
4941.97,11.941
4943.107,11.042
4944.244,12.467
4945.384,11.557
4946.522,12.411
4947.663,9.78
4948.801,10.013
4949.942,11.043
4951.081,10.868
4952.22,11.876
4953.362,10.699
4954.501,10.358
4955.644,10.836
4956.784,10.012
4957.927,9.922
4959.067,8.812
4960.208,10.353
4961.352,9.623
4962.493,9.533
4963.638,9.576
4964.779,10.204
4965.924,9.706
4967.067,12.379
4968.209,11.185
4969.355,9.287
4970.498,9.062
4971.645,10.816
4972.788,10.044
4973.935,10.802
4975.079,11.766
4976.224,10.261
4977.371,9.873
4978.516,12.883
4979.664,10.154
4980.81,10.627
4981.958,11.54
4983.104,9.641
4984.251,11.975
4985.4,10.217
4986.547,9.056
4987.697,10.648
4988.844,10.305
4989.995,11.147
4991.143,11.153
4992.291,10.268
4993.442,10.53
4994.591,10.291
4995.743,10.455
4996.892,10.364
4998.044,10.31
4999.194,10.154
5000.344,9.344
5001.497,11.196
5002.647,11.079
5003.801,11.621
5004.952,11.544
5006.106,12.291
5007.258,11.769
5008.413,10.112
5009.565,10.366
5010.717,9.483
5011.873,9.753
5013.026,11.153
5014.182,10.366
5015.335,10.361
5016.492,9.978
5017.646,11.243
5018.8,11.459
5019.958,10.946
5021.112,10.919
5022.27,11.093
5023.426,10.997
5024.584,11.634
5025.74,11.113
5026.896,10.855
5028.055,11.031
5029.212,10.016
5030.372,10.601
5031.529,10.93
5032.689,10.567
5033.847,9.895
5035.005,9.137
5036.166,10.204
5037.325,9.892
5038.486,10.099
5039.646,10.085
5040.808,8.285
5041.967,8.713
5043.127,9.148
5044.29,8.986
5045.45,9.262
5046.614,8.273
5047.775,8.13
5048.939,7.63
5050.1,9.41
5051.262,7.969
5052.427,6.812
5053.589,8.224
5054.754,7.773
5055.917,8.913
5057.083,9.508
5058.247,9.036
5059.41,8.657
5060.577,9.837
5061.741,7.571
5062.908,9.455
5064.073,8.866
5065.241,10.341
5066.406,11.601
5067.572,11.11
5068.74,11.996
5069.906,10.529
5071.075,10.882
5072.242,11.575
5073.412,13.083
5074.579,11.718
5075.746,9.989
5076.917,10.571
5078.084,10.483
5079.255,11.467
5080.424,10.409
5081.596,11.822
5082.765,10.068
5083.934,11.951
5085.106,11.796
5086.276,12.792
5087.449,11.824
5088.619,9.656
5089.792,10.743
5090.963,10.345
5092.135,9.803
5093.309,12.139
5094.48,12.146
5095.655,10.714
5096.828,11.546
5098.003,10.926
5099.176,9.745
5100.352,11.197
5101.525,10.781
5102.699,11.538
5103.875,12.412
5105.049,12.144
5106.227,11.067
5107.401,10.506
5108.579,12.022
5109.754,11.765
5110.93,11.411
5112.108,12.276
5113.284,12.275
5114.463,12.706
5115.64,12.395
5116.82,11.871
5117.997,10.774
5119.174,11.525
5120.354,12.105
5121.533,11.969
5122.713,11.532
5123.892,12.846
5125.074,12.625
5126.252,11.255
5127.432,12.022
5128.614,11.646
5129.794,11.638
5130.977,11.438
5132.157,11.076
5133.341,12.978
5134.522,13.016
5135.703,10.996
5136.887,10.05
5138.069,11.86
5139.254,11.129
5140.436,12.587
5141.622,11.114
5142.804,12.187
5143.987,12.133
5145.174,9.882
5146.357,9.575
5147.544,8.871
5148.728,11.389
5149.916,10.385
5151.1,10.436
5152.285,13.088
5153.473,9.939
5154.659,10.688
5155.848,10.746
5157.034,12.922
5158.223,12.448
5159.41,12.384
5160.596,9.681
5161.786,12.571
5162.974,11.886
5164.165,12.001
5165.353,10.416
5166.543,10.12
5167.732,12.697
5168.921,9.83
5170.113,11.402
5171.302,10.344
5172.495,11.952
5173.685,11.518
5174.878,11.512
5176.068,11.606
5177.259,11.532
5178.453,12.421
5179.644,12.392
5180.838,11.299
5182.03,13.106
5183.225,12.93
5184.417,13.292
5185.61,12.215
5186.806,13.362
5188,11.575
5189.196,12.405
5190.39,14.541
5191.586,11.601
5192.781,11.976
5193.978,12.348
5195.173,12.776
5196.368,13.399
5197.566,12.8
5198.762,11.206
5199.961,11.529
5201.157,11.465
5202.356,11.246
5203.553,13.424
5204.75,12.271
5205.951,11.747
5207.148,11.17
5208.349,12.003
5209.547,12.458
5210.749,13.113
5211.947,14.385
5213.146,13.296
5214.348,12.92
5215.548,13.968
5216.75,14.209
5217.951,11.753
5219.154,13.077
5220.354,12.694
5221.556,14.226
5222.76,14.579
5223.961,11.551
5225.166,13.53
5226.368,11.099
5227.573,12.369
5228.775,10.834
5229.979,10.881
5231.185,9.997
5232.388,12.514
5233.594,10.439
5234.798,11.423
5236.005,11.551
5237.21,14.268
5238.415,13.198
5239.623,13.414
5240.828,11.672
5242.037,11.959
5243.243,13.445
5244.452,12.338
5245.658,13.216
5246.865,12.655
5248.075,13.044
5249.282,12.786
5250.493,14.474
5251.701,14.75
5252.912,12.357
5254.12,13.835
5255.329,15.105
5256.541,12.694
5257.75,13.46
5258.962,13.314
5260.172,12.441
5261.385,13.422
5262.596,14.669
5263.806,12.922
5265.02,13.895
5266.231,12.23
5267.446,13.26
5268.657,13.045
5269.872,14.502
5271.084,12.147
5272.297,13.431
5273.513,11.84
5274.726,13.581
5275.942,13.282
5277.156,13.318
5278.373,14.21
5279.587,12.499
5280.805,14.607
5282.02,13.617
5283.235,13.223
5284.453,14.655
5285.669,15.158
5286.888,15.616
5288.104,15.538
5289.323,14.812
5290.54,15.266
5291.757,13.907
5292.978,14.245
5294.195,13.01
5295.416,13.341
5296.634,15.818
5297.855,15.323
5299.074,16.225
5300.293,13.23
5301.516,13.834
5302.735,14.738
5303.958,13.327
5305.178,14.243
5306.401,14.607
5307.622,13.154
5308.843,13.787
5310.067,12.126
5311.289,14.009
5312.514,13.678
5313.736,12.674
5314.961,11.327
5316.184,13.312
5317.407,12.278
5318.633,11.461
5319.857,11.875
5321.083,11.575
5322.308,13.396
5323.535,13.753
5324.76,13.418
5325.984,13.709
5327.213,14.095
5328.438,13.377
5329.667,12.746
5330.893,14.042
5332.122,14.499
5333.349,13.284
5334.576,11.62
5335.806,13.261
5337.034,13.228
5338.264,12.732
5339.492,15.054
5340.724,14.612
5341.952,13.304
5343.181,13.021
5344.413,14.085
5345.643,14.413
5346.875,13.331
5348.105,13.967
5349.339,14.461
5350.569,14.484
5351.8,14.03
5353.034,13.669
5354.266,14.03
5355.5,14.362
5356.732,14.809
5357.968,15.751
5359.2,15.107
5360.433,13.474
5361.669,12.345
5362.903,13.903
5364.139,12.877
5365.374,12.755
5366.611,13.928
5367.845,13.27
5369.08,14.137
5370.318,14.165
5371.554,13.59
5372.792,13.484
5374.028,15.137
5375.268,13.633
5376.504,13.687
5377.744,13.418
5378.981,14.693
5380.218,12.181
5381.459,12.094
5382.697,13.429
5383.938,12.409
5385.177,14.332
5386.419,13.989
5387.658,11.544
5388.897,14.557
5390.14,12.593
5391.38,13.793
5392.623,13.408
5393.864,13.492
5395.107,14.315
5396.349,12.875
5397.59,12.547
5398.835,13.685
5400.077,14.043
5401.322,14.446
5402.564,15.317
5403.811,15.742
5405.054,13.714
5406.297,15.621
5407.544,13.795
5408.788,13.542
5410.035,15.951
5411.28,13.028
5412.527,13.31
5413.772,13.812
5415.018,14.752
5416.267,14.571
5417.513,13.522
5418.762,13.297
5420.008,13.379
5421.258,13.651
5422.505,15.072
5423.753,14.955
5425.003,14.944
5426.251,13.534
5427.503,13.612
5428.751,14.35
5430.003,15.562
5431.252,15.009
5432.502,14.759
5433.755,14.627
5435.005,13.189
