wavelength,flux
4008.667,8.081
4009.591,12.064
4010.513,12.628
4011.438,10.653
4012.361,10.338
4013.284,8.707
4014.209,8.428
4015.133,9.367
4016.059,10.442
4016.983,7.734
4017.909,7.135
4018.833,7.641
4019.758,6.919
4020.685,6.702
4021.61,8.594
4022.537,9.341
4023.462,7.66
4024.39,12.164
4025.316,8.738
4026.242,5.471
4027.17,5.66
4028.097,7.083
4029.026,8.453
4029.953,8.259
4030.882,6.967
4031.809,9.157
4032.739,10.046
4033.667,10.566
4034.595,11.808
4035.525,9.908
4036.453,8.138
4037.384,7.016
4038.313,10.299
4039.244,11.351
4040.174,5.846
4041.103,9.438
4042.035,7.637
4042.965,3.962
4043.897,10.959
4044.827,3.916
4045.76,7
4046.691,8.589
4047.622,9.248
4048.555,11.669
4049.486,8.294
4050.42,8.157
4051.352,8.936
4052.286,9.064
4053.219,6.926
4054.151,7.887
4055.086,7.034
4056.019,8.58
4056.954,8.653
4057.887,6.057
4058.823,7.607
4059.757,9.931
4060.691,9.623
4061.627,8.435
4062.561,5.466
4063.498,5.956
4064.433,6.059
4065.37,8.229
4066.305,8.841
4067.241,8.02
4068.179,8.499
4069.115,6.438
4070.053,10.156
4070.989,8.946
4071.928,9.117
4072.865,10.665
4073.802,10.764
4074.741,8.731
4075.679,6.5
4076.618,6.237
4077.556,6.505
4078.497,6.777
4079.435,11.231
4080.373,10.77
4081.314,9.084
4082.253,9.426
4083.194,8.586
4084.134,8.531
4085.076,8.543
4086.015,6.061
4086.955,6.964
4087.898,12.494
4088.838,7.497
4089.781,7.251
4090.722,5.307
4091.665,6.495
4092.606,7.584
4093.548,6.97
4094.492,8.43
4095.434,9.983
4096.378,10.06
4097.321,9.507
4098.266,6.171
4099.208,8.594
4100.151,9.593
4101.097,4.648
4102.04,4.901
4102.986,9.077
4103.93,7.599
4104.876,4.065
4105.821,4.855
4106.768,6.211
4107.712,4.844
4108.657,5.641
4109.604,9.592
4110.55,5.664
4111.498,7.594
4112.444,9.257
4113.392,7.144
4114.338,7.021
4115.285,9.79
4116.234,10.287
4117.181,8.442
4118.13,9.767
4119.078,8.4
4120.027,10.142
4120.975,10.425
4121.923,8.342
4122.874,8.753
4123.822,6.661
4124.773,6.525
4125.722,8.925
4126.673,6.885
4127.623,6.989
4128.572,9.911
4129.524,9.083
4130.475,10.345
4131.427,10.72
4132.377,7.761
4133.33,8.972
4134.281,7.58
4135.232,4.52
4136.186,5.45
4137.137,6.106
4138.091,10.502
4139.043,5.395
4139.998,3.945
4140.95,2.288
4141.903,2.618
4142.858,5.263
4143.811,8.386
4144.767,8.047
4145.72,6.008
4146.676,6.064
4147.63,4.854
4148.584,5.329
4149.541,5.788
4150.495,9.437
4151.453,5.134
4152.407,8.93
4153.365,7.427
4154.32,6.987
4155.276,10.187
4156.234,9.189
4157.19,8.082
4158.149,9.058
4159.105,7.284
4160.065,9.688
4161.022,9.688
4161.979,8.653
4162.939,7.6
4163.896,10.206
4164.856,9.52
4165.815,6.692
4166.775,9.705
4167.734,11.319
4168.693,8.236
4169.654,9.632
4170.613,10.747
4171.575,6.879
4172.535,10.163
4173.497,10.383
4174.457,10.204
4175.417,10.662
4176.38,9.47
4177.341,9.272
4178.304,9.905
4179.265,10.299
4180.229,5.325
4181.191,7.522
4182.155,9.496
4183.117,9.923
4184.08,12.228
4185.044,12.438
4186.007,10.099
4186.972,9.241
4187.936,10.887
4188.901,11.694
4189.865,8.107
4190.829,9.752
4191.795,8.607
4192.759,10.683
4193.726,8.65
4194.691,10.286
4195.658,9.603
4196.624,7.782
4197.589,9.686
4198.557,10.285
4199.523,10.542
4200.491,5.862
4201.458,8.478
4202.426,10.555
4203.393,10.721
4204.36,11.425
4205.33,7.899
4206.297,7.003
4207.267,11.035
4208.235,12.143
4209.205,9.822
4210.174,9.414
4211.142,9.332
4212.113,11.532
4213.082,8.855
4214.054,8.265
4215.023,8.827
4215.995,9.792
4216.965,9.665
4217.935,8.781
4218.908,9.835
4219.878,10.684
4220.852,7.758
4221.822,9.994
4222.796,9.381
4223.768,9.199
4224.739,7.606
4225.713,8.303
4226.686,8.811
4227.66,7.418
4228.633,8.438
4229.608,11.019
4230.581,8.709
4231.554,6.3
4232.53,8.948
4233.503,8.449
4234.48,6.532
4235.454,8.611
4236.431,9.992
4237.405,11.373
4238.38,10.219
4239.357,8.534
4240.333,8.861
4241.311,8.672
4242.286,8.702
4243.264,10.035
4244.241,7.235
4245.217,5.955
4246.196,8.263
4247.173,8.371
4248.152,8.838
4249.129,8.77
4250.109,9.916
4251.087,10.349
4252.065,8.526
4253.045,10.821
4254.024,10.251
4255.005,8.615
4255.983,10.509
4256.965,8.433
4257.944,6.051
4258.926,8.503
4259.906,9.102
4260.886,9.451
4261.869,10.511
4262.849,9.322
4263.832,8.184
4264.813,8.943
4265.796,11.964
4266.778,6.968
4267.759,9.136
4268.743,9.548
4269.726,9.073
4270.71,8.807
4271.692,11.173
4272.677,10.253
4273.661,6.671
4274.644,7.739
4275.629,7.929
4276.613,7.663
4277.599,6.326
4278.583,8.113
4279.57,6.486
4280.554,7.594
4281.539,10.188
4282.526,12.292
4283.512,9.231
4284.499,6.393
4285.485,7.886
4286.473,6.644
4287.459,7.603
4288.445,6.956
4289.435,6.792
4290.421,9.259
4291.411,7.325
4292.398,7.345
4293.388,6.987
4294.375,8.593
4295.363,9.621
4296.354,9.059
4297.342,9.698
4298.333,9.947
4299.322,12.169
4300.313,8.247
4301.303,8.205
4302.292,9.264
4303.284,7.916
4304.274,10.537
4305.267,8.893
4306.257,10.08
4307.25,11.707
4308.241,7.369
4309.232,7.908
4310.226,12.055
4311.217,6.377
4312.211,8.355
4313.204,10.158
4314.198,11.255
4315.19,8.445
4316.184,7.75
4317.179,9.865
4318.172,11.672
4319.167,9.82
4320.161,7.059
4321.157,8.883
4322.151,10.443
4323.146,7.962
4324.143,8.786
4325.138,11.851
4326.135,10.395
4327.13,11.308
4328.128,10.933
4329.124,9.824
4330.12,9.207
4331.118,7.961
4332.114,7.8
4333.113,10.857
4334.11,10.85
4335.11,4.293
4336.107,7.752
4337.107,9.981
4338.104,9.699
4339.103,7.476
4340.103,10.852
4341.102,11.748
4342.103,8.316
4343.102,8.106
4344.103,11.642
4345.103,10.7
4346.102,7.434
4347.104,12.88
4348.104,9.283
4349.107,11.063
4350.107,8.864
4351.11,9.413
4352.111,9.32
4353.113,9.999
4354.117,9.636
4355.118,7.717
4356.123,7.494
4357.125,9.327
4358.129,9.195
4359.132,6.837
4360.135,10.476
4361.14,9.875
4362.144,12.016
4363.149,9.103
4364.153,10.296
4365.159,6.929
4366.164,7.161
4367.168,11.132
4368.175,10.224
4369.18,8.558
4370.188,11.402
4371.193,11.359
4372.201,5.7
4373.207,9.382
4374.213,8.451
4375.221,9.143
4376.228,9.955
4377.237,9.147
4378.244,8.424
4379.253,8.087
4380.261,8.44
4381.269,9.655
4382.279,9.118
4383.287,7.23
4384.298,9.922
4385.307,8.339
4386.318,8.635
4387.327,10.443
4388.336,9.046
4389.348,7.113
4390.358,9.023
4391.37,10.128
4392.38,9.197
4393.394,8.916
4394.404,8.967
4395.415,8.524
4396.429,7.559
4397.44,8.3
4398.454,11.514
4399.466,10.454
4400.48,9.508
4401.493,7.333
4402.505,8.773
4403.521,8.26
4404.534,8.144
4405.549,10.036
4406.562,9.989
4407.579,9.375
4408.593,10.122
4409.607,8.467
4410.624,10.606
4411.639,6.779
4412.656,7.235
4413.671,9.105
4414.688,8.275
4415.704,10.605
4416.723,9.666
4417.739,9.4
4418.755,10.433
4419.774,9.323
4420.791,9.41
4421.81,8.269
4422.827,5.009
4423.847,9.005
4424.865,10.782
4425.883,6.694
4426.903,5.898
4427.922,8.817
4428.943,10.414
4429.962,9.181
4430.983,9.853
4432.002,10.132
4433.022,8.953
4434.044,9.995
4435.064,8.605
4436.087,6.658
4437.108,7.119
4438.131,9.313
4439.152,8.454
4440.173,11.969
4441.197,10.831
4442.219,10.743
4443.243,8.141
4444.265,8.04
4445.29,9.784
4446.312,10.047
4447.335,10.474
4448.361,8.362
4449.384,9.499
4450.411,9.181
4451.434,9.915
4452.461,10.581
4453.485,9.737
4454.51,9.59
4455.537,10.161
4456.562,9.287
4457.589,10.201
4458.615,9.282
4459.643,7.341
4460.669,8.83
4461.695,9.302
4462.724,8.002
4463.75,8.02
4464.78,9.348
4465.807,8.968
4466.837,9.556
4467.864,6.988
4468.892,10.1
4469.923,9.428
4470.951,8.466
4471.982,10.25
4473.011,10.758
4474.042,9.581
4475.072,8.677
4476.101,8.119
4477.133,8.502
4478.163,6.828
4479.196,9.571
4480.227,9.587
4481.259,8.239
4482.291,8.026
4483.321,7.644
4484.355,8.121
4485.387,7.146
4486.421,7.404
4487.454,8.369
4488.488,7.554
4489.521,7.621
4490.554,8.674
4491.589,8.291
4492.623,7.156
4493.658,6.491
4494.692,7.154
4495.729,8.939
4496.763,10.64
4497.8,8.263
4498.834,7.862
4499.87,7.526
4500.907,7.154
4501.942,8.058
4502.98,8.769
4504.017,9.023
4505.055,9.365
4506.091,9.133
4507.128,7.047
4508.167,8.726
4509.205,9.051
4510.245,10.793
4511.282,7.806
4512.322,9.945
4513.36,9.391
4514.398,7.189
4515.439,6.832
4516.479,8.384
4517.52,9.193
4518.559,8.274
4519.601,8.63
4520.641,8.652
4521.681,9.725
4522.724,8.322
4523.764,8.837
4524.807,8.444
4525.848,6.48
4526.892,7.806
4527.933,7.406
4528.975,6.633
4530.019,12.787
4531.061,17.849
4532.106,15.186
4533.149,11.059
4534.194,8.745
4535.237,8.005
4536.28,7.793
4537.327,8.706
4538.37,8.377
4539.417,6.781
4540.461,8.089
4541.508,8.768
4542.553,8.38
4543.598,8.986
4544.646,9.238
4545.691,8.414
4546.739,8.206
4547.785,9.905
4548.834,11.331
4549.88,10.693
4550.927,10.433
4551.977,8.151
4553.024,9.775
4554.074,9.415
4555.122,10.837
4556.172,11.676
4557.22,6.903
4558.269,7.873
4559.319,10.803
4560.368,9.152
4561.42,7.249
4562.469,8.542
4563.521,8.704
4564.571,8.022
4565.621,10.399
4566.674,10.361
4567.725,8.484
4568.778,9.478
4569.829,10.409
4570.883,10.203
4571.934,9.927
4572.989,7.958
4574.041,7.722
4575.093,7.656
4576.148,8.062
4577.201,8.733
4578.256,9.829
4579.309,9.484
4580.365,8.295
4581.419,9.779
4582.473,9.841
4583.53,6.873
4584.584,7.2
4585.641,9.803
4586.696,10.237
4587.754,10.083
4588.809,6.139
4589.865,7.413
4590.923,8.653
4591.979,9.779
4593.039,8.24
4594.095,8.887
4595.154,10.405
4596.211,8.23
4597.269,8.229
4598.329,10.668
4599.387,7.881
4600.447,8.048
4601.506,9.086
4602.567,8.198
4603.625,10.069
4604.685,10.4
4605.747,11.009
4606.806,7.985
4607.869,10.213
4608.929,9.804
4609.991,8.603
4611.052,9.671
4612.113,10.2
4613.176,9.164
4614.237,8.345
4615.301,8.223
4616.363,8.243
4617.428,9.722
4618.49,8.115
4619.552,10.95
4620.618,9.69
4621.681,9.923
4622.747,9.559
4623.81,8.739
4624.876,9.904
4625.94,9.51
4627.004,9.384
4628.071,10.16
4629.136,10.445
4630.203,9.631
4631.269,8.82
4632.336,9.713
4633.402,10.079
4634.468,8.682
4635.537,10.332
4636.603,6.048
4637.672,9.54
4638.739,9.031
4639.809,7.06
4640.876,8.934
4641.944,9.796
4643.014,8.924
4644.083,8.329
4645.153,10.517
4646.222,9.885
4647.293,8.859
4648.362,8.283
4649.432,5.893
4650.504,6.601
4651.574,7.984
4652.646,9.3
4653.717,7.561
4654.79,7.077
4655.861,8.771
4656.935,9.36
4658.006,8.269
4659.077,6.573
4660.152,9.086
4661.224,9.279
4662.298,10.006
4663.371,7.866
4664.446,7.729
4665.52,8.196
4666.593,9.138
4667.669,11.219
4668.743,10.388
4669.819,10.564
4670.894,10.04
4671.971,9.036
4673.045,8.613
4674.121,9.837
4675.198,9.694
4676.274,7.55
4677.352,9.823
4678.428,10.322
4679.507,10.523
4680.583,11.084
4681.66,9.649
4682.74,10.243
4683.817,10.786
4684.897,10.194
4685.975,8.322
4687.056,6.854
4688.134,9.547
4689.212,11.958
4690.293,11.663
4691.373,9.121
4692.455,10.432
4693.534,8.18
4694.616,7.954
4695.696,8.335
4696.776,10.643
4697.859,8.693
4698.94,9.935
4700.024,9.537
4701.105,10.625
4702.189,10.944
4703.271,10.754
4704.353,11.421
4705.438,11.032
4706.52,9.274
4707.605,8.881
4708.688,10.163
4709.774,9.989
4710.858,10.914
4711.941,9.936
4713.028,8.452
4714.112,7.938
4715.199,9.436
4716.284,11.296
4717.372,8.554
4718.457,8.254
4719.542,7.922
4720.631,8.86
4721.717,7.136
4722.806,7.774
4723.892,9.129
4724.981,8.907
4726.068,9.41
4727.155,9.613
4728.246,9.64
4729.333,10.204
4730.424,9.116
4731.512,9.536
4732.603,8.806
4733.692,9.637
4734.781,8.101
4735.873,9.36
4736.962,7.817
4738.055,10.83
4739.145,8.974
4740.237,7.964
4741.328,9.035
4742.421,11.922
4743.512,10.365
4744.604,9.658
4745.697,9.012
4746.789,8.658
4747.884,9.446
4748.976,8.38
4750.071,8.373
4751.164,10.124
4752.257,10.5
4753.353,8.759
4754.446,6.769
4755.542,8.177
4756.637,11.162
4757.733,10.253
4758.828,8.662
4759.923,9.056
4761.021,8.074
4762.116,11.223
4763.214,10.074
4764.31,8.747
4765.408,9.473
4766.504,10.339
4767.601,10.314
4768.7,10.587
4769.797,10.904
4770.897,9.82
4771.995,8.617
4773.095,9.613
4774.193,10.862
4775.292,9.784
4776.393,10.236
4777.492,10.085
4778.593,8.832
4779.692,9.291
4780.795,6.916
4781.895,7.306
4782.995,9.993
4784.098,8.077
4785.198,8.264
4786.302,9.936
4787.403,9.266
4788.507,10.702
4789.608,8.956
4790.71,8.186
4791.815,9.052
4792.917,10.69
4794.022,10.068
4795.125,8.779
4796.231,8.647
4797.334,6.156
4798.438,9.9
4799.544,8.637
4800.649,10.82
4801.756,10.547
4802.86,9.421
4803.968,9.388
4805.073,10.454
4806.178,9.831
4807.287,9.437
4808.393,9.828
4809.501,9.106
4810.608,9.881
4811.717,11.476
4812.824,11.788
4813.931,12.016
4815.042,9.909
4816.149,9.768
4817.26,10.81
4818.368,10.342
4819.479,8.635
4820.588,7.665
4821.697,9.617
4822.809,9.67
4823.918,9.508
4825.03,11.744
4826.14,9.504
4827.253,9.672
4828.364,10.942
4829.477,10.367
4830.588,10.101
4831.699,9.573
4832.813,9.951
4833.925,8.737
4835.04,10.732
4836.152,8.533
4837.268,9.793
4838.38,11.298
4839.494,11.458
4840.609,9.725
4841.723,11.006
4842.839,11.169
4843.954,8.774
4845.071,9.369
4846.185,10.663
4847.3,10.761
4848.418,11.176
4849.533,9.515
4850.651,9.113
4851.768,8.922
4852.886,11.014
4854.002,10.171
4855.119,9.318
4856.239,10.251
4857.356,8.192
4858.476,8.798
4859.594,9.051
4860.714,9.019
4861.833,9.763
4862.951,10.717
4864.072,11.02
4865.191,8.961
4866.313,8.508
4867.433,10.37
4868.555,10.181
4869.675,9.156
4870.795,9.464
4871.919,8.249
4873.04,8.675
4874.163,10.37
4875.285,10.177
4876.409,10.172
4877.531,8.964
4878.653,9.19
4879.778,11.903
4880.9,10.667
4882.026,8.889
4883.149,10.851
4884.275,8.885
4885.398,9.7
4886.522,11.849
4887.649,8.45
4888.773,9.75
4889.901,8.114
4891.026,9.285
4892.154,10.299
4893.279,10.715
4894.405,8.398
4895.534,8.16
4896.66,9.575
4897.789,8.554
4898.916,8.013
4900.045,10.083
4901.172,10.269
4902.3,9.193
4903.431,9.224
4904.559,9.507
4905.689,9.47
4906.818,9.107
4907.95,9.427
4909.079,10.244
4910.208,8.865
4911.34,7.978
4912.47,9.407
4913.603,9.505
4914.733,9.678
4915.867,9.292
4916.998,7.755
4918.131,8.138
4919.263,6.691
4920.395,8.71
4921.529,8.283
4922.661,11.496
4923.796,10.282
4924.929,8.81
4926.065,7.641
4927.198,10.021
4928.332,9.397
4929.468,9.61
4930.602,8.181
4931.739,8.052
4932.874,9.448
4934.011,8.768
4935.146,9.021
4936.281,10.202
4937.419,9.509
4938.556,7.632
4939.694,8.715
4940.831,9.892
4941.97,9.001
4943.107,9.552
4944.244,9.319
4945.384,10.851
4946.522,10.035
4947.663,7.792
4948.801,8.224
4949.942,9.08
4951.081,10.211
4952.22,8.262
4953.362,8.205
4954.501,10.889
4955.644,9.278
4956.784,9.791
4957.927,10.384
4959.067,9.455
4960.208,11.397
4961.352,10.188
4962.493,8.565
4963.638,10.407
4964.779,8.12
4965.924,9.702
4967.067,10.41
4968.209,7.217
4969.355,8.655
4970.498,8.989
4971.645,8.085
4972.788,10.252
4973.935,9.251
4975.079,8.39
4976.224,8.146
4977.371,7.701
4978.516,9.373
4979.664,10.899
4980.81,11.058
4981.958,9.065
4983.104,7.416
4984.251,9.596
4985.4,10.505
4986.547,8.433
4987.697,7.078
4988.844,9.577
4989.995,8.476
4991.143,9.199
4992.291,8.148
4993.442,8.956
4994.591,8.601
4995.743,7.826
4996.892,9.008
4998.044,9.67
4999.194,6.58
5000.344,8.01
5001.497,9.53
5002.647,9.484
5003.801,9.278
5004.952,9.089
5006.106,9.784
5007.258,9.845
5008.413,8.975
5009.565,6.582
5010.717,9.809
5011.873,10.425
5013.026,8.349
5014.182,9.406
5015.335,9.108
5016.492,6.869
5017.646,8.817
5018.8,10.605
5019.958,9.537
5021.112,8.171
5022.27,9.278
5023.426,11.245
5024.584,9.302
5025.74,9.234
5026.896,10.255
5028.055,8.632
5029.212,10.139
5030.372,10.849
5031.529,9.026
5032.689,8.016
5033.847,7.806
5035.005,8.975
5036.166,7.684
5037.325,6.73
5038.486,8.011
5039.646,8.772
5040.808,10.389
5041.967,11.576
5043.127,12.515
5044.29,10.072
5045.45,9.537
5046.614,9.437
5047.775,8.757
5048.939,9.722
5050.1,9.337
5051.262,8.816
5052.427,9.696
5053.589,9.07
5054.754,8.779
5055.917,7.998
5057.083,6.938
5058.247,8.18
5059.41,9.296
5060.577,10.064
5061.741,7.762
5062.908,8.646
5064.073,9.271
5065.241,7.305
5066.406,6.979
5067.572,7.011
5068.74,7.875
5069.906,8.18
5071.075,5.855
5072.242,6.92
5073.412,12.491
5074.579,24.514
5075.746,28.492
5076.917,18.523
5078.084,10.139
5079.255,6.87
5080.424,7.615
5081.596,8.921
5082.765,7.727
5083.934,5.899
5085.106,7.837
5086.276,8.996
5087.449,7.285
5088.619,8.201
5089.792,8.656
5090.963,8.08
5092.135,9.222
5093.309,9.703
5094.48,8.472
5095.655,7.145
5096.828,7.812
5098.003,9.249
5099.176,9.375
5100.352,7.783
5101.525,5.438
5102.699,7.613
5103.875,10.22
5105.049,6.765
5106.227,7.661
5107.401,7.071
5108.579,7.33
5109.754,11.131
5110.93,9.654
5112.108,9.271
5113.284,9.947
5114.463,8.418
5115.64,7.889
5116.82,9.94
5117.997,8.002
5119.174,7.353
5120.354,8.807
5121.533,9.129
5122.713,9.005
5123.892,8.83
5125.074,8.151
5126.252,10.097
5127.432,9.346
5128.614,7.815
5129.794,9.533
5130.977,8.398
5132.157,9.848
5133.341,9.128
5134.522,8.395
5135.703,7.627
5136.887,7.223
5138.069,10.247
5139.254,7.003
5140.436,9.163
5141.622,8.362
5142.804,10.331
5143.987,8.671
5145.174,9.514
5146.357,8.52
5147.544,9.087
5148.728,8.744
5149.916,8.223
5151.1,8.485
5152.285,7.083
5153.473,7.544
5154.659,8.114
5155.848,8.21
5157.034,9.202
5158.223,9.281
5159.41,7.728
5160.596,8.091
5161.786,9.261
5162.974,9.9
5164.165,7.535
5165.353,7.768
5166.543,8.845
5167.732,9.799
5168.921,8.326
5170.113,9.607
5171.302,8.173
5172.495,10.861
5173.685,8.965
5174.878,8.982
5176.068,12.27
5177.259,13.717
5178.453,12.305
5179.644,8.447
5180.838,8.824
5182.03,9.72
5183.225,9.166
5184.417,7.235
5185.61,8.003
5186.806,9.281
5188,8.61
5189.196,10.28
5190.39,8.996
5191.586,9.048
5192.781,8.696
5193.978,9.85
5195.173,9.488
5196.368,9.68
5197.566,10.73
5198.762,9.443
5199.961,8.045
5201.157,6.309
5202.356,8.807
5203.553,8.92
5204.75,7.771
5205.951,8.007
5207.148,9.461
5208.349,9.676
5209.547,7.981
5210.749,9.134
5211.947,10.317
5213.146,7.977
5214.348,7.976
5215.548,9.186
5216.75,9.343
5217.951,7.352
5219.154,7.273
5220.354,9.188
5221.556,8.627
5222.76,8.515
5223.961,8.015
5225.166,11.229
5226.368,18.217
5227.573,23.805
5228.775,18.969
5229.979,10.867
5231.185,8.359
5232.388,9.182
5233.594,8.489
5234.798,7.664
5236.005,8.665
5237.21,8.843
5238.415,8.919
5239.623,9.855
5240.828,9.179
5242.037,8.686
5243.243,8.56
5244.452,9.014
5245.658,9.556
5246.865,9.152
5248.075,8.443
5249.282,8.953
5250.493,7.993
5251.701,8.264
5252.912,10.17
5254.12,7.946
5255.329,8.146
5256.541,9.189
5257.75,8.239
5258.962,8.912
5260.172,10.386
5261.385,7.921
5262.596,7.979
5263.806,8.392
5265.02,9.468
5266.231,9.159
5267.446,8.905
5268.657,8.229
5269.872,10.198
5271.084,8.52
5272.297,7.982
5273.513,7.518
5274.726,7.242
5275.942,8.932
5277.156,8.381
5278.373,10.942
5279.587,9.548
5280.805,7.333
5282.02,8.853
5283.235,9.567
5284.453,9.594
5285.669,8.425
5286.888,9.316
5288.104,8.605
5289.323,9.575
5290.54,8.188
5291.757,9.209
5292.978,9.561
5294.195,7.507
5295.416,9.508
5296.634,8.569
5297.855,8.422
5299.074,9.73
5300.293,10.852
5301.516,9.463
5302.735,9.406
5303.958,9.173
5305.178,9.366
5306.401,7.653
5307.622,8.034
5308.843,9.295
5310.067,7.524
5311.289,8.069
5312.514,9.357
5313.736,8.616
5314.961,8.882
5316.184,9.198
5317.407,8.833
5318.633,9.206
5319.857,8.421
5321.083,9.168
5322.308,7.815
5323.535,8.982
5324.76,7.912
5325.984,8.088
5327.213,9.684
5328.438,8.171
5329.667,10.142
5330.893,9.968
5332.122,8.906
5333.349,7.42
5334.576,8.37
5335.806,7.442
5337.034,9.695
5338.264,10.783
5339.492,7.666
5340.724,7.227
5341.952,8.075
5343.181,8.476
5344.413,8.9
5345.643,8.447
5346.875,9.327
5348.105,9.071
5349.339,8.196
5350.569,11.461
5351.8,10.336
5353.034,10.372
5354.266,9.536
5355.5,8.119
5356.732,10.38
5357.968,7.388
5359.2,5.967
5360.433,7.616
5361.669,8.083
5362.903,9.022
5364.139,8.076
5365.374,8.641
5366.611,9.278
5367.845,7.091
5369.08,7.467
5370.318,8.742
5371.554,8.753
5372.792,8.024
5374.028,8.152
5375.268,8.695
5376.504,8.804
5377.744,9.776
5378.981,8.978
5380.218,8.081
5381.459,8.294
5382.697,8.353
5383.938,9.537
5385.177,10.528
5386.419,9.291
5387.658,8.773
5388.897,7.451
5390.14,8.01
5391.38,7.269
5392.623,7.444
5393.864,6.748
5395.107,6.235
5396.349,7.962
5397.59,7.204
5398.835,5.639
5400.077,6.821
5401.322,7.733
5402.564,8.821
5403.811,8.669
5405.054,10.191
5406.297,7.804
5407.544,7.633
5408.788,7.557
5410.035,6.022
5411.28,6.924
5412.527,7.175
5413.772,7.545
5415.018,6.645
5416.267,6.929
5417.513,8.619
5418.762,8.374
5420.008,6.438
5421.258,6.457
5422.505,6.493
5423.753,9.248
5425.003,7.701
5426.251,7.96
5427.503,9.242
5428.751,8.674
5430.003,9.809
