wavelength,flux
4030.882,0.08
4031.809,0.484
4032.739,0.018
4033.667,0.177
4034.595,1.767
4035.525,2.227
4036.453,0.016
4037.384,0.453
4038.313,0.547
4039.244,0.233
4040.174,0.079
4041.103,0.529
4042.035,1.285
4042.965,0.939
4043.897,0.098
4044.827,0.546
4045.76,0.375
4046.691,0.106
4047.622,1.793
4048.555,2.545
4049.486,1.678
4050.42,-0.465
4051.352,0.032
4052.286,1.628
4053.219,0.219
4054.151,0.29
4055.086,0.678
4056.019,1.009
4056.954,1.218
4057.887,1.226
4058.823,0.874
4059.757,0.174
4060.691,0.216
4061.627,0.476
4062.561,-0.1
4063.498,-0.22
4064.433,1.282
4065.37,0.618
4066.305,0.726
4067.241,0.462
4068.179,0.279
4069.115,0.818
4070.053,1.493
4070.989,1
4071.928,-0.115
4072.865,0.445
4073.802,1.185
4074.741,0.544
4075.679,-0.044
4076.618,2.257
4077.556,0.311
4078.497,0.55
4079.435,1.644
4080.373,1.255
4081.314,0.719
4082.253,1.274
4083.194,0.975
4084.134,-0.205
4085.076,-0.34
4086.015,0.893
4086.955,1.242
4087.898,-0.766
4088.838,0.281
4089.781,0.853
4090.722,0.595
4091.665,0.992
4092.606,1.801
4093.548,0.334
4094.492,0.357
4095.434,0.587
4096.378,0.255
4097.321,0.103
4098.266,0.61
4099.208,0.091
4100.151,1.096
4101.097,0.878
4102.04,0.471
4102.986,0.762
4103.93,0.494
4104.876,-0.182
4105.821,1.195
4106.768,1.122
4107.712,-0.272
4108.657,-0.49
4109.604,1.059
4110.55,0.395
4111.498,1.064
4112.444,0.354
4113.392,-0.113
4114.338,0.682
4115.285,1.04
4116.234,1.21
4117.181,0.077
4118.13,0.058
4119.078,0.651
4120.027,0.633
4120.975,0.258
4121.923,0.558
4122.874,0.377
4123.822,1.316
4124.773,0.971
4125.722,-0.063
4126.673,1.175
4127.623,-0.28
4128.572,1.351
4129.524,0.956
4130.475,0.574
4131.427,1.511
4132.377,0.737
4133.33,0.1
4134.281,1.904
4135.232,0.665
4136.186,0.101
4137.137,1.485
4138.091,0.275
4139.043,0.097
4139.998,1.027
4140.95,1.213
4141.903,1.149
4142.858,1.136
4143.811,0.534
4144.767,0.711
4145.72,1.003
4146.676,1.094
4147.63,0.428
4148.584,-0.254
4149.541,0.275
4150.495,0.082
4151.453,1.158
4152.407,0.229
4153.365,0.208
4154.32,1.57
4155.276,0.495
4156.234,1.291
4157.19,0.967
4158.149,0.411
4159.105,0.09
4160.065,0.122
4161.022,0.601
4161.979,0.465
4162.939,0.334
4163.896,-0.109
4164.856,-0.183
4165.815,0.418
4166.775,0.917
4167.734,1.049
4168.693,0.49
4169.654,0.606
4170.613,-0.112
4171.575,-0.893
4172.535,1.06
4173.497,0.641
4174.457,0.185
4175.417,0.325
4176.38,0.614
4177.341,0.627
4178.304,0.724
4179.265,1.851
4180.229,0.44
4181.191,1.3
4182.155,1.659
4183.117,0.213
4184.08,1.021
4185.044,-0.179
4186.007,0.328
4186.972,-0.264
4187.936,-0.366
4188.901,1.144
4189.865,1.267
4190.829,-0.076
4191.795,0.177
4192.759,0.751
4193.726,0.552
4194.691,0.377
4195.658,0.997
4196.624,-0.8
4197.589,0.182
4198.557,0.625
4199.523,0.564
4200.491,0.751
4201.458,0.147
4202.426,1.23
4203.393,0.578
4204.36,0.39
4205.33,0.809
4206.297,0.748
4207.267,0.43
4208.235,0.797
4209.205,0.172
4210.174,0.029
4211.142,0.461
4212.113,0.248
4213.082,-0.861
4214.054,-0.125
4215.023,0.782
4215.995,-0.04
4216.965,-0.142
4217.935,1.094
4218.908,0.21
4219.878,-0.136
4220.852,0.81
4221.822,0.798
4222.796,0.359
4223.768,0.56
4224.739,0.509
4225.713,-0.103
4226.686,0.425
4227.66,0.673
4228.633,0.496
4229.608,0.465
4230.581,0.333
4231.554,-0.137
4232.53,0.768
4233.503,0.566
4234.48,0.325
4235.454,1.03
4236.431,0.755
4237.405,1.188
4238.38,0.604
4239.357,0.627
4240.333,1.153
4241.311,0.921
4242.286,0.053
4243.264,0.681
4244.241,0.798
4245.217,1.096
4246.196,1.151
4247.173,0.724
4248.152,0.896
4249.129,0.431
4250.109,-0.139
4251.087,0.981
4252.065,1.75
4253.045,0.729
4254.024,0.502
4255.005,1.013
4255.983,1.615
4256.965,1.506
4257.944,0.811
4258.926,0.315
4259.906,0.576
4260.886,0.853
4261.869,0.522
4262.849,0.177
4263.832,0.351
4264.813,0.828
4265.796,0.63
4266.778,-0.561
4267.759,0.891
4268.743,0.93
4269.726,-0.041
4270.71,0.12
4271.692,0.087
4272.677,0.122
4273.661,0.167
4274.644,0.147
4275.629,0.474
4276.613,1.096
4277.599,1.114
4278.583,0.962
4279.57,-0.027
4280.554,-0.027
4281.539,1.173
4282.526,1.776
4283.512,0.425
4284.499,0.148
4285.485,0.771
4286.473,0.479
4287.459,0.401
4288.445,1.441
4289.435,1.193
4290.421,-0.005
4291.411,0.486
4292.398,0.747
4293.388,0.705
4294.375,0.944
4295.363,0.408
4296.354,0.912
4297.342,1.881
4298.333,1.409
4299.322,0.806
4300.313,1.348
4301.303,1.082
4302.292,1.04
4303.284,-0.035
4304.274,0.532
4305.267,1.193
4306.257,0.375
4307.25,1.299
4308.241,1.215
4309.232,0.201
4310.226,0.482
4311.217,0.939
4312.211,0.613
4313.204,1.704
4314.198,0.414
4315.19,0.788
4316.184,1.185
4317.179,0.595
4318.172,-0.019
4319.167,0.072
4320.161,-0.069
4321.157,0.988
4322.151,0.794
4323.146,0.685
4324.143,1.831
4325.138,0.57
4326.135,0.343
4327.13,1.011
4328.128,0.859
4329.124,0.13
4330.12,0.254
4331.118,1.189
4332.114,0.706
4333.113,1.449
4334.11,1.621
4335.11,1.068
4336.107,0.905
4337.107,0.546
4338.104,0.506
4339.103,1.226
4340.103,1.885
4341.102,1.294
4342.103,-0.018
4343.102,0.554
4344.103,1.143
4345.103,1.793
4346.102,1.033
4347.104,0.34
4348.104,0.933
4349.107,0.064
4350.107,0.703
4351.11,1.141
4352.111,0.862
4353.113,0.544
4354.117,0.624
4355.118,0.416
4356.123,0.128
4357.125,0.656
4358.129,-0.862
4359.132,-1.362
4360.135,1.757
4361.14,1.825
4362.144,1.57
4363.149,1.255
4364.153,0.86
4365.159,0.595
4366.164,0.715
4367.168,1.113
4368.175,1.097
4369.18,0.518
4370.188,0.334
4371.193,0.669
4372.201,0.975
4373.207,1.028
4374.213,0.154
4375.221,0.408
4376.228,1.276
4377.237,1.665
4378.244,1.631
4379.253,1.975
4380.261,0.082
4381.269,0.785
4382.279,0.789
4383.287,0.336
4384.298,1.41
4385.307,0.397
4386.318,0.915
4387.327,0.854
4388.336,1.088
4389.348,1.304
4390.358,0.715
4391.37,1.042
4392.38,0.626
4393.394,-0.195
4394.404,0.469
4395.415,1.571
4396.429,0.844
4397.44,-0.316
4398.454,0.717
4399.466,1.133
4400.48,0.86
4401.493,0.797
4402.505,0.863
4403.521,0.173
4404.534,0.956
4405.549,0.941
4406.562,0.872
4407.579,1.23
4408.593,1.341
4409.607,0.965
4410.624,0.123
4411.639,-0.104
4412.656,0.931
4413.671,1.715
4414.688,0.86
4415.704,0.537
4416.723,0.968
4417.739,0.329
4418.755,0.599
4419.774,1.201
4420.791,0.537
4421.81,1.372
4422.827,1.23
4423.847,0.685
4424.865,0.607
4425.883,1.289
4426.903,1.93
4427.922,1.132
4428.943,1.367
4429.962,0.648
4430.983,0.515
4432.002,0.781
4433.022,0.155
4434.044,0.708
4435.064,0.678
4436.087,0.678
4437.108,0.457
4438.131,0.544
4439.152,0.964
4440.173,-0.344
4441.197,1.811
4442.219,1.039
4443.243,0.784
4444.265,1.869
4445.29,1.443
4446.312,2.044
4447.335,0.73
4448.361,0.714
4449.384,1.061
4450.411,0.573
4451.434,0.338
4452.461,1.79
4453.485,0.934
4454.51,1.15
4455.537,1.432
4456.562,0.685
4457.589,0.216
4458.615,1.371
4459.643,1.33
4460.669,1.245
4461.695,1.081
4462.724,0.836
4463.75,0.991
4464.78,1.278
4465.807,1.175
4466.837,1.223
4467.864,1.264
4468.892,1.062
4469.923,0.891
4470.951,1.317
4471.982,1.394
4473.011,0.859
4474.042,1.501
4475.072,2.168
4476.101,0.787
4477.133,0.955
4478.163,1.155
4479.196,1.162
4480.227,0.807
4481.259,0.838
4482.291,1.634
4483.321,0.907
4484.355,0.442
4485.387,1.946
4486.421,2.204
4487.454,1.315
4488.488,1.967
4489.521,0.964
4490.554,0.301
4491.589,1.792
4492.623,1.685
4493.658,0.5
4494.692,1.865
4495.729,1.621
4496.763,1.699
4497.8,1.47
4498.834,1.251
4499.87,1.282
4500.907,1.31
4501.942,1.523
4502.98,1.201
4504.017,1.053
4505.055,0.88
4506.091,1.148
4507.128,1.782
4508.167,-0.04
4509.205,1.971
4510.245,1.788
4511.282,1.178
4512.322,1.622
4513.36,1.083
4514.398,1.096
4515.439,1.413
4516.479,1.246
4517.52,0.82
4518.559,0.838
4519.601,1.42
4520.641,1.487
4521.681,1.98
4522.724,1.051
4523.764,0.277
4524.807,0.438
4525.848,0.464
4526.892,1.259
4527.933,1.149
4528.975,0.923
4530.019,1.124
4531.061,1.314
4532.106,0.995
4533.149,1.086
4534.194,0.817
4535.237,0.911
4536.28,1.378
4537.327,1.312
4538.37,0.569
4539.417,1.565
4540.461,1.619
4541.508,1.478
4542.553,1.074
4543.598,0.607
4544.646,0.747
4545.691,0.603
4546.739,0.947
4547.785,1.331
4548.834,1.072
4549.88,0.702
4550.927,1.045
4551.977,0.446
4553.024,0.281
4554.074,0.727
4555.122,1.617
4556.172,2.159
4557.22,1.571
4558.269,1.025
4559.319,0.798
4560.368,1.55
4561.42,1.576
4562.469,0.863
4563.521,1.435
4564.571,1.642
4565.621,0.666
4566.674,1.048
4567.725,1.428
4568.778,0.996
4569.829,1.197
4570.883,0.925
4571.934,1.242
4572.989,0.579
4574.041,0.598
4575.093,1.605
4576.148,1.334
4577.201,1.074
4578.256,0.528
4579.309,0.732
4580.365,0.882
4581.419,0.698
4582.473,0.953
4583.53,0.357
4584.584,0.87
4585.641,1.205
4586.696,0.688
4587.754,0.167
4588.809,0.844
4589.865,1.766
4590.923,1.646
4591.979,1.669
4593.039,0.787
4594.095,-0.264
4595.154,0.991
4596.211,0.824
4597.269,0.263
4598.329,0.52
4599.387,0.99
4600.447,1.099
4601.506,1.177
4602.567,0.922
4603.625,1.119
4604.685,1.126
4605.747,1.37
4606.806,1.744
4607.869,1.24
4608.929,1.04
4609.991,1.562
4611.052,1.315
4612.113,0.558
4613.176,0.191
4614.237,0.323
4615.301,0.592
4616.363,0.809
4617.428,1.474
4618.49,1.08
4619.552,0.277
4620.618,1.535
4621.681,0.465
4622.747,1.169
4623.81,1.33
4624.876,0.828
4625.94,0.908
4627.004,1.374
4628.071,0.916
4629.136,1.021
4630.203,1.045
4631.269,0.934
4632.336,1.275
4633.402,2.094
4634.468,1.839
4635.537,1.173
4636.603,1.1
4637.672,1.391
4638.739,1.395
4639.809,1.103
4640.876,1.236
4641.944,1.137
4643.014,1.548
4644.083,1.627
4645.153,1.175
4646.222,1.482
4647.293,1.095
4648.362,0.899
4649.432,0.933
4650.504,1.437
4651.574,1.79
4652.646,0.883
4653.717,0.937
4654.79,1.025
4655.861,1.546
4656.935,1.493
4658.006,0.865
4659.077,1.334
4660.152,0.906
4661.224,1.619
4662.298,1.355
4663.371,0.809
4664.446,1.22
4665.52,1.567
4666.593,1.69
4667.669,1.421
4668.743,1.629
4669.819,1.477
4670.894,0.935
4671.971,1.502
4673.045,0.759
4674.121,1.206
4675.198,1.339
4676.274,1.378
4677.352,1.665
4678.428,1.031
4679.507,1.025
4680.583,1.036
4681.66,1.295
4682.74,1.166
4683.817,0.858
4684.897,1.567
4685.975,0.609
4687.056,1.197
4688.134,1.177
4689.212,0.647
4690.293,0.853
4691.373,1.21
4692.455,1.233
4693.534,1.053
4694.616,0.907
4695.696,0.704
4696.776,0.836
4697.859,1.777
4698.94,1.047
4700.024,0.656
4701.105,0.752
4702.189,1.024
4703.271,1.338
4704.353,1.393
4705.438,0.432
4706.52,0.73
4707.605,1.176
4708.688,1.425
4709.774,1.599
4710.858,1.066
4711.941,0.443
4713.028,1.477
4714.112,1.075
4715.199,0.477
4716.284,1.451
4717.372,1.536
4718.457,1.214
4719.542,0.804
4720.631,1.21
4721.717,1.602
4722.806,1.128
4723.892,0.909
4724.981,1.7
4726.068,1.339
4727.155,0.906
4728.246,0.604
4729.333,0.568
4730.424,1.816
4731.512,1.757
4732.603,1.242
4733.692,0.996
4734.781,0.963
4735.873,0.935
4736.962,1.009
4738.055,0.921
4739.145,0.872
4740.237,0.923
4741.328,0.825
4742.421,0.825
4743.512,1.596
4744.604,1.432
4745.697,1.504
4746.789,0.823
4747.884,0.959
4748.976,2.048
4750.071,0.419
4751.164,1.312
4752.257,1.386
4753.353,0.886
4754.446,0.832
4755.542,1.141
4756.637,0.963
4757.733,0.96
4758.828,1.39
4759.923,1.234
4761.021,1.034
4762.116,1.358
4763.214,1.018
4764.31,1.042
4765.408,1.832
4766.504,1.79
4767.601,1
4768.7,1.086
4769.797,2.488
4770.897,1.846
4771.995,0.958
4773.095,0.688
4774.193,1.096
4775.292,1.594
4776.393,1.27
4777.492,1.149
4778.593,1.794
4779.692,2.018
4780.795,1.375
4781.895,0.685
4782.995,0.991
4784.098,1.514
4785.198,1.696
4786.302,1.583
4787.403,1.27
4788.507,0.955
4789.608,0.966
4790.71,0.843
4791.815,1.772
4792.917,1.403
4794.022,0.508
4795.125,0.885
4796.231,0.809
4797.334,1.023
4798.438,1.218
4799.544,0.96
4800.649,0.689
4801.756,1.016
4802.86,1.352
4803.968,0.349
4805.073,0.481
4806.178,0.609
4807.287,0.733
4808.393,1.255
4809.501,0.643
4810.608,1.138
4811.717,1.25
4812.824,1.026
4813.931,1.031
4815.042,1.317
4816.149,1.332
4817.26,1.304
4818.368,2.101
4819.479,1.751
4820.588,1.26
4821.697,2.169
4822.809,1.742
4823.918,0.914
4825.03,1.301
4826.14,1.548
4827.253,1.215
4828.364,0.916
4829.477,0.561
4830.588,0.966
4831.699,0.639
4832.813,0.956
4833.925,1.41
4835.04,0.829
4836.152,1.015
4837.268,1.375
4838.38,1.196
4839.494,1.365
4840.609,1.486
4841.723,0.975
4842.839,1.276
4843.954,1.019
4845.071,0.835
4846.185,1.38
4847.3,1.821
4848.418,1.341
4849.533,1.277
4850.651,1.522
4851.768,0.873
4852.886,0.619
4854.002,1.058
4855.119,1.263
4856.239,1.258
4857.356,1.61
4858.476,1.161
4859.594,0.648
4860.714,0.733
4861.833,1.034
4862.951,0.833
4864.072,1.056
4865.191,0.382
4866.313,0.641
4867.433,1.233
4868.555,0.437
4869.675,0.512
4870.795,1.311
4871.919,0.772
4873.04,0.674
4874.163,1.03
4875.285,0.515
4876.409,0.761
4877.531,1.561
4878.653,0.772
4879.778,0.056
4880.9,0.124
4882.026,0.378
4883.149,1.445
4884.275,1.255
4885.398,1.379
4886.522,1.109
4887.649,0.73
4888.773,1.125
4889.901,0.812
4891.026,0.621
4892.154,1.173
4893.279,1.328
4894.405,0.973
4895.534,1.076
4896.66,1.44
4897.789,0.934
4898.916,0.998
4900.045,0.798
4901.172,0.771
4902.3,1.786
4903.431,1.551
4904.559,1.373
4905.689,1.575
4906.818,1.274
4907.95,1
4909.079,1.696
4910.208,1.734
4911.34,1.334
4912.47,1.391
4913.603,1.085
4914.733,0.862
4915.867,1.551
4916.998,1.145
4918.131,0.85
4919.263,1.176
4920.395,1.367
4921.529,1.009
4922.661,0.675
4923.796,1.156
4924.929,1.323
4926.065,1.515
4927.198,1.919
4928.332,1.955
4929.468,1.139
4930.602,0.538
4931.739,0.673
4932.874,0.955
4934.011,0.998
4935.146,0.85
4936.281,0.861
4937.419,1.349
4938.556,2.041
4939.694,1.533
4940.831,1.195
4941.97,1.515
4943.107,1.691
4944.244,2.255
4945.384,1.203
4946.522,1.48
4947.663,1.94
4948.801,1.315
4949.942,0.577
4951.081,1.016
4952.22,1.553
4953.362,0.973
4954.501,0.664
4955.644,1.112
4956.784,1.3
4957.927,1.397
4959.067,1.336
4960.208,1.947
4961.352,2.17
4962.493,1.59
4963.638,1.416
4964.779,2.367
4965.924,1.727
4967.067,1.223
4968.209,1.388
4969.355,1.681
4970.498,1.604
4971.645,1.345
4972.788,1.285
4973.935,1.618
4975.079,1.042
4976.224,0.543
4977.371,1.848
4978.516,1.47
4979.664,1.38
4980.81,1.403
4981.958,1.792
4983.104,2.281
4984.251,2.268
4985.4,2.48
4986.547,1.417
4987.697,1.311
4988.844,1.551
4989.995,1.62
4991.143,2.068
4992.291,1.782
4993.442,1.923
4994.591,1.421
4995.743,1.655
4996.892,2.01
4998.044,0.827
4999.194,2.043
5000.344,1.674
5001.497,1.041
5002.647,1.465
5003.801,1.996
5004.952,1.475
5006.106,2.43
5007.258,1.778
5008.413,1.366
5009.565,1.607
5010.717,1.565
5011.873,0.99
5013.026,1.562
5014.182,1.748
5015.335,1.214
5016.492,1.38
5017.646,1.692
5018.8,0.725
5019.958,1.865
5021.112,1.567
5022.27,1.251
5023.426,1.19
5024.584,1.309
5025.74,1.897
5026.896,1.926
5028.055,1.051
5029.212,1.27
5030.372,1.992
5031.529,1.756
5032.689,0.837
5033.847,1.638
5035.005,1.091
5036.166,1.489
5037.325,2.011
5038.486,1.662
5039.646,1.446
5040.808,1.53
5041.967,1.533
5043.127,1.812
5044.29,2.098
5045.45,1.988
5046.614,1.631
5047.775,1.648
5048.939,1.065
5050.1,1.609
5051.262,2.054
5052.427,1.487
5053.589,1.174
5054.754,1.302
5055.917,1.267
5057.083,1.819
5058.247,2.035
5059.41,1.596
5060.577,1.547
5061.741,1.316
5062.908,1.385
5064.073,1.425
5065.241,1.418
5066.406,1.625
5067.572,1.844
5068.74,1.016
