wavelength,flux
5408.788,7.967
5410.035,7.603
5411.28,8.952
5412.527,7.782
5413.772,7.502
5415.018,5.685
5416.267,6.239
5417.513,6.964
5418.762,6.177
5420.008,6.614
5421.258,7.611
5422.505,6.458
5423.753,9.121
5425.003,6.301
5426.251,7.351
5427.503,6.032
5428.751,6.861
5430.003,6.629
5431.252,6.017
5432.502,6.867
5433.755,7.375
5435.005,6.357
5436.258,7.493
5437.509,7.371
5438.763,5.839
5440.014,7.354
5441.265,6.407
5442.52,7.322
5443.772,7.314
5445.027,7.768
5446.28,6.886
5447.536,7.661
5448.789,8.149
5450.042,7.417
5451.299,6.466
5452.553,7.594
5453.811,5.697
5455.065,6.434
5456.323,5.529
5457.579,6.027
5458.834,6.175
5460.093,7.014
5461.349,6.514
5462.608,7.856
5463.865,6.265
5465.125,8.406
5466.382,8.452
5467.64,9.498
5468.9,7.496
5470.159,6.759
5471.42,8.729
5472.679,8.444
5473.94,9.061
5475.2,7.668
5476.462,8.138
5477.722,7.15
5478.982,8.328
5480.246,6.626
5481.507,7.244
5482.771,6.92
5484.032,7.704
5485.296,6.749
5486.559,7.717
5487.821,8.387
5489.086,7.851
5490.349,10.36
5491.615,9.558
5492.878,7.649
5494.145,6.623
5495.409,7.437
5496.673,8.673
5497.94,7.561
5499.206,8.048
5500.474,7.832
5501.739,8.469
5503.007,9.308
5504.273,6.52
5505.54,9.161
5506.81,8.8
5508.076,7.833
5509.346,7.733
5510.614,9.707
5511.884,8.03
5513.152,9.252
5514.421,7.892
5515.692,6.498
5516.961,7.751
5518.233,8.613
5519.503,8.466
5520.776,8.932
5522.046,9.307
5523.316,7.862
5524.59,8.495
5525.861,6.877
5527.135,7.67
5528.406,7.86
5529.681,6.297
5530.954,8.035
5532.226,8.102
5533.501,7.965
5534.774,6.734
5536.051,9.067
5537.324,9.651
5538.601,9.248
5539.875,8.879
5541.15,7.483
5542.428,8.96
5543.703,7.667
5544.981,7.938
5546.257,9.085
5547.536,7.202
5548.812,8.471
5550.088,8.45
5551.368,10.776
5552.645,9.456
5553.926,10.905
5555.203,10.241
5556.484,9.143
5557.763,7.538
5559.041,8.529
5560.323,8.163
5561.602,7.853
5562.885,8.278
5564.165,8.949
5565.447,9.156
5566.728,7.352
5568.008,8.615
5569.292,7.007
5570.574,8.428
5571.858,9.749
5573.14,9.095
5574.425,8.66
5575.708,7.047
5576.993,11.164
5578.276,8.221
5579.56,-6.521
5580.846,6.396
5582.13,9.669
5583.417,11.655
5584.702,9.479
5585.989,11.291
5587.274,8.972
5588.56,8.85
5589.849,10.649
5591.135,8.461
5592.424,9.211
5593.71,9.807
5595,8.125
5596.288,10.087
5597.575,10.587
5598.866,8.999
5600.154,8.776
5601.445,8.603
5602.733,7.818
5604.025,9.257
5605.315,8.225
5606.604,8.601
5607.897,7.292
5609.187,7.676
5610.48,7.032
5611.771,7.173
5613.065,8.924
5614.357,8.714
5615.648,8.022
5616.943,7.797
5618.235,9.114
5619.531,9.651
5620.824,9.022
5622.12,9.634
5623.413,8.722
5624.707,9.451
5626.004,10.608
5627.298,8.391
5628.596,8.351
5629.891,11.255
5631.189,8.339
5632.484,10.465
5633.78,6.876
5635.079,9.471
5636.375,8.419
5637.675,6.906
5638.972,8.476
5640.272,9.287
5641.57,9.659
5642.868,9.373
5644.169,8.736
5645.468,9.71
5646.77,9.304
5648.068,8.964
5649.371,9.862
5650.67,9.973
5651.971,9.628
5653.274,8.516
5654.574,10.337
5655.878,9.619
5657.18,9.918
5658.484,9.353
5659.786,9.214
5661.088,10.436
5662.393,9.234
5663.696,8.834
5665.002,9.068
5666.305,10.181
5667.612,9.426
5668.916,9.935
5670.22,9.835
5671.527,8.93
5672.832,7.884
5674.14,8.368
5675.445,9.768
5676.754,9.43
5678.06,9.722
5679.37,9.919
5680.676,9.092
5681.983,7.234
5683.293,8.548
5684.601,8.651
5685.911,6.783
5687.219,9.313
5688.531,9.194
5689.839,7.632
5691.148,8.079
5692.461,9.966
5693.771,10.61
5695.083,8.231
5696.394,7.431
5697.707,7.763
5699.018,9.201
5700.329,9.776
5701.643,9.539
5702.955,7.668
5704.27,9.886
5705.583,7.148
5706.898,9.558
5708.211,8.665
5709.524,8.816
5710.841,8.726
5712.154,8.253
5713.472,11.979
5714.786,9.24
5716.104,9.321
5717.419,9.572
5718.734,9.263
5720.053,9.153
5721.369,10.645
5722.688,9.143
5724.004,10.727
5725.324,10.887
5726.642,9.734
5727.959,10.227
5729.28,8.713
5730.598,9.293
5731.919,9.937
5733.238,10.058
5734.56,9.616
5735.879,8.699
5737.199,8.241
5738.521,8.615
5739.842,9.104
5741.166,8.655
5742.486,9.576
5743.811,8.458
5745.132,8.908
5746.454,9.081
5747.778,9.797
5749.101,9.857
5750.427,7.686
5751.75,9.372
5753.076,9.118
5754.399,9.367
5755.723,7.068
5757.05,8.842
5758.375,8.913
5759.703,7.367
5761.027,10.769
5762.356,8.124
5763.682,9.74
5765.008,8.769
5766.337,8.13
5767.664,8.709
5768.994,9.305
5770.321,9.342
5771.651,8.305
5772.979,8.62
5774.307,8.619
5775.639,8.58
5776.967,9.255
5778.299,8.111
5779.629,11.315
5780.961,10.167
5782.292,8.532
5783.625,8.339
5784.956,8.906
5786.286,9.481
5787.621,8.945
5788.952,9.158
5790.287,10.15
5791.619,7.566
5792.955,7.22
5794.287,8.715
5795.62,8.329
5796.957,10.301
5798.29,7.155
5799.627,8.191
5800.961,9.192
5802.299,8.917
5803.634,9.529
5804.969,10.415
5806.308,9.409
5807.644,9.656
5808.982,8.971
5810.319,10.591
5811.659,10.172
5812.996,10.321
5814.333,9.397
5815.674,11.131
5817.012,9.137
5818.353,8.407
5819.691,8.726
5821.034,8.975
5822.373,9.471
5823.712,8.168
5825.055,9.158
5826.395,8.973
5827.739,8.563
5829.079,9.377
5830.423,10.472
5831.765,10.777
5833.106,10.29
5834.452,10.287
5835.793,9.583
5837.14,8.16
5838.482,8.868
5839.829,10.561
5841.172,9.275
5842.516,9.849
5843.863,9.614
5845.208,10.803
5846.555,10.725
5847.9,8.937
5849.249,8.461
5850.594,8.79
5851.94,8.753
5853.29,8.687
5854.636,8.717
5855.986,8.605
5857.333,10.616
5858.684,8.783
5860.032,10.164
5861.38,10.605
5862.732,9.25
5864.081,9.306
5865.433,9.796
5866.782,10.359
5868.135,9.989
5869.485,8.632
5870.835,8.957
5872.189,9.627
5873.54,10.52
5874.894,10.688
5876.246,10.252
5877.601,9.896
5878.953,9.446
5880.305,9.691
5881.661,7.894
5883.015,8.619
5884.371,11.698
5885.725,9.676
5887.082,9.162
5888.437,9.566
5889.794,11.524
5891.149,6.328
5892.504,10.284
5893.863,9.606
5895.219,10.286
5896.579,8.409
5897.935,6.639
5899.295,8.102
5900.652,9.56
5902.01,8.963
5903.371,8
5904.729,7.743
5906.09,8.696
5907.449,9.338
5908.811,9.661
5910.17,10.073
5911.53,9.12
5912.893,9.906
5914.253,11.291
5915.617,10.686
5916.978,9.486
5918.343,9.565
5919.704,8.421
5921.066,9.83
5922.431,9.96
5923.794,8.821
5925.16,10.113
5926.523,9.349
5927.89,10.076
5929.253,9.169
5930.617,8.721
5931.985,9.448
5933.35,9.663
5934.718,10.425
5936.083,8.802
5937.452,10.516
5938.818,11.519
5940.184,10.233
5941.554,9.636
5942.92,9.828
5944.291,10.154
5945.659,11.119
5947.03,10.644
5948.397,8.444
5949.766,7.523
5951.138,9.308
5952.507,9.376
5953.88,9.784
5955.25,11
5956.623,10.244
5957.993,12.492
5959.364,9.607
5960.738,9.984
5962.109,10.02
5963.484,10.744
5964.856,11.409
5966.231,9.649
5967.604,9.906
5968.977,11.135
5970.353,10.896
5971.727,9.591
5973.104,9.889
5974.478,9.918
5975.855,10.951
5977.23,10.35
5978.605,10.601
5979.984,10.978
5981.36,9.802
5982.739,9.207
5984.115,9.714
5985.495,9.975
5986.872,10.658
5988.25,9.927
5989.63,9.427
5991.008,11.256
5992.39,9.824
5993.768,10.052
5995.15,9.806
5996.53,9.407
5997.913,9.483
5999.292,9.242
6000.672,8.861
6002.056,8.79
6003.437,9.216
6004.821,9.506
6006.203,10.499
6007.587,8.682
6008.97,9.949
6010.352,9.2
6011.738,8.162
6013.121,8.259
6014.508,10.165
6015.891,9.698
6017.278,8.031
6018.663,8.223
6020.047,8.931
6021.436,9.743
6022.821,8.412
6024.209,7.948
6025.596,8.442
6026.985,8.532
6028.372,7.885
6029.758,7.296
6031.149,8.254
6032.536,9.461
6033.927,8.821
6035.315,8.837
6036.707,8.552
6038.096,7.146
6039.485,10.051
6040.877,10.131
6042.267,9.631
6043.661,9.241
6045.051,8.357
6046.445,9.674
6047.836,10.558
6049.227,10.196
6050.622,9.204
6052.014,8.665
6053.41,9.518
6054.802,10.164
6056.198,8.771
6057.592,9.645
6058.985,9.989
6060.382,11.429
6061.776,9.644
6063.174,9.643
6064.569,10.746
6065.968,9.905
6067.363,10.402
6068.759,9.688
6070.158,8.698
6071.555,9.816
6072.955,9.603
6074.352,9.139
6075.753,10.795
6077.15,9.162
6078.548,9.342
6079.95,9.404
6081.349,8.54
6082.751,7.985
6084.15,9.348
6085.554,9.801
6086.954,10.028
6088.354,9.794
6089.758,9.557
6091.159,10.226
6092.563,10.184
6093.965,8.038
6095.37,8.649
6096.772,9.593
6098.178,10.319
6099.581,9.882
6100.984,11.164
6102.391,10.539
6103.795,9.169
6105.203,9.29
6106.607,9.639
6108.015,10.223
6109.42,10.917
6110.826,10.599
6112.235,10.576
6113.641,10.119
6115.051,9.924
6116.458,10.432
6117.868,9.724
6119.275,10.263
6120.683,9.876
6122.095,9.945
6123.503,9.703
6124.915,10.017
6126.324,9.553
6127.737,9.489
6129.146,10.123
6130.557,9.702
6131.97,11.106
6133.381,10.894
6134.795,10.687
6136.207,10.362
6137.622,9.817
6139.034,9.813
6140.446,11.024
6141.862,10.348
6143.275,9.508
6144.691,9.003
6146.105,9.093
6147.522,9.855
6148.937,10.471
6150.351,10.546
6151.769,10.078
6153.185,9.502
6154.604,9.676
6156.019,8.831
6157.439,9.217
6158.855,9.64
6160.272,10.226
6161.693,10.744
6163.11,10.852
6164.531,10.626
6165.95,8.777
6167.371,8.548
6168.79,10.31
6170.209,9.885
6171.632,8.89
6173.052,9.122
6174.476,8.361
6175.896,8.819
6177.32,11.029
6178.741,8.928
6180.163,9.406
6181.587,8.539
6183.01,9.906
6184.436,9.355
6185.858,8.895
6187.285,9.676
6188.708,9.807
6190.132,9.476
6191.559,9.204
6192.983,9.235
6194.412,9.034
6195.836,9.101
6197.265,9.385
6198.691,10.974
6200.117,9.649
6201.547,10.253
6202.973,10.068
6204.404,10.122
6205.831,9.442
6207.262,8.155
6208.69,8.314
6210.122,8.901
6211.55,8.232
6212.979,8.54
6214.412,10.009
6215.842,8.315
6217.275,8.459
6218.706,8.636
6220.139,10.249
6221.57,10.444
6223.001,8.69
6224.437,9.485
6225.869,10.607
6227.304,10.205
6228.737,9.557
6230.173,9.401
6231.606,9.478
6233.04,9.874
6234.477,9.908
6235.912,9.043
6237.35,9.953
6238.784,8.682
6240.223,8.608
6241.659,8.307
6243.094,9.166
6244.534,9.25
6245.971,7.816
6247.411,8.425
6248.848,8.968
6250.289,8.777
6251.727,9.096
6253.165,9.463
6254.607,9.81
6256.046,9.682
6257.489,9.603
6258.928,9.914
6260.372,9.746
6261.812,11.88
6263.252,9.64
6264.696,9.775
6266.138,9.509
6267.583,8.182
6269.024,9.393
6270.47,10.038
6271.913,9.658
6273.355,9.594
6274.802,9.446
6276.246,9.812
6277.693,9.485
6279.137,8.48
6280.585,9.098
6282.03,10.315
6283.475,9.887
6284.924,8.761
6286.37,9.867
6287.819,8.666
6289.266,8.763
6290.716,9.188
6292.164,9.336
6293.611,8.902
6295.062,8.713
6296.51,9.35
6297.962,10.063
6299.411,10.805
6300.864,10.559
6302.313,9.586
6303.763,9.014
6305.217,10.28
6306.667,10.342
6308.122,10.279
6309.573,8.923
6311.028,9.615
6312.479,9.654
6313.932,9.928
6315.388,9.617
6316.84,9.261
6318.297,9.346
6319.751,8.799
6321.208,8.303
6322.662,8.766
6324.12,9.316
6325.575,10.507
6327.03,10.204
6328.489,9.054
6329.945,9.931
6331.405,9.545
6332.861,9.188
6334.322,10.304
6335.779,9.459
6337.236,9.387
6338.698,9.344
6340.156,9.816
6341.618,9.753
6343.077,8.982
6344.54,10.036
6345.999,10.817
6347.459,9.499
6348.923,9.295
6350.383,8.09
6351.848,9.746
6353.309,9.821
6354.774,9.023
6356.236,10.154
6357.698,9.496
6359.164,10.224
6360.627,8.941
6362.094,8.721
6363.558,9.434
6365.025,9.435
6366.489,8.653
6367.954,8.133
6369.422,9.201
6370.888,8.973
6372.356,8.372
6373.823,9.908
6375.292,8.743
6376.759,10.768
6378.226,9.266
6379.697,9.007
6381.165,8.695
6382.636,9.229
6384.104,8.393
6385.576,9.866
6387.045,9.795
6388.515,9.434
6389.988,10.129
6391.458,9.69
6392.932,9.043
6394.402,9.192
6395.877,9.095
6397.348,8.903
6398.82,6.711
6400.295,7.91
6401.768,8.056
6403.244,7.487
6404.717,7.866
6406.194,6.748
6407.668,7.789
6409.142,7.742
6410.62,7.735
6412.095,8.312
6413.573,8.744
6415.049,8.377
6416.528,8.046
6418.004,8.621
6419.48,8.691
6420.961,7.854
6422.438,8.12
6423.919,8.447
6425.397,7.969
6426.878,8.85
6428.357,9.895
6429.836,8.911
6431.318,9.13
6432.798,9.211
6434.281,10.131
6435.762,9.277
6437.246,9.67
6438.727,9.723
6440.211,9.39
6441.693,9.015
6443.175,8.993
6444.661,9.761
6446.143,9.161
6447.629,8.597
6449.113,8.927
6450.6,9.784
6452.084,8.985
6453.568,9.141
6455.057,9.087
6456.542,10.022
6458.03,9.231
6459.516,10.721
6461.005,9.903
6462.492,10.441
6463.979,9.917
6465.469,10.027
6466.957,9.643
6468.448,9.449
6469.936,9.306
6471.428,8.181
6472.917,8.747
6474.406,9.073
6475.898,10.419
6477.388,10.208
6478.882,10.442
6480.373,10.177
6481.867,9.45
6483.358,9.516
6484.85,9.234
6486.345,9.334
6487.837,9.766
6489.333,10.66
6490.826,10.254
6492.323,9.687
6493.816,9.486
6495.31,9.596
6496.808,9.334
6498.303,9.538
6499.801,10.288
6501.296,9.841
6502.795,9.925
6504.292,9.703
6505.788,10.139
6507.288,9.196
6508.785,10.097
6510.286,8.987
6511.784,9.282
6513.285,10.1
6514.784,8.946
6516.282,9.343
6517.785,9.31
6519.284,8.079
6520.788,8.747
6522.288,9.131
6523.792,8.705
6525.292,9.078
6526.794,8.949
6528.299,8.667
6529.801,9.546
6531.306,9.452
6532.809,9.021
6534.315,8.157
6535.818,9.815
6537.322,11.094
6538.83,10.81
6540.334,11.288
6541.842,10.666
6543.347,10.44
6544.856,10.529
6546.361,9.763
6547.868,10.576
6549.377,11.16
6550.884,11.186
6552.395,11.682
6553.902,11.203
6555.414,10.651
6556.921,10.946
6558.434,10.714
6559.942,10.245
6561.451,10.027
6562.964,10.659
6564.474,11.489
6565.988,10.616
6567.499,11.134
6569.013,10.339
6570.524,10.643
6572.036,11.127
6573.551,10.528
6575.063,11.593
6576.58,11.273
6578.092,11.377
6579.609,11.08
6581.123,11.493
6582.637,10.761
6584.155,11.825
6585.669,12.588
6587.188,11.268
6588.704,9.906
6590.223,9.806
6591.739,10.774
6593.255,9.727
6594.776,11.115
6596.293,10.171
6597.814,9.342
6599.332,9.38
6600.854,9.515
6602.372,9.915
6603.891,9.906
6605.414,10.817
6606.934,10.273
6608.457,11.753
6609.977,10.913
6611.501,10.981
6613.022,10.266
6614.544,10.422
6616.069,10.1
6617.591,10.832
6619.117,11.356
6620.64,10.452
6622.167,10.781
6623.69,11.155
6625.214,10.864
6626.742,10.619
6628.266,10.725
6629.794,10.012
6631.32,10.639
6632.849,11.36
6634.375,10.744
6635.901,11.116
6637.431,10.536
6638.958,10.561
6640.489,11.154
6642.017,11.083
6643.548,10.928
6645.077,10.467
6646.605,10.859
6648.138,11.466
6649.667,10.964
6651.201,9.679
6652.731,10.216
6654.265,10.637
6655.796,10.962
6657.327,11.684
6658.862,10.751
6660.394,11.233
6661.93,10.402
6663.462,10.994
6664.999,11.603
6666.532,10.566
6668.066,10.662
6669.604,11.395
6671.138,11.471
6672.676,10.85
6674.211,10.473
6675.75,9.726
6677.286,11.067
6678.826,9.61
6680.362,9.842
6681.899,10.3
6683.44,10.251
6684.978,9.445
6686.519,10.433
6688.057,10.212
6689.6,9.641
6691.138,10.335
6692.678,9.76
6694.221,9.553
6695.761,10.415
6697.305,10.371
6698.846,10.259
6700.391,10.943
6701.932,10.174
6703.474,10.799
6705.02,10.354
6706.562,10.402
6708.108,10.456
6709.652,10.257
6711.199,11.394
6712.743,10.616
6714.287,11.242
6715.835,10.985
6717.38,10.094
6718.929,11.148
6720.475,11.152
6722.025,10.192
6723.571,9.977
6725.118,11.685
6726.668,10.79
6728.216,10.525
6729.768,11.19
6731.316,10.457
6732.868,10.704
6734.417,10.241
6735.966,10.964
6737.52,10.622
6739.069,11.356
6740.624,11.027
6742.174,10.766
6743.729,10.078
6745.28,10.443
6746.832,11.006
6748.388,10.185
6749.94,10.16
6751.497,11.054
6753.05,10.359
6754.607,10.108
6756.161,10.619
6757.715,10.527
6759.273,10.653
6760.829,10.786
6762.388,11.774
6763.943,12.13
6765.503,10.964
6767.06,10.727
6768.616,10.461
6770.177,10.324
6771.734,10.863
6773.296,11.124
6774.854,11.063
6776.417,10.399
6777.976,10.34
6779.535,10.361
6781.098,9.658
6782.658,10.622
6784.222,10.019
6785.783,10.1
6787.348,11.242
6788.909,10.576
6790.471,11.871
6792.037,10.113
6793.599,10.463
6795.166,10.686
6796.729,10.932
6798.296,10.478
6799.86,10.952
6801.428,10.396
6802.993,10.872
6804.558,11.538
6806.127,11.551
6807.693,10.676
6809.263,10.11
6810.829,11.371
6812.399,11.573
6813.967,11.037
6815.534,11.142
6817.106,10.216
6818.674,10.34
6820.247,11.055
6821.815,10.556
6823.389,11.018
6824.958,9.997
6826.528,10.211
6828.103,10.99
6829.673,10.961
6831.249,9.784
6832.82,11.115
6834.396,11.119
6835.968,10.903
6837.541,10.529
6839.117,10.948
6840.69,11.079
6842.268,11.862
6843.842,9.542
6845.42,10.663
6846.995,10.435
6848.57,10.932
6850.149,10.628
6851.725,10.617
6853.305,11.041
6854.882,10.283
6856.462,10.623
6858.04,10.579
6859.618,10.858
6861.199,10.636
6862.778,11.247
6864.36,12.352
6865.939,11.874
6867.522,11.182
6869.103,10.659
6870.683,10.768
6872.267,11.766
6873.848,11.159
6875.433,11.381
6877.015,11.739
6878.601,10.934
6880.183,10.84
6881.766,10.373
6883.353,10.462
6884.936,10.817
6886.524,10.381
6888.108,10.813
6889.696,10.438
6891.281,9.937
6892.867,11.092
6894.456,11.371
6896.042,11.19
6897.632,9.777
6899.219,11.462
6900.811,12.064
6902.398,10.965
6903.986,10.717
6905.578,12.087
6907.167,11.434
6908.759,10.626
6910.349,11.034
6911.942,11.75
6913.532,10.783
6915.123,11.586
6916.717,10.879
6918.308,9.579
6919.904,9.515
6921.496,10.051
6923.092,10.318
6924.685,10.968
6926.281,11.014
6927.875,10.735
6929.468,11.029
6931.066,10.198
6932.661,10.757
6934.259,10.942
6935.854,10.568
6937.454,10.197
6939.05,10.979
6940.646,10.846
6942.247,10.731
6943.844,10.73
6945.445,10.203
6947.043,10.864
6948.645,12.228
6950.243,12.554
6951.842,10.915
6953.445,11.768
6955.045,10.016
6956.649,10.459
6958.249,11.411
6959.854,9.744
6961.455,10.649
6963.056,10.333
6964.662,10.832
6966.264,10.066
6967.871,10.443
6969.474,12.084
6971.081,11.02
6972.684,9.748
6974.289,11.504
6975.896,11.345
6977.501,10.9
6979.11,11.307
6980.716,10.925
6982.326,9.465
6983.932,10.846
6985.539,11.384
6987.149,11.679
6988.757,10.853
6990.369,10.98
6991.977,11.195
6993.589,10.894
6995.198,11.402
6996.807,11.165
6998.42,10.806
7000.03,10.238
7001.645,10.745
7003.255,9.948
7004.87,10.844
7006.482,10.719
7008.094,9.958
7009.709,10.436
7011.322,10.311
7012.939,9.587
7014.552,10.517
7016.17,10.584
7017.784,10.852
7019.398,11.652
7021.017,11.168
7022.632,10.834
7024.251,10.496
7025.868,11.873
7027.488,10.728
7029.104,10.676
7030.721,10.444
7032.343,11.089
7033.96,10.69
7035.583,10.756
7037.201,10.915
7038.824,11.013
7040.443,10.421
7042.066,11.504
7043.687,10.617
7045.307,10.605
7046.932,11.279
7048.553,11.672
7050.178,11.362
7051.8,11.214
7053.426,10.826
7055.049,10.097
7056.672,10.272
7058.299,11.547
7059.923,10.773
7061.551,10.908
7063.175,11.045
7064.804,11.353
7066.429,9.91
7068.055,10.062
7069.685,11.061
7071.311,10.613
7072.942,10.022
7074.569,11.324
7076.2,11.712
7077.828,11.725
7079.456,10.667
7081.089,11.567
7082.718,12.379
7084.351,11.043
7085.981,11.617
7087.615,11.688
7089.245,11.235
7090.876,11.214
7092.511,10.747
7094.143,10.941
7095.779,11.819
7097.411,11.905
7099.048,11.298
7100.681,11.516
7102.314,11.579
7103.952,11.472
7105.586,10.39
7107.225,11.744
7108.86,11.124
7110.5,11.148
7112.135,10.896
7113.771,12.101
7115.412,11.185
7117.048,12.509
7118.69,11.693
7120.327,11.088
7121.969,10.471
7123.608,11.165
7125.247,11.668
7126.89,11.061
7128.529,11.92
7130.173,11.511
7131.813,11.832
7133.458,10.92
7135.099,11.46
7136.74,11.463
7138.386,11.268
7140.028,11.707
7141.675,11.759
7143.317,11.975
7144.965,12.402
7146.608,10.77
7148.252,12.097
7149.901,11.563
7151.546,11.942
7153.195,10.473
7154.84,10.404
7156.49,11.895
7158.137,10.664
7159.783,11.983
7161.435,10.645
7163.082,10.439
7164.734,10.685
7166.382,10.855
7168.035,11.353
7169.684,11.066
7171.337,10.556
7172.986,11.192
7174.637,11.085
7176.291,10.415
7177.942,11.697
7179.597,11.58
7181.249,11.155
7182.905,12.224
7184.557,11.852
7186.21,11.631
7187.867,10.508
7189.521,11.536
7191.179,11.739
7192.833,12.37
7194.492,11.823
7196.146,11.688
7197.802,11.112
7199.462,10.987
7201.118,11.869
7202.779,11.425
7204.436,11.558
7206.097,12.191
7207.755,12.236
7209.413,11.423
7211.076,11.929
7212.734,11.029
7214.397,10.911
7216.057,12.57
7217.721,12.057
7219.382,11.288
7221.042,12.201
7222.708,12.653
7224.369,11.785
7226.035,12.148
7227.697,11.684
7229.364,12.955
7231.027,12.218
7232.691,10.785
7234.358,10.964
7236.023,10.692
7237.691,10.642
7239.356,11.981
7241.026,11.406
7242.692,12.126
7244.358,13.064
7246.028,13.147
7247.695,10.006
7249.367,11.382
7251.034,11.119
7252.707,10.389
7254.375,10.969
7256.044,10.579
7257.717,10.146
7259.387,10.36
7261.061,9.833
7262.731,11.355
7264.406,11.538
7266.077,11.36
7267.749,12.088
7269.424,11.304
7271.097,11.719
7272.773,11.098
7274.446,10.095
7276.124,11.652
7277.798,9.554
7279.472,9.808
7281.151,10.973
7282.826,9.795
7284.505,9.149
7286.181,10.994
7287.861,10.029
7289.538,9.619
7291.215,9.153
7292.896,9.105
7294.574,9.405
7296.256,9.171
7297.934,9.019
7299.617,9.243
7301.296,8.781
7302.98,9.174
7304.66,9.683
7306.341,9.567
7308.025,9.035
7309.707,9.804
7311.392,10.371
7313.074,10.41
7314.761,10.625
7316.443,11.913
7318.126,10.757
7319.814,11.124
7321.498,12.197
7323.186,11.675
7324.871,12.314
7326.56,11.584
7328.246,11.473
7329.931,11.519
7331.622,11.225
7333.308,11.911
7335,11.032
7336.687,11.397
7338.378,11.261
7340.067,11.725
7341.755,12.12
7343.448,11.1
7345.138,11.042
7346.832,11.863
7348.521,11.379
7350.216,11.893
7351.907,11.622
7353.598,11.745
7355.294,11.857
7356.986,12.056
7358.683,12.305
7360.375,11.051
7362.073,11.409
7363.766,11.087
7365.46,10.927
7367.159,13.373
7368.854,11.967
7370.553,10.615
7372.249,9.941
7373.949,12.17
7375.645,11.807
7377.342,11.771
7379.043,10.716
7380.74,9.914
7382.442,10.633
7384.141,11.024
7385.843,10.915
7387.542,12.024
7389.242,12.128
7390.946,11.864
7392.646,10.483
7394.351,12.488
7396.052,10.997
7397.757,12.003
7399.459,11.571
7401.162,12.015
7402.868,12.54
7404.571,10.645
7406.279,10.283
7407.982,11.646
7409.691,11.046
7411.396,10.261
7413.101,10.441
7414.81,10.745
7416.516,11.632
7418.226,10.664
7419.933,11.166
7421.644,11.248
7423.351,11.717
7425.059,11.695
7426.771,12.685
7428.479,10.928
7430.192,11.808
7431.901,10.992
7433.615,11.841
7435.325,10.691
7437.04,11.631
7438.751,10.182
7440.462,11.121
7442.178,11.856
7443.89,11.82
7445.606,11.959
7447.319,12.785
7449.037,11.236
7450.75,11.614
7452.464,12.105
7454.183,11.283
7455.898,11.21
7457.617,11.634
7459.333,11.428
7461.053,11.253
7462.769,11.606
7464.486,10.999
7466.207,11.957
7467.925,11.987
7469.647,11.426
7471.365,11.75
7473.088,12.384
7474.808,11.133
7476.527,11.135
7478.251,12.248
7479.971,12.336
7481.696,12.063
7483.417,11.837
7485.143,11.807
7486.865,11.925
7488.587,12.551
7490.314,12.545
7492.037,12.254
7493.765,11.861
7495.489,11.886
7497.217,11.667
7498.942,11.304
7500.667,11.47
7502.397,11.624
7504.123,12.036
7505.853,12.1
7507.58,12.301
7509.311,12.215
7511.039,12.606
7512.767,11.102
7514.499,13.084
7516.228,13.043
7517.961,13.058
7519.69,11.442
7521.424,11.698
7523.155,12.542
7524.885,12.075
7526.621,9.384
7528.352,11.229
7530.088,11.876
7531.82,11.385
7533.557,10.577
7535.291,12.626
7537.024,12.293
7538.762,11.554
7540.496,12.812
7542.235,12.036
7543.97,11.654
7545.709,11.949
7547.445,11.141
7549.182,11.088
7550.923,11.496
7552.66,11.917
7554.401,11.507
7556.139,11.993
7557.882,11.006
7559.62,12.672
7561.359,12.107
7563.103,11.491
7564.843,10.373
7566.587,11.925
7568.328,11.922
7570.073,12.237
7571.815,11.868
7573.561,11.72
7575.303,11.685
7577.046,11.883
7578.793,12.385
7580.537,11.953
7582.285,10.555
7584.029,11.968
7585.778,11.944
7587.523,11.454
7589.269,12.145
7591.019,11.052
7592.765,10.785
7594.516,11.392
7596.263,12.55
7598.014,12.873
7599.762,12.866
7601.511,9.831
7603.264,10.689
7605.013,12.579
7606.766,10.71
7608.516,12.034
7610.271,11.033
7612.021,12.154
7613.772,10.827
7615.528,13.959
7617.28,9.72
7619.037,11.331
7620.79,11.279
7622.547,11.258
7624.3,11.64
7626.054,10.628
7627.813,10.097
7629.568,8.383
7631.327,7.833
7633.083,12.515
7634.843,13.647
7636.599,11.899
7638.356,11.554
7640.117,10.536
7641.875,10.68
7643.637,10.968
7645.396,10.413
7647.159,10.778
7648.918,11.097
7650.677,11.337
7652.442,12.094
7654.202,11.55
7655.967,11.325
7657.729,10.213
7659.494,10.93
7661.256,11.174
7663.019,11.451
7664.786,10.607
7666.549,9.908
7668.317,11.931
7670.081,10.947
7671.85,11.754
7673.615,10.958
7675.38,10.804
7677.15,11.503
7678.916,11.157
7680.687,11.417
7682.454,10.893
7684.225,10.421
7685.993,11.541
7687.761,11.069
7689.534,11.168
7691.303,11.614
7693.077,11.002
7694.846,10.72
7696.621,10.188
7698.391,11.353
7700.162,10.946
7701.938,9.733
7703.71,11.84
7705.486,11.712
7707.259,10.677
7709.036,11.415
7710.81,10.953
7712.588,11.892
7714.362,10.008
7716.137,9.366
7717.916,10.73
7719.691,9.516
7721.472,10.089
7723.248,10.352
7725.029,10.391
7726.806,9.882
7728.583,10.975
7730.366,11.531
7732.144,10.288
7733.927,9.816
7735.707,10.565
