wavelength,flux
4198.557,9.232
4199.523,7.141
4200.491,8.687
4201.458,11.033
4202.426,12.233
4203.393,9.87
4204.36,12.106
4205.33,10.6
4206.297,8.891
4207.267,10.055
4208.235,8.929
4209.205,9.652
4210.174,11.03
4211.142,10.359
4212.113,11.391
4213.082,10.89
4214.054,8.531
4215.023,9.336
4215.995,10.453
4216.965,14.161
4217.935,10.067
4218.908,10.067
4219.878,11.107
4220.852,10.122
4221.822,11.349
4222.796,12.142
4223.768,11.68
4224.739,10.368
4225.713,11.035
4226.686,11.621
4227.66,8.562
4228.633,10.014
4229.608,11.362
4230.581,11.343
4231.554,10.245
4232.53,9.063
4233.503,10.191
4234.48,9.786
4235.454,9.227
4236.431,10.983
4237.405,9.466
4238.38,9.334
4239.357,8.218
4240.333,9.07
4241.311,10.048
4242.286,9.618
4243.264,9.503
4244.241,9.706
4245.217,9.477
4246.196,7.905
4247.173,6.339
4248.152,9.193
4249.129,10.487
4250.109,10.966
4251.087,8.567
4252.065,8.908
4253.045,10.266
4254.024,8.957
4255.005,8.61
4255.983,8.153
4256.965,11.549
4257.944,9.312
4258.926,12.282
4259.906,10.952
4260.886,13.325
4261.869,11.126
4262.849,9.191
4263.832,10.701
4264.813,10.633
4265.796,9.937
4266.778,11.23
4267.759,10.514
4268.743,15.911
4269.726,22.966
4270.71,29.562
4271.692,32.748
4272.677,33.067
4273.661,32.679
4274.644,29.402
4275.629,23.5
4276.613,17.585
4277.599,11.845
4278.583,10.03
4279.57,9.174
4280.554,7.152
4281.539,9.935
4282.526,8.421
4283.512,7.478
4284.499,9.401
4285.485,11.444
4286.473,12.387
4287.459,12.02
4288.445,11.203
4289.435,12.404
4290.421,11.353
4291.411,10.48
4292.398,9.83
4293.388,9.64
4294.375,10.095
4295.363,8.338
4296.354,12.011
4297.342,12.569
4298.333,7.633
4299.322,8.255
4300.313,8.809
4301.303,8.512
4302.292,10.199
4303.284,10.466
4304.274,11.859
4305.267,10.082
4306.257,11.673
4307.25,12.228
4308.241,10.881
4309.232,12.359
4310.226,14.201
4311.217,12.049
4312.211,12.129
4313.204,9.681
4314.198,10.59
4315.19,11.731
4316.184,10.561
4317.179,10.327
4318.172,8.911
4319.167,8.727
4320.161,10.017
4321.157,11.015
4322.151,10.697
4323.146,8.931
4324.143,9.132
4325.138,8.039
4326.135,9.705
4327.13,9.212
4328.128,10.985
4329.124,9.833
4330.12,11.767
4331.118,11.339
4332.114,10.691
4333.113,12.245
4334.11,12.256
4335.11,13.772
4336.107,14.319
4337.107,17.075
4338.104,13.648
4339.103,12.857
4340.103,11.614
4341.102,13.311
4342.103,12.816
4343.102,13.087
4344.103,12.556
4345.103,10.528
4346.102,10.506
4347.104,9.63
4348.104,10.21
4349.107,8.454
4350.107,10.206
4351.11,8.926
4352.111,9.907
4353.113,10.992
4354.117,9.323
4355.118,9.735
4356.123,9.947
4357.125,10.631
4358.129,12.86
4359.132,9.747
4360.135,13.472
4361.14,12.583
4362.144,12.546
4363.149,9.575
4364.153,10.754
4365.159,14.459
4366.164,14.863
4367.168,13.529
4368.175,11.331
4369.18,11.66
4370.188,14.083
4371.193,11.379
4372.201,12.326
4373.207,12.49
4374.213,11.693
4375.221,11.96
4376.228,12.656
4377.237,12.319
4378.244,10.18
4379.253,11.656
4380.261,12.747
4381.269,12.094
4382.279,13.292
4383.287,12.737
4384.298,12.976
4385.307,13.374
4386.318,11.54
4387.327,13.62
4388.336,10.787
4389.348,10.101
4390.358,10.241
4391.37,10.859
4392.38,10.709
4393.394,9.482
4394.404,8.897
4395.415,8.623
4396.429,8.367
4397.44,10.75
4398.454,9.309
4399.466,8.29
4400.48,9.181
4401.493,9.672
4402.505,10.534
4403.521,11.053
4404.534,9.244
4405.549,10.255
4406.562,12.826
4407.579,12.465
4408.593,13.009
4409.607,11.943
4410.624,15.117
4411.639,10.595
4412.656,11.938
4413.671,12.39
4414.688,14.275
4415.704,14.423
4416.723,13.607
4417.739,12.81
4418.755,12.483
4419.774,12.619
4420.791,12.89
4421.81,13.312
4422.827,12.299
4423.847,13.303
4424.865,12.147
4425.883,11.427
4426.903,13.511
4427.922,13.159
4428.943,11.691
4429.962,12.852
4430.983,14.519
4432.002,13.368
4433.022,12.955
4434.044,14.977
4435.064,13.108
4436.087,12.264
4437.108,10.613
4438.131,12.08
4439.152,13.242
4440.173,12.326
4441.197,12.449
4442.219,11.508
4443.243,11.098
4444.265,11.329
4445.29,11.139
4446.312,11.109
4447.335,11.975
4448.361,13.381
4449.384,12.679
4450.411,10.901
4451.434,10.627
4452.461,10.97
4453.485,8.317
4454.51,8.048
4455.537,10.503
4456.562,11.696
4457.589,10.416
4458.615,9.153
4459.643,8.778
4460.669,8.307
4461.695,9.343
4462.724,11.423
4463.75,8.831
4464.78,9.948
4465.807,9.492
4466.837,12.221
4467.864,13.43
4468.892,11.422
4469.923,11.066
4470.951,12.081
4471.982,11.749
4473.011,12.268
4474.042,13.728
4475.072,11.903
4476.101,11.273
4477.133,11.465
4478.163,12.242
4479.196,13.522
4480.227,17.093
4481.259,15.666
4482.291,13.871
4483.321,13.856
4484.355,13.467
4485.387,13.905
4486.421,14.562
4487.454,13.198
4488.488,12.922
4489.521,14.623
4490.554,12.046
4491.589,10.998
4492.623,14.415
4493.658,12.32
4494.692,12.126
4495.729,12.328
4496.763,12.669
4497.8,12.84
4498.834,13.074
4499.87,12.18
4500.907,11.628
4501.942,13.373
4502.98,13.145
4504.017,10.524
4505.055,11.849
4506.091,9.77
4507.128,8.682
4508.167,10.167
4509.205,10.856
4510.245,8.971
4511.282,10.162
4512.322,12.605
4513.36,12.364
4514.398,10.521
4515.439,10.007
4516.479,11.576
4517.52,14.198
4518.559,14.978
4519.601,11.848
4520.641,11.627
4521.681,12.705
4522.724,13.427
4523.764,10.624
4524.807,11.829
4525.848,12.658
4526.892,11.528
4527.933,12.084
4528.975,13.704
4530.019,14.079
4531.061,13.332
4532.106,12.8
4533.149,13.525
4534.194,13.388
4535.237,12.4
4536.28,11.68
4537.327,13.774
4538.37,11.415
4539.417,12.205
4540.461,9.988
4541.508,10.218
4542.553,10.092
4543.598,9.438
4544.646,10.742
4545.691,10.046
4546.739,7.264
4547.785,8.723
4548.834,8.671
4549.88,9.736
4550.927,10.658
4551.977,9.566
4553.024,8.476
4554.074,9.592
4555.122,9.454
4556.172,10.414
4557.22,10.02
4558.269,9.487
4559.319,11.152
4560.368,12.397
4561.42,11.101
4562.469,10.187
4563.521,10.8
4564.571,12.144
4565.621,12.21
4566.674,11.508
4567.725,13.237
4568.778,11.58
4569.829,12.203
4570.883,12.4
4571.934,13.974
4572.989,14.15
4574.041,13.241
4575.093,14.343
4576.148,15.149
4577.201,13.903
4578.256,12.886
4579.309,11.551
4580.365,11.973
4581.419,14.171
4582.473,13.693
4583.53,12.75
4584.584,13.606
4585.641,14.43
4586.696,13.104
4587.754,13.468
4588.809,11.981
4589.865,11.755
4590.923,13.237
4591.979,13.137
4593.039,12.335
4594.095,11.902
4595.154,11.89
4596.211,15.116
4597.269,15.553
4598.329,11.954
4599.387,14.498
4600.447,13.764
4601.506,14.06
4602.567,13.828
4603.625,14.38
4604.685,13.964
4605.747,14.257
4606.806,13.124
4607.869,12.555
4608.929,13.88
4609.991,14.209
4611.052,14.298
4612.113,13.924
4613.176,13.516
4614.237,12.383
4615.301,14.943
4616.363,13.582
4617.428,11.893
4618.49,13.711
4619.552,15.048
4620.618,14.539
4621.681,11.678
4622.747,12.678
4623.81,12.972
4624.876,12.043
4625.94,12.408
4627.004,12.982
4628.071,13.479
4629.136,11.973
4630.203,12.917
4631.269,13.541
4632.336,12.659
4633.402,14.065
4634.468,11.774
4635.537,15.296
4636.603,14.654
4637.672,12.8
4638.739,11.51
4639.809,13.965
4640.876,14.012
4641.944,13.533
4643.014,13.473
4644.083,11.997
4645.153,13.267
4646.222,13.501
4647.293,11.936
4648.362,12.749
4649.432,11.616
4650.504,13.373
4651.574,13.255
4652.646,13.328
4653.717,11.432
4654.79,12.634
4655.861,14.04
4656.935,12.726
4658.006,11.948
4659.077,13.08
4660.152,11.741
4661.224,11.968
4662.298,14.429
4663.371,11.949
4664.446,13.875
4665.52,13.758
4666.593,13.627
4667.669,12.713
4668.743,13.75
4669.819,12.219
4670.894,11.208
4671.971,11.483
4673.045,12.281
4674.121,12.174
4675.198,12.198
4676.274,12.463
4677.352,11.706
4678.428,11.901
4679.507,13.27
4680.583,13.058
4681.66,12.584
4682.74,13.384
4683.817,12.519
4684.897,13.015
4685.975,12.594
4687.056,13.267
4688.134,13.722
4689.212,13.169
4690.293,9.631
4691.373,11.782
4692.455,13.632
4693.534,11.236
4694.616,11.098
4695.696,11.026
4696.776,9.562
4697.859,10.744
4698.94,12.693
4700.024,13.341
4701.105,15.039
4702.189,14.242
4703.271,11.289
4704.353,10.005
4705.438,8.804
4706.52,11.472
4707.605,10.649
4708.688,12.792
4709.774,11.476
4710.858,12.079
4711.941,10.907
4713.028,10.154
4714.112,11.901
4715.199,12.18
4716.284,13.391
4717.372,14.779
4718.457,13.65
4719.542,12.462
4720.631,11.11
4721.717,11.126
4722.806,13.618
4723.892,12.61
4724.981,10.786
4726.068,13.932
4727.155,12.629
4728.246,13.525
4729.333,14.108
4730.424,13.764
4731.512,12.484
4732.603,11.196
4733.692,12.689
4734.781,12.038
4735.873,10.493
4736.962,10.275
4738.055,12.344
4739.145,14.526
4740.237,13.582
4741.328,13.261
4742.421,13.284
4743.512,11.985
4744.604,13.764
4745.697,14.577
4746.789,12.429
4747.884,12.022
4748.976,11.606
4750.071,10.061
4751.164,13.416
4752.257,12.421
4753.353,12.911
4754.446,14.185
4755.542,11.226
4756.637,12.827
4757.733,14.022
4758.828,10.736
4759.923,10.167
4761.021,12.609
4762.116,13.117
4763.214,12.653
4764.31,12.518
4765.408,12.694
4766.504,15.077
4767.601,15.197
4768.7,13.059
4769.797,12.723
4770.897,13.678
4771.995,14.47
4773.095,14.089
4774.193,13.57
4775.292,13.489
4776.393,12.453
4777.492,14.021
4778.593,15
4779.692,14.423
4780.795,14.309
4781.895,12.163
4782.995,11.038
4784.098,12.479
4785.198,11.584
4786.302,12.855
4787.403,11.864
4788.507,12.084
4789.608,11.873
4790.71,12.066
4791.815,11.762
4792.917,12.186
4794.022,11.033
4795.125,11.18
4796.231,11.285
4797.334,11.313
4798.438,12.036
4799.544,11.757
4800.649,12.784
4801.756,12.712
4802.86,11.465
4803.968,11.914
4805.073,13.362
4806.178,13.297
4807.287,12.873
4808.393,13.268
4809.501,12.068
4810.608,10.395
4811.717,11.133
4812.824,11.253
4813.931,11.801
4815.042,12.739
4816.149,11.421
4817.26,12.924
4818.368,12.481
4819.479,12.563
4820.588,13.936
4821.697,13.769
4822.809,14.206
4823.918,14.751
4825.03,13.666
4826.14,13.481
4827.253,12.602
4828.364,11.968
4829.477,12.931
4830.588,14.125
4831.699,13.23
4832.813,11.757
4833.925,12.383
4835.04,12.567
4836.152,13.996
4837.268,13.486
4838.38,12.195
4839.494,12.739
4840.609,12.326
4841.723,11.92
4842.839,12.606
4843.954,10.608
4845.071,11.597
4846.185,11.526
4847.3,12.88
4848.418,12.789
4849.533,14.127
4850.651,11.745
4851.768,13.43
4852.886,13.361
4854.002,12.078
4855.119,13.11
4856.239,12.196
4857.356,11.651
4858.476,11.627
4859.594,10.478
4860.714,13.377
4861.833,12.745
4862.951,11.963
4864.072,13.874
4865.191,12.411
4866.313,12.386
4867.433,12.166
4868.555,13.098
4869.675,12.735
4870.795,12.001
4871.919,11.817
4873.04,10.577
4874.163,12.107
4875.285,10.231
4876.409,12.004
4877.531,10.41
4878.653,13.227
4879.778,13.155
4880.9,12.041
4882.026,12.781
4883.149,12.19
4884.275,11.273
4885.398,11.42
4886.522,13.382
4887.649,13.279
4888.773,11.851
4889.901,14.093
4891.026,10.57
4892.154,12.338
4893.279,13.719
4894.405,12.123
4895.534,10.653
4896.66,11.607
4897.789,11.544
4898.916,11.104
4900.045,11.88
4901.172,12.961
4902.3,12.838
4903.431,13.743
4904.559,13.943
4905.689,12.655
4906.818,12.774
4907.95,12.757
4909.079,12.706
4910.208,13.082
4911.34,12.052
4912.47,11.307
4913.603,11.61
4914.733,11.119
4915.867,11.702
4916.998,13.436
4918.131,12.431
4919.263,10.828
4920.395,11.867
4921.529,12.034
4922.661,12.333
4923.796,13.607
4924.929,11.617
4926.065,11.11
4927.198,11.222
4928.332,12.787
4929.468,11.408
4930.602,9.783
4931.739,11.622
4932.874,11.022
4934.011,10.73
4935.146,11.712
4936.281,10.878
4937.419,11.607
4938.556,10.671
4939.694,11.169
4940.831,11.867
4941.97,13.035
4943.107,10.638
4944.244,11.821
4945.384,11.658
4946.522,11.251
4947.663,11.944
4948.801,12.558
4949.942,12.375
4951.081,12.517
4952.22,13.002
4953.362,12.955
4954.501,12.86
4955.644,11.219
4956.784,10.556
4957.927,9.538
4959.067,9.607
4960.208,12.049
4961.352,10.944
4962.493,12.251
4963.638,12.531
4964.779,11.04
4965.924,11.021
4967.067,10.838
4968.209,10.684
4969.355,10.458
4970.498,9.474
4971.645,9.629
4972.788,9.978
4973.935,16.262
4975.079,23.263
4976.224,20.69
4977.371,12.595
4978.516,9.203
4979.664,9.653
4980.81,9.351
4981.958,9.481
4983.104,10.452
4984.251,11.242
4985.4,10.406
4986.547,10.636
4987.697,10.712
4988.844,10.696
4989.995,12.215
4991.143,11.567
4992.291,11.391
4993.442,13.088
4994.591,12.646
4995.743,12.066
4996.892,11.642
4998.044,12.764
4999.194,12.075
5000.344,12.805
5001.497,13.266
5002.647,11.694
5003.801,12.754
5004.952,13.13
5006.106,13.577
5007.258,11.926
5008.413,10.838
5009.565,12.43
5010.717,12.734
5011.873,13.51
5013.026,12.978
5014.182,11.825
5015.335,11.343
5016.492,12.137
5017.646,13.459
5018.8,12.457
5019.958,12.198
5021.112,12.451
5022.27,11.592
5023.426,13.556
5024.584,10.862
5025.74,10.176
5026.896,11.68
5028.055,12.035
5029.212,11.163
5030.372,11.797
5031.529,11.091
5032.689,11.254
5033.847,12.376
5035.005,12.352
5036.166,11.987
5037.325,12.079
5038.486,12.018
5039.646,11.973
5040.808,12.694
5041.967,12.553
5043.127,12.251
5044.29,12.435
5045.45,12.648
5046.614,10.45
5047.775,10.874
5048.939,11.738
5050.1,11.622
5051.262,11.292
5052.427,12.275
5053.589,10.697
5054.754,12.156
5055.917,13.007
5057.083,11.552
5058.247,12.56
5059.41,13.083
5060.577,12.822
5061.741,9.72
5062.908,11.907
5064.073,12.836
5065.241,11.677
5066.406,12.795
5067.572,12.601
5068.74,11.673
5069.906,12.732
5071.075,11.28
5072.242,12.023
5073.412,12.264
5074.579,12.818
5075.746,12.206
5076.917,12.451
5078.084,11.215
5079.255,12.208
5080.424,11.877
5081.596,11.537
5082.765,11.289
5083.934,11.344
5085.106,11.604
5086.276,12.568
5087.449,11.688
5088.619,11.993
5089.792,13.488
5090.963,12.601
5092.135,10.971
5093.309,10.809
5094.48,12.282
5095.655,13.712
5096.828,13.647
5098.003,13.808
5099.176,13.285
5100.352,12.769
5101.525,12.756
5102.699,12.02
5103.875,11.955
5105.049,10.807
5106.227,11.537
5107.401,12.146
5108.579,11.416
5109.754,12.099
5110.93,12.558
5112.108,12.742
5113.284,12.438
5114.463,11.076
5115.64,11.983
5116.82,13.053
5117.997,11.672
5119.174,12.425
5120.354,12.202
5121.533,13.764
5122.713,12.147
5123.892,11.442
5125.074,12.567
5126.252,11.423
5127.432,12.457
5128.614,11.356
5129.794,12.774
5130.977,12.75
5132.157,13.176
5133.341,12.331
5134.522,13.112
5135.703,10.85
5136.887,11.397
5138.069,13.208
5139.254,12.512
5140.436,12.803
5141.622,11.465
5142.804,11.759
5143.987,13.573
5145.174,13.232
5146.357,12.342
5147.544,11.519
5148.728,12.754
5149.916,12.505
5151.1,11.947
5152.285,12.325
5153.473,11.164
5154.659,12.064
5155.848,13.668
5157.034,12.223
5158.223,11.784
5159.41,11.543
5160.596,11.414
5161.786,12.77
5162.974,12.029
5164.165,12.84
5165.353,12.017
5166.543,13.904
5167.732,13.06
5168.921,14.174
5170.113,13.661
5171.302,11.961
5172.495,12.561
5173.685,11.844
5174.878,12.584
5176.068,12.409
5177.259,13.092
5178.453,12.788
5179.644,12.628
5180.838,12.662
5182.03,12.705
5183.225,11.879
5184.417,13.236
5185.61,13.684
5186.806,12.185
5188,10.457
5189.196,11.142
5190.39,10.694
5191.586,9.67
5192.781,11.843
5193.978,12.064
5195.173,13.588
5196.368,12.3
5197.566,11.473
5198.762,12.487
5199.961,12.733
5201.157,11.743
5202.356,11.747
5203.553,12.236
5204.75,12.188
5205.951,11.814
5207.148,12.161
5208.349,11.167
5209.547,11.486
5210.749,12.759
5211.947,11.972
5213.146,10.958
5214.348,11.001
5215.548,10.976
5216.75,11.741
5217.951,12.861
5219.154,12.003
5220.354,9.869
5221.556,9.817
5222.76,12.213
5223.961,12.116
5225.166,12.136
5226.368,11.658
5227.573,12.489
5228.775,13.098
5229.979,12.48
5231.185,11.996
5232.388,12.319
5233.594,12.326
5234.798,12.241
5236.005,12.077
5237.21,12.052
5238.415,12.863
5239.623,12.734
5240.828,12.369
5242.037,12.545
5243.243,12.944
5244.452,12.849
5245.658,11.854
5246.865,12.164
5248.075,12.804
5249.282,13.19
5250.493,13.412
5251.701,11.694
5252.912,11.449
5254.12,11.753
5255.329,10.917
5256.541,11.771
5257.75,11.906
5258.962,12.035
5260.172,11.776
5261.385,11.983
5262.596,11.514
5263.806,14.862
5265.02,14.086
5266.231,11.937
5267.446,11.677
5268.657,11.656
5269.872,12.123
5271.084,12.929
5272.297,12.086
5273.513,12.258
5274.726,11.558
5275.942,12.042
5277.156,12.315
5278.373,11.906
5279.587,12.677
5280.805,13.235
5282.02,12.874
5283.235,12.623
5284.453,13.409
5285.669,13.162
5286.888,11.524
5288.104,11.881
5289.323,11.281
5290.54,11.359
5291.757,13.373
5292.978,13.018
5294.195,13.489
5295.416,12.473
5296.634,11.517
5297.855,11.56
5299.074,9.846
5300.293,12.743
5301.516,12.767
5302.735,13.164
5303.958,11.284
5305.178,12.764
5306.401,12.799
5307.622,11.716
5308.843,12.826
5310.067,14.584
5311.289,12.6
5312.514,12.26
5313.736,10.554
5314.961,12.529
5316.184,11.662
5317.407,12.104
5318.633,11.979
5319.857,10.603
5321.083,11.766
5322.308,12.67
5323.535,11.782
5324.76,13.486
5325.984,12.427
5327.213,10.444
5328.438,11.724
5329.667,12.088
5330.893,11.389
5332.122,11.478
5333.349,11.293
5334.576,11.017
5335.806,12.434
5337.034,10.454
5338.264,12.42
5339.492,10.771
5340.724,12.862
5341.952,13.464
5343.181,13.034
5344.413,12.593
5345.643,12.939
5346.875,11.915
5348.105,12.334
5349.339,11.494
5350.569,12.276
5351.8,10.44
5353.034,12.461
5354.266,13.586
5355.5,13.851
5356.732,12.584
5357.968,10.968
5359.2,12.807
5360.433,12.225
5361.669,12.844
5362.903,12.76
5364.139,11.89
5365.374,10.497
5366.611,12.127
5367.845,13.209
5369.08,12.094
5370.318,11.276
5371.554,13.591
5372.792,13.337
5374.028,12.342
5375.268,12.104
5376.504,13.226
5377.744,11.673
5378.981,11.68
5380.218,11.077
5381.459,12.85
5382.697,12.595
5383.938,10.786
5385.177,11.218
5386.419,12.69
5387.658,12.357
5388.897,11.769
5390.14,12.762
5391.38,11.856
5392.623,11.941
5393.864,10.595
5395.107,12.006
5396.349,12.099
5397.59,11.897
5398.835,10.635
5400.077,12.136
5401.322,12.498
5402.564,11.13
5403.811,11.842
5405.054,12.516
5406.297,11.644
5407.544,12.245
5408.788,11.986
5410.035,11.682
5411.28,13.235
5412.527,11.803
5413.772,12.146
5415.018,11.422
5416.267,12.363
5417.513,13.067
5418.762,11.201
5420.008,11.792
5421.258,10.832
5422.505,10.463
5423.753,11.684
5425.003,11.03
5426.251,11.36
